main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-27 15:57:53 UTC,-83,37.968146,-121.79134,896,1141,United States,California,Antioch,4G
U.S. Cellular,samsung,SM-G935R4,ANDROID70,en,2017-07-30 04:29:25 UTC,null,45.6937518,-121.3512835,21806,283560,United States,Oregon,null,4G
Sprint,LGE,LGLS992,ANDROID70,en,2017-06-12 21:54:16 UTC,null,36.2307516,-79.5189186,5978,0,United States,North Carolina,null,3G
,LGE,LGL82VL,ANDROID51,en,2017-07-29 11:26:16 UTC,null,39.1641829,-82.1321546,2280,1720,United States,Ohio,null,3G
null,samsung,SM-G930R4,ANDROID70,en,2017-07-29 18:22:30 UTC,null,42.9850045,-95.6666149,1746,1292,United States,Iowa,null,UNKNOWN
,LGE,LGL82VL,ANDROID51,en,2017-07-14 01:08:01 UTC,-74,33.4740333,-111.9066385,580,580,United States,Arizona,Scottsdale,4G
Verizon Wireless,samsung,kltevzw,ANDROID51,en,2017-07-12 23:14:24 UTC,-65,29.5742467,-95.022157,887,1172,United States,Texas,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-13 16:16:05 UTC,null,32.1000233,-90.2995769,252,288,United States,Mississippi,null,4G
Virgin Mobile,LGE,LG-LS777,ANDROID70,en,2017-07-17 21:35:50 UTC,-88,37.7631198,-121.4018085,0,0,United States,California,Tracy,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-17 13:09:00 UTC,-83,32.3332431,-90.1652089,13504,25092,United States,Mississippi,Jackson,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-25 21:32:03 UTC,-85,38.5972122,-90.1490313,1284,810,United States,Illinois,null,4G
Boost Mobile,samsung,SM-N900P,ANDROID50,en,2017-07-31 14:41:47 UTC,-72,28.1229572,-80.6550724,722,1063,United States,Florida,Melbourne,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-05-29 14:39:44 UTC,null,40.073412,-83.0235443,980,472,United States,Ohio,Columbus,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-16 11:05:54 UTC,null,33.6816078,-112.2756699,1951,5436,United States,Arizona,Peoria,3G
,LGE,LGL62VL,ANDROID51,en,2017-07-11 04:33:40 UTC,-101,39.2901245,-86.7716508,946,390,United States,Indiana,null,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-28 14:34:01 UTC,null,35.4612514,-93.49039,0,0,United States,Arkansas,null,4G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-07 21:45:38 UTC,-78,38.63935633,-121.4637821,684,715,United States,California,Sacramento,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-29 17:09:55 UTC,null,36.5837363,-82.1859253,0,0,United States,Tennessee,Bristol,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-31 07:51:54 UTC,null,44.7969359,-103.8501853,718,796,United States,South Dakota,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-24 15:57:52 UTC,-78,41.9438621,-87.806301,791,964,United States,Illinois,Chicago,4G
Unknown,zte,Z963VL,ANDROID51,en,2017-07-21 15:52:54 UTC,-84,42.2270857,-79.4470066,40237,1243571,United States,New York,null,4G
null,LGE,LGL62VL,ANDROID51,en,2017-07-24 19:50:06 UTC,null,47.2146756,-94.7592165,0,0,United States,Minnesota,null,UNKNOWN
Verizon Wireless,HTC,HTCD160LVWPP,ANDROID60,en,2017-06-30 06:20:05 UTC,null,46.0330043,-118.3836624,24270,31250,United States,Washington,null,4G
Virgin Mobile,samsung,SPH-L710T,ANDROID44,en,2017-07-28 21:49:20 UTC,-59,33.6701602,-117.8274909,3115,16252,United States,California,Irvine,4G
Vivo,motorola,Moto G Play,ANDROID60,pt,2017-06-19 09:06:41 UTC,-77,34.0203831,-118.4966009,855,2774,United States,California,Santa Monica,3G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-27 14:17:58 UTC,null,35.5570875,-78.5958415,1240,5599,United States,North Carolina,null,3G
,LGE,LGL41C,ANDROID44,en,2017-07-12 21:59:50 UTC,null,40.2629876,-75.32322449,243,0,United States,Pennsylvania,null,3G
,samsung,SM-S903VL,ANDROID60,en,2017-07-15 03:42:57 UTC,-81,41.3766824,-88.5916675,1568,9722,United States,Illinois,null,4G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-07 07:11:28 UTC,null,38.64748666,-121.299511,0,0,United States,California,null,4G
Verizon Wireless,motorola,Moto G (4),ANDROID70,en,2017-07-15 14:21:26 UTC,null,29.8091805,-82.5496252,5294,7810,United States,Florida,null,3G
Verizon Wireless,KYOCERA,E6810,ANDROID60,en,2017-07-15 18:10:35 UTC,-87,42.9499436,-76.5776639,580,580,United States,New York,Auburn,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-17 15:44:57 UTC,-45,39.9046237,-86.0457676,1125,72,United States,Indiana,null,4G
Verizon Wireless,LGE,VS425PP,ANDROID51,en,2017-07-20 18:38:45 UTC,-79,30.5551661,-91.136136,1044,560,United States,Louisiana,null,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-05-26 12:44:29 UTC,null,38.9052243,-77.0315623,0,0,United States,District of Columbia,District of Columbia,4G
Roaming Indicator On,LGE,LGL82VL,ANDROID51,en,2017-07-22 00:49:08 UTC,-70,39.7366275,-78.1808965,0,0,United States,Pennsylvania,null,4G
Open Mobile,motorola,XT1564,ANDROID60,es,2017-07-20 07:26:24 UTC,null,18.0418718,-66.9530954,236919,577382,United States,Puerto Rico,Sabana Grande,4G
Verizon Wireless,samsung,SM-G925V,ANDROID60,en,2017-05-29 11:45:27 UTC,-62,44.8743162,-98.5177714,11837,21237,United States,South Dakota,null,4G
null,LGE,LG-LS995,ANDROID44,en,2017-05-12 07:11:18 UTC,null,38.14656099,-79.08572175,0,0,United States,Virginia,Staunton,UNKNOWN
C Spire,LGE,LG-AS993,ANDROID70,en,2017-07-16 12:04:55 UTC,null,30.9520747,-89.446106,4009,4647,United States,Mississippi,null,4G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-27 22:32:20 UTC,null,38.6077673,-90.3219879,0,0,United States,Missouri,null,3G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-29 21:34:00 UTC,-84,47.8779262,-122.1905569,580,580,United States,Washington,Mill Creek,4G
Sprint,kyocera,C6725,ANDROID44,en,2017-07-16 04:57:54 UTC,null,26.31323595,-98.69081862,104,141,United States,Texas,null,3G
,LGE,LGL41C,ANDROID44,en,2017-07-22 21:43:30 UTC,null,38.84948795,-104.8723091,75,0,United States,Colorado,Colorado Springs,3G
null,LGE,LG-LS993,ANDROID70,en,2017-07-15 03:59:58 UTC,null,38.9046936,-77.0931398,740,336,United States,Virginia,Arlington,UNKNOWN
,samsung,SM-S903VL,ANDROID60,en,2017-05-29 00:05:03 UTC,-78,43.8183489,-88.4938486,1799,3700,United States,Wisconsin,null,4G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-12 17:52:45 UTC,null,41.6315723,-83.5178382,0,0,United States,Ohio,Toledo,4G
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-27 23:50:47 UTC,-61,33.3856708,-111.9314637,0,0,United States,Arizona,null,4G
Sprint,LGE,LG-LS995,ANDROID44,en,2017-07-20 15:25:27 UTC,null,37.49343295,-77.25368006,698,918,United States,Virginia,null,3G
null,motorola,Moto G Play,ANDROID60,en,2017-07-31 17:15:24 UTC,null,33.8929927,-84.0664488,0,0,United States,Georgia,null,UNKNOWN
,samsung,SM-S906L,ANDROID50,en,2017-05-25 19:37:47 UTC,null,32.8399885,-83.6500961,8870,29615,United States,Georgia,Macon,4G
Virgin Mobile,LGE,LGLS775,ANDROID70,en,2017-07-23 22:15:47 UTC,null,41.0316854,-82.0078756,1256,1256,United States,Ohio,null,3G
U.S. Cellular,samsung,SM-G930R4,ANDROID70,en,2017-07-22 16:30:13 UTC,-65,41.559845,-90.5538811,116,156,United States,Iowa,Davenport,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-20 22:14:14 UTC,-77,41.9285886,-87.9183113,580,580,United States,Illinois,null,4G
Verizon Wireless,LGE,LG-VS450PP,ANDROID44,en,2017-05-22 14:28:53 UTC,-80,35.72868553,-83.49637535,0,0,United States,Tennessee,null,3G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-07-24 11:26:54 UTC,null,32.7544416,-80.0113053,288,6151,United States,South Carolina,Charleston,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-05-25 13:03:00 UTC,-79,38.899481,-77.027064,0,0,United States,District of Columbia,District of Columbia,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-07-30 02:14:58 UTC,-65,29.7265583,-98.115435,344998,414356,United States,Texas,New Braunfels,4G
U.S. Cellular,samsung,SM-G900R4,ANDROID60,en,2017-07-31 21:22:31 UTC,null,35.5786387,-77.3199347,3055,1885,United States,North Carolina,Greenville,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-25 18:45:15 UTC,-74,38.457221,-82.6471906,0,0,United States,Kentucky,Ashland,4G
Roaming Indicator Off,TCL,ALCATEL A564C,ANDROID44,en,2017-06-01 05:31:30 UTC,null,36.02427238,-84.24421933,45256,334600,United States,Tennessee,Oak Ridge,3G
Boost Mobile,LGE,LG-LS777,ANDROID70,en,2017-07-30 07:23:52 UTC,-80,39.2565517,-76.6916199,0,0,United States,Maryland,null,4G
Verizon Wireless,LGE,LG-VS450PP,ANDROID44,en,2017-07-15 15:27:46 UTC,null,45.77189593,-92.58926487,4233,41164,United States,Wisconsin,null,3G
Sprint,samsung,SM-J327P,ANDROID60,en,2017-07-28 21:28:22 UTC,null,33.9530707,-118.1135726,0,0,United States,California,Downey,UNKNOWN
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-13 00:04:50 UTC,-90,39.3691052,-76.4692208,2436,6207,United States,Maryland,null,4G
CLARO,samsung,SGH-I337M,ANDROID44,es,2017-05-31 19:34:22 UTC,null,18.4741173,-66.828262,0,0,United States,Puerto Rico,Hatillo,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-17 00:02:05 UTC,-82,35.8588876,-86.3939988,262754,959973,United States,Tennessee,null,4G
,LGE,LGL82VL,ANDROID51,en,2017-07-13 02:17:54 UTC,null,39.8560954,-95.7068886,0,0,United States,Kansas,null,4G
Sprint,LGE,LGLS675,ANDROID51,en,2017-07-27 20:36:02 UTC,null,33.2085173,-92.6662259,2495,0,United States,Arkansas,El Dorado,UNKNOWN
,samsung,SM-G930VL,ANDROID70,en,2017-07-22 17:43:24 UTC,null,35.4268814,-94.3329138,0,0,United States,Arkansas,Van Buren,4G
Verizon Wireless,motorola,XT1030,ANDROID44,en,2017-07-09 17:54:05 UTC,null,33.0002671,-96.6134216,2148,1146,United States,Texas,null,3G
Sprint,samsung,SM-J327P,ANDROID60,en,2017-07-26 01:16:18 UTC,null,37.539774,-121.9490997,3823,9496,United States,California,Fremont,UNKNOWN
,LGE,LGLS992,ANDROID70,en,2017-07-12 10:03:59 UTC,-89,40.9576889,-122.4355565,11711,6582,United States,California,null,3G
Boost Mobile,kyocera,C6730,ANDROID44,en,2017-07-14 01:20:42 UTC,null,42.00613794,-85.51240967,0,5897,United States,Michigan,null,4G
Viaero,LGE,LG-D851,ANDROID44,es,2017-07-27 20:08:52 UTC,-88,37.58612512,-106.1479616,0,0,United States,Colorado,null,4G
,samsung,SM-S903VL,ANDROID60,en,2017-05-28 11:28:20 UTC,-91,40.457528,-75.8095673,0,0,United States,Pennsylvania,null,4G
U.S. Cellular,motorola,Moto G Play,ANDROID60,en,2017-07-29 00:00:49 UTC,-65,38.639129,-90.2314259,180047,662400,United States,Missouri,St. Louis,4G
Verizon Wireless,LGE,LG-VS450PP,ANDROID44,en,2017-07-29 23:13:09 UTC,null,32.42710511,-86.20554219,896,170,United States,Alabama,Montgomery,3G
Boost Mobile,motorola,XT1031,ANDROID44,en,2017-06-12 15:12:50 UTC,-80,39.63351767,-78.19143072,1309,1037,United States,West Virginia,null,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-21 17:25:57 UTC,null,40.4879629,-95.8510909,0,0,United States,Nebraska,null,4G
,LGE,LGL41C,ANDROID44,en,2017-07-31 10:46:01 UTC,null,35.53210003,-84.99469221,4732,5373,United States,Tennessee,null,3G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-14 15:49:27 UTC,null,33.89922,-84.4942171,798,488,United States,Georgia,null,4G
Verizon Wireless,motorola,XT1650,ANDROID70,en,2017-07-18 02:26:30 UTC,-77,41.4918425,-87.4437629,0,0,United States,Indiana,Schererville,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-21 01:17:37 UTC,null,32.8369392,-97.0092539,4895,21357,United States,Texas,Irving,4G
Verizon Wireless,samsung,SM-J320VPP,ANDROID60,en,2017-07-18 00:52:47 UTC,-83,32.9461918,-84.346718,6491,50327,United States,Georgia,null,4G
,samsung,SM-S903VL,ANDROID60,en,2017-05-28 12:23:53 UTC,null,40.4575513,-75.8095258,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-24 02:57:00 UTC,null,46.9860295,-122.8757908,52,52,United States,Washington,null,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-12 21:50:08 UTC,null,44.3133429,-69.7913624,0,0,United States,Maine,Augusta,4G
,samsung,SM-G930U,ANDROID70,en,2017-07-15 03:37:54 UTC,-71,37.3199528,-121.7696208,0,0,United States,California,San José,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-29 22:44:22 UTC,null,41.8510931,-88.0450484,364,4867,United States,Illinois,null,3G
U.S. Cellular,samsung,SM-G930R4,ANDROID70,en,2017-07-31 16:55:10 UTC,null,42.748452,-95.4466085,0,0,United States,Iowa,null,4G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-25 14:03:25 UTC,null,39.0694168,-84.4648567,0,0,United States,Kentucky,Fort Thomas,4G
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-24 17:50:20 UTC,null,38.6376503,-121.4933781,0,0,United States,California,null,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-26 14:09:50 UTC,null,31.6586124,-95.6863424,25156,100671,United States,Texas,null,4G
Viaero,LGE,LG-D851,ANDROID44,es,2017-07-30 17:12:40 UTC,null,37.75468983,-106.1156652,116,210,United States,Colorado,null,4G
Extended Network,LGE,VS990,ANDROID60,en,2017-07-22 01:18:27 UTC,null,36.711002,-99.2302246,1630,0,United States,Oklahoma,null,4G
,ZTE,Z936L,ANDROID44,en,2017-07-30 23:38:12 UTC,-79,43.2317422,-93.78362255,10933,228479,United States,Iowa,null,4G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-12 22:14:06 UTC,null,39.2541679,-76.8173025,0,0,United States,Maryland,Ellicott City,4G
,LGE,LGL82VL,ANDROID51,en,2017-07-17 03:58:18 UTC,null,32.984027,-111.55839,3262,2548,United States,Arizona,null,4G
Boost Mobile,LGE,LGLS990,ANDROID50,en,2017-07-08 08:17:42 UTC,-102,42.7544456,-83.969579,0,0,United States,Michigan,null,3G
,LGE,LGL82VL,ANDROID51,en,2017-07-13 22:05:04 UTC,null,34.0194251,-84.5576182,0,0,United States,Georgia,null,4G
GCI,samsung,SM-G950U1,ANDROID70,en,2017-07-11 02:34:52 UTC,-58,61.1366643,-149.9529361,6348,31003,United States,Alaska,Anchorage,4G
null,LGE,LGLS990,ANDROID50,en,2017-07-30 15:12:55 UTC,null,39.1192201,-94.5281241,0,0,United States,Missouri,Kansas City,UNKNOWN
,LGE,LGL62VL,ANDROID51,en,2017-07-25 20:26:38 UTC,null,33.5421211,-88.9506353,7558,30992,United States,Mississippi,null,4G
Roaming,samsung,SM-G935R4,ANDROID70,en,2017-07-23 01:11:26 UTC,null,43.4662842,-110.7944392,1401,3735,United States,Wyoming,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-09 12:57:10 UTC,null,39.2948611,-76.7015011,0,0,United States,Maryland,Baltimore,4G
Verizon Wireless,HTC,HTC6525LVW,ANDROID60,en,2017-07-27 04:18:46 UTC,null,41.2040356,-96.1130058,0,0,United States,Nebraska,Omaha,4G
Verizon Wireless,samsung,SM-G928V,ANDROID70,en,2017-07-12 18:35:09 UTC,null,37.6332782,-84.7206429,0,0,United States,Kentucky,null,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-26 06:09:14 UTC,null,39.6234515,-76.6674446,794,1572,United States,Maryland,null,4G
Verizon Wireless,BlackBerry,BBB100-3,ANDROID71,en,2017-07-17 15:13:45 UTC,-89,39.997873,-74.1802658,18266,87116,United States,New Jersey,null,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-26 19:26:25 UTC,null,30.2698486,-97.7335866,16393,868711,United States,Texas,Austin,4G
Cellcom,samsung,SM-G930R6,ANDROID70,en,2017-07-21 02:51:55 UTC,null,44.8600953,-88.0661027,1689,0,United States,Wisconsin,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-14 18:00:42 UTC,null,42.0176351,-88.3345016,0,0,United States,Illinois,Elgin,4G
U.S. Cellular,LGE,LGUS375,ANDROID60,en,2017-07-25 17:48:18 UTC,null,41.0173342,-93.3052268,3968,3654,United States,Iowa,null,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-20 19:56:53 UTC,null,39.2915841,-86.7849535,0,0,United States,Indiana,null,4G
Sprint,LGE,LGLS740,ANDROID44,en,2017-05-12 20:05:23 UTC,-97,36.88148015,-76.12598882,219,0,United States,Virginia,Virginia Beach,3G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-28 23:08:12 UTC,null,44.4048327,-72.9932484,7189,19461,United States,Vermont,null,3G
Roaming Indicator Off,motorola,Nexus 6,ANDROID71,en,2017-07-24 18:52:28 UTC,null,34.4440109,-77.8798587,416,146,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-N915V,ANDROID60,en,2017-07-28 19:11:30 UTC,null,38.1715932,-92.6895632,780,996,United States,Missouri,null,4G
U.S. Cellular,LGE,LGUS990,ANDROID44,en,2017-05-22 17:53:41 UTC,-68,43.0228283,-87.92318631,0,0,United States,Wisconsin,Milwaukee,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-31 04:07:23 UTC,null,33.6574973,-112.1693702,4744,11711,United States,Arizona,null,4G
U.S. Cellular,motorola,Moto G Play,ANDROID60,en,2017-07-28 13:36:31 UTC,-84,39.19066756,-92.00068265,0,0,United States,Missouri,null,4G
Boost Mobile,samsung,SM-N900P,ANDROID50,en,2017-07-14 01:26:52 UTC,null,42.1117402,-75.8816594,632,632,United States,New York,Binghamton,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-17 17:42:43 UTC,null,38.5786704,-75.2916726,7377,46281,United States,Delaware,null,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-07-29 13:38:22 UTC,-87,41.567846,-93.6210036,0,0,United States,Iowa,Des Moines,4G
,samsung,SM-S727VL,ANDROID60,en,2017-07-13 15:07:31 UTC,-69,31.1227652,-97.7133804,3265,1152,United States,Texas,Killeen,4G
Verizon Wireless,motorola,XT1575,ANDROID60,en,2017-07-17 18:57:28 UTC,-79,38.8985065,-77.0152218,1421,810,United States,District of Columbia,District of Columbia,4G
U.S. Cellular,motorola,Moto G Play,ANDROID60,en,2017-07-18 11:57:48 UTC,null,39.6328834,-79.95552124,1584,1552,United States,West Virginia,Morgantown,4G
Verizon Wireless,LGE,VS990,ANDROID60,en,2017-07-29 19:29:47 UTC,null,32.89880156,-83.78509789,6721,5524,United States,Georgia,Macon,4G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-14 15:39:17 UTC,null,40.8466972,-73.9090112,580,580,United States,New York,New York,4G
iWireless,BullittGroupLimited,S50,ANDROID44,en,2017-07-27 15:07:37 UTC,null,40.823996,-91.102441,0,0,United States,Iowa,Burlington,3G
Home,samsung,SM-G930R7,ANDROID70,en,2017-07-19 14:28:37 UTC,null,34.9614029,-89.7306393,21461,45516,United States,Mississippi,null,3G
Boost Mobile,zte,N9518,ANDROID51,en,2017-07-15 23:15:21 UTC,null,36.065822,-115.0743932,16139,0,United States,Nevada,Henderson,UNKNOWN
Verizon Wireless,motorola,Nexus 6,ANDROID70,en,2017-07-24 21:11:53 UTC,-60,40.37560881,-105.5051629,747,652,United States,Colorado,null,4G
,samsung,SM-S903VL,ANDROID60,en,2017-05-28 06:49:43 UTC,null,40.4575902,-75.8094963,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-23 17:32:53 UTC,null,42.9500671,-70.8327018,239,40,United States,New Hampshire,Hampton,4G
Verizon Wireless,motorola,Nexus 6,ANDROID70,en,2017-07-19 14:40:13 UTC,-78,40.5466346,-111.8948484,0,0,United States,Utah,null,4G
Sprint,samsung,SM-G955U1,ANDROID70,en,2017-07-26 17:08:43 UTC,null,38.1447694,-122.2244391,5239,18758,United States,California,Vallejo,4G
Sprint,LGE,Nexus 5,ANDROID60,en,2017-07-18 21:47:57 UTC,-103,44.1733912,-92.6974791,0,0,United States,Minnesota,null,3G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-25 03:06:59 UTC,null,38.8101268,-104.8534071,433,730,United States,Colorado,Colorado Springs,4G
U.S. Cellular,samsung,SM-G900R4,ANDROID60,en,2017-07-28 18:32:28 UTC,null,43.1107928,-87.9186466,0,40,United States,Wisconsin,null,4G
Boost Mobile,LGE,LGLS775,ANDROID70,en,2017-07-25 16:49:21 UTC,null,29.7431348,-82.4845824,0,0,United States,Florida,null,4G
Sprint,motorola,Moto E (4),ANDROID71,en,2017-07-22 05:44:40 UTC,null,38.7223574,-94.9838385,66792,231665,United States,Kansas,null,4G
Verizon Wireless,motorola,XT1060,ANDROID51,en,2017-07-31 02:32:19 UTC,-80,39.9398251,-75.0579754,162484,275870,United States,New Jersey,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-18 19:26:12 UTC,-74,36.0274478,-115.063609,0,0,United States,Nevada,Henderson,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-24 09:22:44 UTC,-80,28.3686544,-80.7059997,0,0,United States,Florida,null,4G
,LGE,LGL82VL,ANDROID51,en,2017-07-29 05:59:59 UTC,null,39.3761259,-82.1351311,0,0,United States,Ohio,null,4G
Sprint,samsung,SPH-L720,ANDROID50,en,2017-07-30 20:50:08 UTC,-77,42.3900746,-83.0837509,78440,122163,United States,Michigan,Detroit,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-20 10:25:15 UTC,null,21.3761691,-158.0237988,1155,244,United States,Hawaii,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-26 14:20:23 UTC,-72,42.9476483,-70.8325508,0,0,United States,New Hampshire,Hampton,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-29 15:46:46 UTC,null,36.8174615,-77.7498414,932731,2047345,United States,Virginia,null,4G
Unknown,zte,Z963VL,ANDROID51,en,2017-07-26 20:44:23 UTC,-120,37.6287659,-93.5488073,13120,24976,United States,Missouri,null,4G
Sprint,LGE,LGLS676,ANDROID60,en,2017-07-21 16:32:52 UTC,-80,27.9676601,-82.7762465,2305,35700,United States,Florida,Clearwater,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-07-31 14:33:08 UTC,null,38.727221,-90.6533588,8784,5532,United States,Missouri,null,4G
Sprint,samsung,SPH-L720,ANDROID50,en,2017-07-28 00:49:51 UTC,-88,44.8155676,-122.9303761,240,279,United States,Oregon,null,4G
Sprint,samsung,SPH-L720,ANDROID50,en,2017-07-12 21:35:34 UTC,null,36.0816371,-79.9631598,884,540,United States,North Carolina,Greensboro,4G
Roaming,samsung,SM-G935R4,ANDROID70,en,2017-07-11 15:07:30 UTC,null,41.7181271,-87.8044574,0,0,United States,Illinois,Bridgeview,4G
Verizon Wireless,HTC,HTC6500LVW,ANDROID50,en,2017-07-13 22:47:09 UTC,null,37.3921375,-122.1687885,0,0,United States,California,null,4G
,samsung,SM-S903VL,ANDROID60,en,2017-07-27 15:03:58 UTC,-80,37.0271171,-86.2452104,0,0,United States,Kentucky,null,4G
CLARO P.R.,samsung,SM-G935F,ANDROID70,es,2017-07-20 11:04:12 UTC,null,18.18399,-66.9863285,0,0,United States,Puerto Rico,Maricao,3G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-27 09:06:03 UTC,-76,33.2689673,-117.3037642,19791,82220,United States,California,Oceanside,4G
Verizon Wireless,HTC,HTC6525LVW,ANDROID60,en,2017-07-31 11:23:12 UTC,null,32.9364464,-97.1588737,2801,1312,United States,Texas,Southlake,4G
,samsung,SM-S903VL,ANDROID60,en,2017-07-25 20:31:44 UTC,null,37.3172969,-79.961453,1116,590,United States,Virginia,Roanoke,4G
Sprint,LGE,LGLS992,ANDROID70,en,2017-07-23 22:20:20 UTC,null,41.3598779,-71.8212197,3948,1543,United States,Rhode Island,Westerly,3G
Samsung,samsung,SPH-L900,ANDROID44,en,2017-07-12 05:04:30 UTC,-75,37.70585175,-122.4451985,497399,4312138,United States,California,Daly City,4G
Verizon Wireless,motorola,XT1575,ANDROID60,it,2017-07-23 17:17:55 UTC,-83,41.1199822,-73.4612365,13501,18559,United States,Connecticut,Norwalk,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-30 11:08:52 UTC,-90,41.8514236,-88.0450866,0,0,United States,Illinois,null,4G
null,kyocera,C6725,ANDROID44,en,2017-06-05 21:38:15 UTC,null,33.36747784,-111.6881381,0,0,United States,Arizona,Gilbert,UNKNOWN
null,samsung,SAMSUNG-SGH-I337,ANDROID44,en,2017-05-02 03:24:05 UTC,-74,33.53716165,-101.8811504,435486,831614,United States,Texas,Lubbock,UNKNOWN
null,samsung,SM-G920K,ANDROID60,ko,2017-05-14 21:21:17 UTC,-51,40.7508118,-73.9927822,37750,328,United States,New York,New York,UNKNOWN
null,ZTE,N817,ANDROID44,en,2017-06-21 08:02:05 UTC,-68,40.55571526,-85.28512687,0,0,United States,Indiana,null,UNKNOWN
null,LGE,LGUK410,ANDROID44,en,2017-05-19 05:37:41 UTC,-49,43.77831926,-88.5090914,0,0,United States,Wisconsin,null,UNKNOWN
null,LGE,LG-D959,ANDROID44,en,2017-06-20 14:50:07 UTC,-59,33.5568976,-84.33624548,0,301,United States,Georgia,null,UNKNOWN
null,LGE,LG-LS995,ANDROID44,en,2017-06-28 11:34:31 UTC,-86,30.06727877,-94.79654363,7371,3766,United States,Texas,null,UNKNOWN
null,LGE,LGL16C,ANDROID44,en,2017-06-21 14:30:38 UTC,-41,35.49974751,-85.05187308,4872,490321,United States,Tennessee,null,UNKNOWN
null,LGE,LGL31L,ANDROID44,en,2017-06-18 20:09:24 UTC,-43,38.94675645,-84.62582621,6670,16454,United States,Kentucky,null,UNKNOWN
null,LGE,LG-D959,ANDROID44,en,2017-05-04 13:16:09 UTC,-52,30.7420981,-88.27606274,17709,18021,United States,Alabama,null,UNKNOWN
null,samsung,GT-N5110,ANDROID44,en,2017-06-07 14:56:17 UTC,null,46.63758172,-122.9435845,0,0,United States,Washington,null,UNKNOWN
