LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
MAC003718,Std,09/11/2012 10:30:00,0.116,ACORN-A,Affluent
MAC003718,Std,09/11/2012 11:00:00,0.144,ACORN-A,Affluent
MAC003718,Std,09/11/2012 11:30:00,0.146,ACORN-A,Affluent
MAC003718,Std,09/11/2012 12:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,09/11/2012 12:30:00,0.114,ACORN-A,Affluent
MAC003718,Std,09/11/2012 13:00:00,0.063,ACORN-A,Affluent
MAC003718,Std,09/11/2012 13:30:00,0.115,ACORN-A,Affluent
MAC003718,Std,09/11/2012 14:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,09/11/2012 14:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,09/11/2012 15:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,09/11/2012 15:30:00,0.15,ACORN-A,Affluent
MAC003718,Std,09/11/2012 16:00:00,0.111,ACORN-A,Affluent
MAC003718,Std,09/11/2012 16:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,09/11/2012 17:00:00,0.296,ACORN-A,Affluent
MAC003718,Std,09/11/2012 17:30:00,0.223,ACORN-A,Affluent
MAC003718,Std,09/11/2012 18:00:00,0.149,ACORN-A,Affluent
MAC003718,Std,09/11/2012 18:30:00,0.15,ACORN-A,Affluent
MAC003718,Std,09/11/2012 19:00:00,0.439,ACORN-A,Affluent
MAC003718,Std,09/11/2012 19:30:00,0.33,ACORN-A,Affluent
MAC003718,Std,09/11/2012 20:00:00,0.235,ACORN-A,Affluent
MAC003718,Std,09/11/2012 20:30:00,0.345,ACORN-A,Affluent
MAC003718,Std,09/11/2012 21:00:00,0.439,ACORN-A,Affluent
MAC003718,Std,09/11/2012 21:30:00,0.491,ACORN-A,Affluent
MAC003718,Std,09/11/2012 22:00:00,0.247,ACORN-A,Affluent
MAC003718,Std,09/11/2012 22:30:00,0.236,ACORN-A,Affluent
MAC003718,Std,09/11/2012 23:00:00,0.241,ACORN-A,Affluent
MAC003718,Std,09/11/2012 23:30:00,0.291,ACORN-A,Affluent
MAC003718,Std,10/11/2012 00:00:00,0.773,ACORN-A,Affluent
MAC003718,Std,10/11/2012 00:30:00,0.522,ACORN-A,Affluent
MAC003718,Std,10/11/2012 01:00:00,0.282,ACORN-A,Affluent
MAC003718,Std,10/11/2012 01:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,10/11/2012 02:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,10/11/2012 02:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,10/11/2012 03:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,10/11/2012 03:30:00,0.081,ACORN-A,Affluent
MAC003718,Std,10/11/2012 04:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,10/11/2012 04:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,10/11/2012 05:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,10/11/2012 05:30:00,0.116,ACORN-A,Affluent
MAC003718,Std,10/11/2012 06:00:00,0.115,ACORN-A,Affluent
MAC003718,Std,10/11/2012 06:30:00,0.081,ACORN-A,Affluent
MAC003718,Std,10/11/2012 07:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,10/11/2012 07:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,10/11/2012 08:00:00,0.135,ACORN-A,Affluent
MAC003718,Std,10/11/2012 08:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,10/11/2012 09:00:00,0.264,ACORN-A,Affluent
MAC003718,Std,10/11/2012 09:30:00,0.302,ACORN-A,Affluent
MAC003718,Std,10/11/2012 10:00:00,0.217,ACORN-A,Affluent
MAC003718,Std,10/11/2012 10:30:00,0.439,ACORN-A,Affluent
MAC003718,Std,10/11/2012 11:00:00,0.158,ACORN-A,Affluent
MAC003718,Std,10/11/2012 11:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,10/11/2012 12:00:00,0.389,ACORN-A,Affluent
MAC003718,Std,10/11/2012 12:30:00,0.235,ACORN-A,Affluent
MAC003718,Std,10/11/2012 13:00:00,0.278,ACORN-A,Affluent
MAC003718,Std,10/11/2012 13:30:00,0.195,ACORN-A,Affluent
MAC003718,Std,10/11/2012 14:00:00,0.427,ACORN-A,Affluent
MAC003718,Std,10/11/2012 14:30:00,0.384,ACORN-A,Affluent
MAC003718,Std,10/11/2012 15:00:00,0.689,ACORN-A,Affluent
MAC003718,Std,10/11/2012 15:30:00,0.276,ACORN-A,Affluent
MAC003718,Std,10/11/2012 16:00:00,0.161,ACORN-A,Affluent
MAC003718,Std,10/11/2012 16:30:00,0.499,ACORN-A,Affluent
MAC003718,Std,10/11/2012 17:00:00,0.451,ACORN-A,Affluent
MAC003718,Std,10/11/2012 17:30:00,0.456,ACORN-A,Affluent
MAC003718,Std,10/11/2012 18:00:00,0.386,ACORN-A,Affluent
MAC003718,Std,10/11/2012 18:30:00,0.433,ACORN-A,Affluent
MAC003718,Std,10/11/2012 19:00:00,0.532,ACORN-A,Affluent
MAC003718,Std,10/11/2012 19:30:00,0.476,ACORN-A,Affluent
MAC003718,Std,10/11/2012 20:00:00,0.452,ACORN-A,Affluent
MAC003718,Std,10/11/2012 20:30:00,0.416,ACORN-A,Affluent
MAC003718,Std,10/11/2012 21:00:00,0.864,ACORN-A,Affluent
MAC003718,Std,10/11/2012 21:30:00,0.396,ACORN-A,Affluent
MAC003718,Std,10/11/2012 22:00:00,0.699,ACORN-A,Affluent
MAC003718,Std,10/11/2012 22:30:00,0.251,ACORN-A,Affluent
MAC003718,Std,10/11/2012 23:00:00,0.192,ACORN-A,Affluent
MAC003718,Std,10/11/2012 23:30:00,0.252,ACORN-A,Affluent
MAC003718,Std,11/11/2012 00:00:00,0.163,ACORN-A,Affluent
MAC003718,Std,11/11/2012 00:30:00,0.17,ACORN-A,Affluent
MAC003718,Std,11/11/2012 01:00:00,0.174,ACORN-A,Affluent
MAC003718,Std,11/11/2012 01:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,11/11/2012 02:00:00,0.122,ACORN-A,Affluent
MAC003718,Std,11/11/2012 02:30:00,0.085,ACORN-A,Affluent
MAC003718,Std,11/11/2012 03:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,11/11/2012 03:30:00,0.088,ACORN-A,Affluent
MAC003718,Std,11/11/2012 04:00:00,0.087,ACORN-A,Affluent
MAC003718,Std,11/11/2012 04:30:00,0.086,ACORN-A,Affluent
MAC003718,Std,11/11/2012 05:00:00,0.084,ACORN-A,Affluent
MAC003718,Std,11/11/2012 05:30:00,0.084,ACORN-A,Affluent
MAC003718,Std,11/11/2012 06:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,11/11/2012 06:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,11/11/2012 07:00:00,0.086,ACORN-A,Affluent
MAC003718,Std,11/11/2012 07:30:00,0.345,ACORN-A,Affluent
MAC003718,Std,11/11/2012 08:00:00,0.178,ACORN-A,Affluent
MAC003718,Std,11/11/2012 08:30:00,0.214,ACORN-A,Affluent
MAC003718,Std,11/11/2012 09:00:00,0.188,ACORN-A,Affluent
MAC003718,Std,11/11/2012 09:30:00,0.183,ACORN-A,Affluent
MAC003718,Std,11/11/2012 10:00:00,0.233,ACORN-A,Affluent
MAC003718,Std,11/11/2012 10:30:00,0.202,ACORN-A,Affluent
MAC003718,Std,11/11/2012 11:00:00,0.487,ACORN-A,Affluent
MAC003718,Std,11/11/2012 11:30:00,0.191,ACORN-A,Affluent
MAC003718,Std,11/11/2012 12:00:00,0.228,ACORN-A,Affluent
MAC003718,Std,11/11/2012 12:30:00,0.146,ACORN-A,Affluent
MAC003718,Std,11/11/2012 13:00:00,0.121,ACORN-A,Affluent
MAC003718,Std,11/11/2012 13:30:00,0.194,ACORN-A,Affluent
MAC003718,Std,11/11/2012 14:00:00,0.15,ACORN-A,Affluent
MAC003718,Std,11/11/2012 14:30:00,0.148,ACORN-A,Affluent
MAC003718,Std,11/11/2012 15:00:00,0.261,ACORN-A,Affluent
MAC003718,Std,11/11/2012 15:30:00,0.245,ACORN-A,Affluent
MAC003718,Std,11/11/2012 16:00:00,0.276,ACORN-A,Affluent
MAC003718,Std,11/11/2012 16:30:00,0.349,ACORN-A,Affluent
MAC003718,Std,11/11/2012 17:00:00,0.42,ACORN-A,Affluent
MAC003718,Std,11/11/2012 17:30:00,0.406,ACORN-A,Affluent
MAC003718,Std,11/11/2012 18:00:00,0.502,ACORN-A,Affluent
MAC003718,Std,11/11/2012 18:30:00,0.585,ACORN-A,Affluent
MAC003718,Std,11/11/2012 19:00:00,0.362,ACORN-A,Affluent
MAC003718,Std,11/11/2012 19:30:00,0.668,ACORN-A,Affluent
MAC003718,Std,11/11/2012 20:00:00,0.576,ACORN-A,Affluent
MAC003718,Std,11/11/2012 20:30:00,0.911,ACORN-A,Affluent
MAC003718,Std,11/11/2012 21:00:00,0.262,ACORN-A,Affluent
MAC003718,Std,11/11/2012 21:30:00,0.37,ACORN-A,Affluent
MAC003718,Std,11/11/2012 22:00:00,0.278,ACORN-A,Affluent
MAC003718,Std,11/11/2012 22:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,11/11/2012 23:00:00,0.147,ACORN-A,Affluent
MAC003718,Std,11/11/2012 23:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,12/11/2012 00:00:00,0.12,ACORN-A,Affluent
MAC003718,Std,12/11/2012 00:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,12/11/2012 01:00:00,0.168,ACORN-A,Affluent
MAC003718,Std,12/11/2012 01:30:00,0.143,ACORN-A,Affluent
MAC003718,Std,12/11/2012 02:00:00,0.122,ACORN-A,Affluent
MAC003718,Std,12/11/2012 02:30:00,0.122,ACORN-A,Affluent
MAC003718,Std,12/11/2012 03:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,12/11/2012 03:30:00,0.083,ACORN-A,Affluent
MAC003718,Std,12/11/2012 04:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,12/11/2012 04:30:00,0.088,ACORN-A,Affluent
MAC003718,Std,12/11/2012 05:00:00,0.091,ACORN-A,Affluent
MAC003718,Std,12/11/2012 05:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,12/11/2012 06:00:00,0.087,ACORN-A,Affluent
MAC003718,Std,12/11/2012 06:30:00,0.086,ACORN-A,Affluent
MAC003718,Std,12/11/2012 07:00:00,0.175,ACORN-A,Affluent
MAC003718,Std,12/11/2012 07:30:00,0.381,ACORN-A,Affluent
MAC003718,Std,12/11/2012 08:00:00,0.438,ACORN-A,Affluent
MAC003718,Std,12/11/2012 08:30:00,0.396,ACORN-A,Affluent
MAC003718,Std,12/11/2012 09:00:00,0.212,ACORN-A,Affluent
MAC003718,Std,12/11/2012 09:30:00,0.284,ACORN-A,Affluent
MAC003718,Std,12/11/2012 10:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,12/11/2012 10:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,12/11/2012 11:00:00,0.255,ACORN-A,Affluent
MAC003718,Std,12/11/2012 11:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,12/11/2012 12:00:00,0.185,ACORN-A,Affluent
MAC003718,Std,12/11/2012 12:30:00,0.29,ACORN-A,Affluent
MAC003718,Std,12/11/2012 13:00:00,0.199,ACORN-A,Affluent
MAC003718,Std,12/11/2012 13:30:00,0.329,ACORN-A,Affluent
MAC003718,Std,12/11/2012 14:00:00,0.285,ACORN-A,Affluent
MAC003718,Std,12/11/2012 14:30:00,0.266,ACORN-A,Affluent
MAC003718,Std,12/11/2012 15:00:00,0.438,ACORN-A,Affluent
MAC003718,Std,12/11/2012 15:30:00,0.561,ACORN-A,Affluent
MAC003718,Std,12/11/2012 16:00:00,0.686,ACORN-A,Affluent
MAC003718,Std,12/11/2012 16:30:00,0.718,ACORN-A,Affluent
MAC003718,Std,12/11/2012 17:00:00,0.217,ACORN-A,Affluent
MAC003718,Std,12/11/2012 17:30:00,0.373,ACORN-A,Affluent
MAC003718,Std,12/11/2012 18:00:00,0.273,ACORN-A,Affluent
MAC003718,Std,12/11/2012 18:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,12/11/2012 19:00:00,0.402,ACORN-A,Affluent
MAC003718,Std,12/11/2012 19:30:00,0.512,ACORN-A,Affluent
MAC003718,Std,12/11/2012 20:00:00,0.271,ACORN-A,Affluent
MAC003718,Std,12/11/2012 20:30:00,0.316,ACORN-A,Affluent
MAC003718,Std,12/11/2012 21:00:00,0.237,ACORN-A,Affluent
MAC003718,Std,12/11/2012 21:30:00,0.277,ACORN-A,Affluent
MAC003718,Std,12/11/2012 22:00:00,0.463,ACORN-A,Affluent
MAC003718,Std,12/11/2012 22:30:00,0.255,ACORN-A,Affluent
MAC003718,Std,12/11/2012 23:00:00,0.272,ACORN-A,Affluent
MAC003718,Std,12/11/2012 23:30:00,0.725,ACORN-A,Affluent
MAC003718,Std,13/11/2012 00:00:00,0.591,ACORN-A,Affluent
MAC003718,Std,13/11/2012 00:30:00,0.196,ACORN-A,Affluent
MAC003718,Std,13/11/2012 01:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,13/11/2012 01:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,13/11/2012 02:00:00,0.091,ACORN-A,Affluent
MAC003718,Std,13/11/2012 02:30:00,0.099,ACORN-A,Affluent
MAC003718,Std,13/11/2012 03:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,13/11/2012 03:30:00,0.124,ACORN-A,Affluent
MAC003718,Std,13/11/2012 04:00:00,0.123,ACORN-A,Affluent
MAC003718,Std,13/11/2012 04:30:00,0.108,ACORN-A,Affluent
MAC003718,Std,13/11/2012 05:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,13/11/2012 05:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,13/11/2012 06:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,13/11/2012 06:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,13/11/2012 07:00:00,0.122,ACORN-A,Affluent
MAC003718,Std,13/11/2012 07:30:00,0.328,ACORN-A,Affluent
MAC003718,Std,13/11/2012 08:00:00,1.001,ACORN-A,Affluent
MAC003718,Std,13/11/2012 08:30:00,0.4,ACORN-A,Affluent
MAC003718,Std,13/11/2012 09:00:00,0.156,ACORN-A,Affluent
MAC003718,Std,13/11/2012 09:30:00,0.167,ACORN-A,Affluent
MAC003718,Std,13/11/2012 10:00:00,0.187,ACORN-A,Affluent
MAC003718,Std,13/11/2012 10:30:00,0.148,ACORN-A,Affluent
MAC003718,Std,13/11/2012 11:00:00,0.183,ACORN-A,Affluent
MAC003718,Std,13/11/2012 11:30:00,0.102,ACORN-A,Affluent
MAC003718,Std,13/11/2012 12:00:00,0.073,ACORN-A,Affluent
MAC003718,Std,13/11/2012 12:30:00,0.086,ACORN-A,Affluent
MAC003718,Std,13/11/2012 13:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,13/11/2012 13:30:00,0.109,ACORN-A,Affluent
MAC003718,Std,13/11/2012 14:00:00,0.071,ACORN-A,Affluent
MAC003718,Std,13/11/2012 14:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,13/11/2012 15:00:00,0.255,ACORN-A,Affluent
MAC003718,Std,13/11/2012 15:30:00,0.292,ACORN-A,Affluent
MAC003718,Std,13/11/2012 16:00:00,0.286,ACORN-A,Affluent
MAC003718,Std,13/11/2012 16:30:00,0.272,ACORN-A,Affluent
MAC003718,Std,13/11/2012 17:00:00,0.472,ACORN-A,Affluent
MAC003718,Std,13/11/2012 17:30:00,0.414,ACORN-A,Affluent
MAC003718,Std,13/11/2012 18:00:00,0.424,ACORN-A,Affluent
MAC003718,Std,13/11/2012 18:30:00,0.336,ACORN-A,Affluent
MAC003718,Std,13/11/2012 19:00:00,0.321,ACORN-A,Affluent
MAC003718,Std,13/11/2012 19:30:00,0.329,ACORN-A,Affluent
MAC003718,Std,13/11/2012 20:00:00,0.224,ACORN-A,Affluent
MAC003718,Std,13/11/2012 20:30:00,0.205,ACORN-A,Affluent
MAC003718,Std,13/11/2012 21:00:00,0.357,ACORN-A,Affluent
MAC003718,Std,13/11/2012 21:30:00,0.412,ACORN-A,Affluent
MAC003718,Std,13/11/2012 22:00:00,0.198,ACORN-A,Affluent
MAC003718,Std,13/11/2012 22:30:00,0.38,ACORN-A,Affluent
MAC003718,Std,13/11/2012 23:00:00,0.705,ACORN-A,Affluent
MAC003718,Std,13/11/2012 23:30:00,0.702,ACORN-A,Affluent
MAC003718,Std,14/11/2012 00:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,14/11/2012 00:30:00,0.07,ACORN-A,Affluent
MAC003718,Std,14/11/2012 01:00:00,0.066,ACORN-A,Affluent
MAC003718,Std,14/11/2012 01:30:00,0.06,ACORN-A,Affluent
MAC003718,Std,14/11/2012 02:00:00,0.071,ACORN-A,Affluent
MAC003718,Std,14/11/2012 02:30:00,0.112,ACORN-A,Affluent
MAC003718,Std,14/11/2012 03:00:00,0.153,ACORN-A,Affluent
MAC003718,Std,14/11/2012 03:30:00,0.142,ACORN-A,Affluent
MAC003718,Std,14/11/2012 04:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,14/11/2012 04:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,14/11/2012 05:00:00,0.066,ACORN-A,Affluent
MAC003718,Std,14/11/2012 05:30:00,0.06,ACORN-A,Affluent
MAC003718,Std,14/11/2012 06:00:00,0.061,ACORN-A,Affluent
MAC003718,Std,14/11/2012 06:30:00,0.059,ACORN-A,Affluent
MAC003718,Std,14/11/2012 07:00:00,0.103,ACORN-A,Affluent
MAC003718,Std,14/11/2012 07:30:00,0.317,ACORN-A,Affluent
MAC003718,Std,14/11/2012 08:00:00,0.416,ACORN-A,Affluent
MAC003718,Std,14/11/2012 08:30:00,0.268,ACORN-A,Affluent
MAC003718,Std,14/11/2012 09:00:00,0.375,ACORN-A,Affluent
MAC003718,Std,14/11/2012 09:30:00,0.208,ACORN-A,Affluent
MAC003718,Std,14/11/2012 10:00:00,0.236,ACORN-A,Affluent
MAC003718,Std,14/11/2012 10:30:00,0.27,ACORN-A,Affluent
MAC003718,Std,14/11/2012 11:00:00,0.175,ACORN-A,Affluent
MAC003718,Std,14/11/2012 11:30:00,0.125,ACORN-A,Affluent
MAC003718,Std,14/11/2012 12:00:00,0.111,ACORN-A,Affluent
MAC003718,Std,14/11/2012 12:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,14/11/2012 13:00:00,0.227,ACORN-A,Affluent
MAC003718,Std,14/11/2012 13:30:00,0.071,ACORN-A,Affluent
MAC003718,Std,14/11/2012 14:00:00,0.073,ACORN-A,Affluent
MAC003718,Std,14/11/2012 14:30:00,0.144,ACORN-A,Affluent
MAC003718,Std,14/11/2012 15:00:00,0.153,ACORN-A,Affluent
MAC003718,Std,14/11/2012 15:30:00,0.147,ACORN-A,Affluent
MAC003718,Std,14/11/2012 16:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,14/11/2012 16:30:00,0.141,ACORN-A,Affluent
MAC003718,Std,14/11/2012 17:00:00,0.242,ACORN-A,Affluent
MAC003718,Std,14/11/2012 17:30:00,0.332,ACORN-A,Affluent
MAC003718,Std,14/11/2012 18:00:00,0.302,ACORN-A,Affluent
MAC003718,Std,14/11/2012 18:30:00,0.416,ACORN-A,Affluent
MAC003718,Std,14/11/2012 19:00:00,0.43,ACORN-A,Affluent
MAC003718,Std,14/11/2012 19:30:00,0.668,ACORN-A,Affluent
MAC003718,Std,14/11/2012 20:00:00,0.41,ACORN-A,Affluent
MAC003718,Std,14/11/2012 20:30:00,0.48,ACORN-A,Affluent
MAC003718,Std,14/11/2012 21:00:00,0.553,ACORN-A,Affluent
MAC003718,Std,14/11/2012 21:30:00,0.436,ACORN-A,Affluent
MAC003718,Std,14/11/2012 22:00:00,0.173,ACORN-A,Affluent
MAC003718,Std,14/11/2012 22:30:00,0.609,ACORN-A,Affluent
MAC003718,Std,14/11/2012 23:00:00,0.247,ACORN-A,Affluent
MAC003718,Std,14/11/2012 23:30:00,0.636,ACORN-A,Affluent
MAC003718,Std,15/11/2012 00:00:00,0.055,ACORN-A,Affluent
MAC003718,Std,15/11/2012 00:30:00,0.055,ACORN-A,Affluent
MAC003718,Std,15/11/2012 01:00:00,0.055,ACORN-A,Affluent
MAC003718,Std,15/11/2012 01:30:00,0.054,ACORN-A,Affluent
MAC003718,Std,15/11/2012 02:00:00,0.055,ACORN-A,Affluent
MAC003718,Std,15/11/2012 02:30:00,0.091,ACORN-A,Affluent
MAC003718,Std,15/11/2012 03:00:00,0.101,ACORN-A,Affluent
MAC003718,Std,15/11/2012 03:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,15/11/2012 04:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,15/11/2012 04:30:00,0.066,ACORN-A,Affluent
MAC003718,Std,15/11/2012 05:00:00,0.059,ACORN-A,Affluent
MAC003718,Std,15/11/2012 05:30:00,0.11,ACORN-A,Affluent
MAC003718,Std,15/11/2012 06:00:00,0.108,ACORN-A,Affluent
MAC003718,Std,15/11/2012 06:30:00,0.107,ACORN-A,Affluent
MAC003718,Std,15/11/2012 07:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,15/11/2012 07:30:00,0.35,ACORN-A,Affluent
MAC003718,Std,15/11/2012 08:00:00,0.262,ACORN-A,Affluent
MAC003718,Std,15/11/2012 08:30:00,0.286,ACORN-A,Affluent
MAC003718,Std,15/11/2012 09:00:00,0.277,ACORN-A,Affluent
MAC003718,Std,15/11/2012 09:30:00,0.175,ACORN-A,Affluent
MAC003718,Std,15/11/2012 10:00:00,0.114,ACORN-A,Affluent
MAC003718,Std,15/11/2012 10:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,15/11/2012 11:00:00,0.099,ACORN-A,Affluent
MAC003718,Std,15/11/2012 11:30:00,0.062,ACORN-A,Affluent
MAC003718,Std,15/11/2012 12:00:00,0.113,ACORN-A,Affluent
MAC003718,Std,15/11/2012 12:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,15/11/2012 13:00:00,0.059,ACORN-A,Affluent
MAC003718,Std,15/11/2012 13:30:00,0.06,ACORN-A,Affluent
MAC003718,Std,15/11/2012 14:00:00,0.06,ACORN-A,Affluent
MAC003718,Std,15/11/2012 14:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,15/11/2012 15:00:00,0.075,ACORN-A,Affluent
MAC003718,Std,15/11/2012 15:30:00,0.155,ACORN-A,Affluent
MAC003718,Std,15/11/2012 16:00:00,0.139,ACORN-A,Affluent
MAC003718,Std,15/11/2012 16:30:00,0.135,ACORN-A,Affluent
MAC003718,Std,15/11/2012 17:00:00,0.224,ACORN-A,Affluent
MAC003718,Std,15/11/2012 17:30:00,0.213,ACORN-A,Affluent
MAC003718,Std,15/11/2012 18:00:00,0.354,ACORN-A,Affluent
MAC003718,Std,15/11/2012 18:30:00,0.461,ACORN-A,Affluent
MAC003718,Std,15/11/2012 19:00:00,0.347,ACORN-A,Affluent
MAC003718,Std,15/11/2012 19:30:00,0.534,ACORN-A,Affluent
MAC003718,Std,15/11/2012 20:00:00,0.333,ACORN-A,Affluent
MAC003718,Std,15/11/2012 20:30:00,0.483,ACORN-A,Affluent
MAC003718,Std,15/11/2012 21:00:00,0.518,ACORN-A,Affluent
MAC003718,Std,15/11/2012 21:30:00,0.526,ACORN-A,Affluent
MAC003718,Std,15/11/2012 22:00:00,0.365,ACORN-A,Affluent
MAC003718,Std,15/11/2012 22:30:00,0.344,ACORN-A,Affluent
MAC003718,Std,15/11/2012 23:00:00,0.252,ACORN-A,Affluent
MAC003718,Std,15/11/2012 23:30:00,0.826,ACORN-A,Affluent
MAC003718,Std,16/11/2012 00:00:00,0.185,ACORN-A,Affluent
MAC003718,Std,16/11/2012 00:30:00,0.59,ACORN-A,Affluent
MAC003718,Std,16/11/2012 01:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,16/11/2012 01:30:00,0.084,ACORN-A,Affluent
MAC003718,Std,16/11/2012 02:00:00,0.084,ACORN-A,Affluent
MAC003718,Std,16/11/2012 02:30:00,0.084,ACORN-A,Affluent
MAC003718,Std,16/11/2012 03:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,16/11/2012 03:30:00,0.084,ACORN-A,Affluent
MAC003718,Std,16/11/2012 04:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,16/11/2012 04:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,16/11/2012 05:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,16/11/2012 05:30:00,0.258,ACORN-A,Affluent
MAC003718,Std,16/11/2012 06:00:00,0.857,ACORN-A,Affluent
MAC003718,Std,16/11/2012 06:30:00,0.518,ACORN-A,Affluent
MAC003718,Std,16/11/2012 07:00:00,0.348,ACORN-A,Affluent
MAC003718,Std,16/11/2012 07:30:00,0.391,ACORN-A,Affluent
MAC003718,Std,16/11/2012 08:00:00,0.229,ACORN-A,Affluent
MAC003718,Std,16/11/2012 08:30:00,0.144,ACORN-A,Affluent
MAC003718,Std,16/11/2012 09:00:00,0.148,ACORN-A,Affluent
MAC003718,Std,16/11/2012 09:30:00,0.177,ACORN-A,Affluent
MAC003718,Std,16/11/2012 10:00:00,0.209,ACORN-A,Affluent
MAC003718,Std,16/11/2012 10:30:00,0.496,ACORN-A,Affluent
MAC003718,Std,16/11/2012 11:00:00,0.148,ACORN-A,Affluent
MAC003718,Std,16/11/2012 11:30:00,0.142,ACORN-A,Affluent
MAC003718,Std,16/11/2012 12:00:00,0.141,ACORN-A,Affluent
MAC003718,Std,16/11/2012 12:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,16/11/2012 13:00:00,0.146,ACORN-A,Affluent
MAC003718,Std,16/11/2012 13:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,16/11/2012 14:00:00,0.105,ACORN-A,Affluent
MAC003718,Std,16/11/2012 14:30:00,0.116,ACORN-A,Affluent
MAC003718,Std,16/11/2012 15:00:00,0.228,ACORN-A,Affluent
MAC003718,Std,16/11/2012 15:30:00,0.176,ACORN-A,Affluent
MAC003718,Std,16/11/2012 16:00:00,0.188,ACORN-A,Affluent
MAC003718,Std,16/11/2012 16:30:00,0.203,ACORN-A,Affluent
MAC003718,Std,16/11/2012 17:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,16/11/2012 17:30:00,0.236,ACORN-A,Affluent
MAC003718,Std,16/11/2012 18:00:00,0.43,ACORN-A,Affluent
MAC003718,Std,16/11/2012 18:30:00,0.266,ACORN-A,Affluent
MAC003718,Std,16/11/2012 19:00:00,0.278,ACORN-A,Affluent
MAC003718,Std,16/11/2012 19:30:00,0.174,ACORN-A,Affluent
MAC003718,Std,16/11/2012 20:00:00,0.098,ACORN-A,Affluent
MAC003718,Std,16/11/2012 20:30:00,0.107,ACORN-A,Affluent
MAC003718,Std,16/11/2012 21:00:00,0.149,ACORN-A,Affluent
MAC003718,Std,16/11/2012 21:30:00,0.148,ACORN-A,Affluent
MAC003718,Std,16/11/2012 22:00:00,0.221,ACORN-A,Affluent
MAC003718,Std,16/11/2012 22:30:00,0.154,ACORN-A,Affluent
MAC003718,Std,16/11/2012 23:00:00,0.4,ACORN-A,Affluent
MAC003718,Std,16/11/2012 23:30:00,0.564,ACORN-A,Affluent
MAC003718,Std,17/11/2012 00:00:00,0.664,ACORN-A,Affluent
MAC003718,Std,17/11/2012 00:30:00,0.135,ACORN-A,Affluent
MAC003718,Std,17/11/2012 01:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,17/11/2012 01:30:00,0.122,ACORN-A,Affluent
