CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
8607045,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11379910,Retail,N,EA-TOPUP,EA-SIHD,,,72,,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,NotUnit,LOW,HI,,MED,MED,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,5-Jun-13,,2-Jul-13,,,2-Jul-13,16-Oct-13,OptOutExit
11379912,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11379924,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11379928,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jan-12,,,,,,,
11381648,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11381658,Retail,N,EA-DPP,EA-POR,,,12,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,LOW,,LOW,MED,SplitSystem,1,1,N,Y,,,,,N,Y,,Y,Y,,,,,13-Mar-13,,,
11381662,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11381668,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11381672,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8610295,Network,N,,NETPOR,,,0,12,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,MED,SplitSystem,1,0,N,Y,N,N,N,N,N,Y,N,N,Y,19-Jul-12,,8-Jun-13,,,8-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8610297,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8610301,Network,N,,NETPOR,,,0,0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,HI,SplitSystem,1,0,N,Y,N,N,N,N,N,Y,N,N,Y,27-Aug-12,,13-Jun-13,,,13-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8610303,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8610311,Control,Y,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8610313,Network,N,,,,,72,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,19-Jun-12,,,,,,,
8481665,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-Oct-11,,,,,,,
8482311,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8482315,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11278008,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11277984,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9893582,Retail,N,,,,,37,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8446635,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8441395,Retail,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8444017,Network,N,,,,,72,,Domestic,1,1,0,0,1,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Feb-12,,,,,,,
8442251,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9315159,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9319327,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8918604,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8918606,Retail,N,EA-TOPUP,EA-SIHD,,,64,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,MED,,MED,MED,,1,0,N,Y,,,,,N,N,,Y,Y,,,,,21-May-13,,,
8918610,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8918616,Network,N,,NETSIHD,,,28,24,Domestic,1,0,1,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,LOW,SeparateHouse,NONE,HI,,1,0,Y,N,Y,Y,Y,Y,N,N,N,N,N,31-Mar-12,,18-Jan-13,,,18-Jan-13,28-Feb-14,OPTOUTNETWKCLOSE
8918620,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8918624,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8918626,Network,N,,,,,100,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Jun-12,,,,,,,
8918632,Retail,N,EA-DPP,EA-SIHD,,,106,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,Unit,HI,HI,,LOW,MED,Ducted,1,0,N,Y,,,,,Y,Y,,Y,Y,,,,,19-Feb-13,,,
8918634,Retail,N,EA-DPP,EA-POR,EA-SPLUG,,34,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,Unit,HI,LOW,,NONE,MED,,1,0,N,Y,,,,,N,N,,Y,Y,,,,,19-Feb-13,,,
11278664,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11278676,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11278684,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11278690,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11278696,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9814276,Retail,N,EA-TOPUP,EA-SIHD,,,60,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,LOW,MED,,MED,LOW,,1,1,N,Y,,,,,N,N,,N,Y,,,,18-Jun-13,,,,
9796464,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10262904,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10288654,Network,N,NETDPRPPE,NETSIHD,,,51,53,Domestic,1,0,0,0,0,Trial Closed,6,Mild temperate,NotUnit,MED,MED,SeparateHouse,LOW,HI,SplitSystem,1,1,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,30-Jun-12,,8-Jan-13,,,8-Jan-13,28-Feb-14,OPTOUTNETWKCLOSE
8592132,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8592140,Retail,N,,,,,8,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10312928,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10776812,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11189109,Retail,N,,,,,1,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11189111,Retail,N,,,,,1,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11189117,Retail,N,,,,,1,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11189121,Retail,N,,,,,37,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8452189,Retail,N,EA-STOU,,,,2,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,LOW,,NONE,NONE,,1,0,N,N,,,,,N,N,,Y,N,,,,,3-Apr-13,,,
8479923,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8458859,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8490896,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8490904,Retail,N,EA-DPP,EA-POR,,,38,,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,MED,,MED,HI,SplitSystem,2,1,N,Y,,,,,N,Y,,Y,Y,13-Mar-13,,27-Mar-13,,,27-Mar-13,17-Sep-13,OptOutExit
8490906,Retail,N,EA-DPP,EA-SIHD,,,38,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,MED,,LOW,LOW,SplitSystem,2,1,N,Y,,,,,Y,Y,,Y,Y,,,,,28-Jun-13,,,
8490912,Retail,N,EA-DPP,EA-SIHD,,,74,,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,HI,,LOW,HI,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,16-Jan-13,,9-Jul-13,,,9-Jul-13,17-Sep-13,OptOutExit
8811662,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8811670,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8811672,Retail,N,EA-STOU,EA-POR,,,0,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,LOW,LOW,,LOW,HI,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,N,,,,12-Apr-13,,,,
9911234,Network,N,,,,,10,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
9911238,Network,N,,,,,22,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
9911240,Network,N,,,,,22,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Jun-12,,,,,,,
9911244,Network,N,,,,,22,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
9911248,Network,N,,NETPOR,,,22,6,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,HI,LOW,Unit,MED,HI,,1,0,N,Y,Y,N,N,N,N,N,N,N,Y,7-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
9911250,Network,N,,NETPOR,,,22,6,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,HI,LOW,Unit,LOW,HI,,1,0,N,Y,Y,N,N,N,N,N,N,N,Y,7-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
9911254,Network,N,,,,,22,6,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,Unit,MED,LOW,,1,0,N,Y,Y,N,N,N,N,N,N,N,N,7-Jun-12,,,,,,,
9911264,Network,N,,,,,22,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
9911266,Network,N,NETDPRPPE,,,,22,18,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,Unit,HI,LOW,Unit,LOW,LOW,,1,0,N,Y,Y,N,N,N,N,N,N,N,Y,7-Jun-12,,3-Oct-12,,,3-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
9911268,Network,N,,,,,22,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
9835064,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9835068,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9835070,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9913860,Retail,N,EA-DPP,EA-SIHD,,,66,,Domestic,2,0,0,0,0,Trial Closed,5,Warm temperate,Unit,LOW,MED,,LOW,HI,,1,0,N,N,,,,,N,N,,Y,Y,26-Jun-13,,18-Jul-13,,,18-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
8494170,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8494174,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8494176,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8494178,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8494186,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8494192,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8494198,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9356404,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8633759,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11187551,Retail,N,EA-TOPUP,EA-SIHD,,,17,,Domestic,1,0,0,0,0,Opted Out,6,Mild temperate,NotUnit,HI,LOW,,NONE,MED,,1,0,N,Y,,,,,N,N,,Y,Y,17-Jan-13,,25-Feb-13,,,25-Feb-13,24-Apr-13,OptOutExit
9388110,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8587024,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9879584,Retail,N,,,,,68,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8687612,Retail,N,EA-TOPUP,EA-SIHD,,,8,,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,Unit,MED,LOW,,LOW,HI,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,7-Feb-13,,25-Feb-13,,,25-Feb-13,28-Feb-14,OPTOUTRETAILERCLOSE
8194775,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11169695,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8926438,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8926440,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8587040,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8587046,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11266984,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10073304,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11273490,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10172870,Retail,N,,,,,9,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8956852,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
10551237,Network,N,,NETSIHD,,,64,52,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,LOW,MED,,2,6,N,Y,Y,Y,Y,Y,N,N,N,N,Y,11-May-12,,28-Nov-12,,,28-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
9390036,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9390040,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9390044,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9390046,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9390048,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9390060,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9390064,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9390074,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8646197,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9107866,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9057190,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8595578,Network,N,,NETPOR,,,38,40,Domestic,2,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,MED,MED,Ducted,2,2,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,7-Jul-12,,26-Jul-13,,,26-Jul-13,28-Feb-14,OPTOUTNETWKCLOSE
8169905,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9066740,Retail,N,,,,,13,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8589918,Retail,N,,,,,74,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11268978,Network,N,NETDPRPPE,NETSIHD,,,53,53,Domestic,1,1,0,0,0,Trial Closed,6,Mild temperate,NotUnit,HI,MED,SeparateHouse,NONE,HI,SplitSystem,1,1,N,N,Y,Y,Y,N,N,Y,N,N,Y,18-Nov-11,,7-Dec-12,,,7-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
8308646,Retail,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8524472,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10065450,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11122403,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9291073,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8518756,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8919970,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8919986,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9853540,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9853546,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9853548,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
