Generic Data: Boolean,Generic Data: Numbers between 0-1,Generic Data: Numbers between 1-100,Generic Data: Float between 0-100,"Generic Data: Numbers between 100-100,000","Generic Data: Numbers between 100,000 - 1,000,000",Generic Data: Date,Generic Data: Timestamp,Generic Data: Epoch Time,Generic Data: Time,Generic Data: Frequency,Generic Data: SHA1,Generic Data: SHA256,Generic Data: encrypt,Generic Data: GUID
false,0.85,43,13.29,92814,1889991,1/14/1953,1994-06-17 04:13:50,-63945320,5:46 AM,Weekly,e88a73bb2ff7de2063d4e7a9e263e54f58a043a7,43705b90721d874e25b159bcdf4ddc26c263f682f0f282c65dbf80941ce30f91,03df0972bbc7a1fbe7370788f62c26f3993eee3f,61b4b99c-fbc5-489c-a139-b71e4ef6e131
false,0.31,93,27.17,14819,4579396,12/28/1997,1971-08-03 19:41:35,1071864614,2:58 AM,Once,bf8046d56898d6a33fe4125b4839f4b8d2ab84a4,97321e82c3fa73351c8bca2ccb09139a90b016708eb82ad406639ffa9fe9345f,03df0972bbc7a1fbe7370788f62c26f3993eee3f,829a6021-e8a9-4e9d-9972-07e63decdd45
false,0.98,6,50.45,85063,9471464,1/16/1967,1980-06-20 15:16:17,-383717784,4:39 AM,Yearly,fa5789bf5b28326763c9d4c4a71ad658dac7b5c7,af31bd1972b97438ac17d0efa0c4695471e96740fa2e47924a6990dcf3a4a437,03df0972bbc7a1fbe7370788f62c26f3993eee3f,6c4ba2be-35f2-4f19-b131-e63a6b1e0cef
false,0.98,20,11.59,38119,8617210,3/26/1991,1984-05-16 14:59:06,1406893361,7:01 PM,Seldom,018cb3cbaa04f113d06409b818347ca774b9948d,1045615fcb9a9f95ebbf614fcdb13775a8699fb709013357ee698543d7001b68,03df0972bbc7a1fbe7370788f62c26f3993eee3f,90e35a27-7f58-4242-a0f0-8791d1c895a4
false,0.9,95,23.85,77557,6268704,5/18/1988,1966-11-08 20:43:45,1350657971,10:08 PM,Once,320f03972f2c0ab50171ef0cf8336a222a1e5823,02227b735b90ce62bc7de3355b3dd7d327b0e03815ff56151067b6b4cfeec6cd,03df0972bbc7a1fbe7370788f62c26f3993eee3f,376c798d-d60e-43a0-9193-0f54047687f6
false,0.81,34,64.99,82924,5744590,7/16/2008,1951-06-18 11:36:17,1012000164,9:12 AM,Often,bad4ae54fb5abb9de2281aab6835c5b7dc887c10,037d8ba1fd6b6599e2dbdddd2744a95d697af4256b14890f0dd1219eec04f544,03df0972bbc7a1fbe7370788f62c26f3993eee3f,3f524754-778e-4197-8a49-58e9fb47b669
true,0.47,12,46.76,47717,671256,3/12/2001,1984-01-11 09:39:12,719291580,10:28 AM,Monthly,b0174cabf138ab66122a3da3f245bbd70f4316a9,6b81afc729cfee0f0ea3d9c2f8929147674c43614b8dcf519a116d769b51393b,03df0972bbc7a1fbe7370788f62c26f3993eee3f,5f205fc8-1ea2-40be-a245-1d0d019b6540
true,0.04,11,26.42,99677,1627247,3/3/1991,1996-05-22 01:00:57,1471570606,7:11 AM,Weekly,b8f560a87ad586e7d4519b2f17f5cc5d7de16a91,ac2886645372930a4c7ea8e8fc92a7d6936ad52df9a982b8a9b10e096beefbdd,03df0972bbc7a1fbe7370788f62c26f3993eee3f,57422ccb-397c-4eeb-bc26-75401bc7065e
false,0.87,21,70.89,75371,3080566,6/11/1999,1955-08-19 13:51:20,-120913019,7:28 AM,Monthly,8c670f00f263e35aa3f249d3083b8e62ccf11650,a8c7bfbe2f1b7d4f7e961e1cfc6c377b61f36be861bee504ca42b57d847c4d3e,03df0972bbc7a1fbe7370788f62c26f3993eee3f,e479dcf9-0f3d-4f28-99c9-660ef8789066
false,0.39,84,71.38,18242,4364369,12/9/1961,2000-07-17 10:19:15,244795744,2:19 AM,Seldom,9b25f11951368098c320930bc4221ca78c08c1cb,7ab6d681c6d05480169fea8c8356207961b75284c60ad93778decc1b0cbc9551,03df0972bbc7a1fbe7370788f62c26f3993eee3f,5b665c87-8088-4837-8cd1-c92d63457ab9
true,0.87,26,28.55,49712,9459803,9/22/1986,1992-12-11 23:07:51,806712918,10:44 AM,Weekly,a7c2948b4db7f0acf0f3d49a0e5158b1f3842150,8c0ec78d8fc6468e64b0a255aada12156fb61d0f062678fc7403dd822e89bf3d,03df0972bbc7a1fbe7370788f62c26f3993eee3f,d99bebe0-56e1-4f3d-91a8-92205f7c113a
true,0.47,76,96.77,42409,5199541,9/10/1969,1978-04-28 07:28:26,1344097804,1:01 PM,Often,e453e25a7d4edc8850c568649bb08c19ee970b33,8ab8c32ee9091c0a80a7b377157d0f784460eb3df3688aea4cd506fb35e86225,03df0972bbc7a1fbe7370788f62c26f3993eee3f,13cd934c-eee7-46bd-be96-80e1d554576d
true,0.43,17,33.3,36606,8263787,6/8/1984,1986-10-10 18:56:41,-370675324,5:09 PM,Daily,96a5836dc6c6f7716434ce16096e2c0ec79d1824,7884b11ee809c21f463b866d48bf04e36964ffa1b68213d1f6f2ccf1693bedad,03df0972bbc7a1fbe7370788f62c26f3993eee3f,807f4000-013f-48d2-b888-99da873d74d5
,,,,,,,,,,,,,,
true,0.67,15,49.3,36190,422283,9/19/1989,1980-01-23 03:03:22,339432408,6:19 AM,Never,24a268bad4b369d3e1505f189258f4e62ef32156,171475d6e79aa9bb2924a2dc159487ae9c76ab18cc93ef6d6dd96e3570fce0f5,03df0972bbc7a1fbe7370788f62c26f3993eee3f,521c649f-0a88-4a67-bee5-b9d114504487
false,0.45,27,90.16,40695,3532814,10/29/1958,1980-10-28 17:15:45,368928966,5:58 AM,Monthly,4bdadbf0e0ed9a82708facbbc0b6916c0e0d37dc,6eeafaf55aa024e187be33af1a30829237906fafdc58f2e59e358130db17ffd4,03df0972bbc7a1fbe7370788f62c26f3993eee3f,1f02cc13-8b7d-45c4-9f32-41bee0193bcf
true,0.32,83,69.82,1572,7771529,11/22/2019,2005-12-29 02:24:02,402615013,12:52 PM,Seldom,445a68b0ebe240df7bb180cea1c40292bc593b89,c49acaa1cf6e76538a5b8acb98cb0b2e7b01334800f1c4efdab2f7787b96aab2,03df0972bbc7a1fbe7370788f62c26f3993eee3f,b0e7028b-5eea-4c94-918b-132a3f6ee450
false,0.26,38,91.65,10272,2675074,3/12/2003,2013-02-08 13:43:22,615810459,10:37 PM,Once,1208a03668da0d8774371c520f5be5562caffdb5,096201451e3783d4308f2ce93ec839846f816f96f9dbcfb30f33fffc2a63a215,03df0972bbc7a1fbe7370788f62c26f3993eee3f,e1f20a47-f52e-4257-aeda-851eb5c73452
false,0.92,45,51.37,74558,4635735,4/4/1989,2011-11-05 01:42:39,-534089859,9:08 AM,Seldom,b06a0eb0dcf2346e6e6a5b56ead7544a047155be,59e9b0cd86572a606d469d39791159af4d093b481866d451eb2589f50a655b3c,03df0972bbc7a1fbe7370788f62c26f3993eee3f,eebae413-d5fc-4a46-9bc4-df374e2d0a9c
false,0.49,80,5.45,49545,4576217,9/22/2003,1973-05-03 14:17:18,1147809100,6:13 PM,Weekly,c29a18e3ca002975bc1a8b51cc045e07ac4072be,331ffc6a828e7cc1ec1188e428c2b3371625377319fb6067e9adbbe34acff163,03df0972bbc7a1fbe7370788f62c26f3993eee3f,64b4485f-3c1d-4d7c-a7d2-1e4824aa2d40
false,0.06,85,33.02,86302,2123741,2/28/1989,2018-11-11 09:17:05,510738754,11:28 PM,Once,5141960b1005a5e131359e86ea2d87a090bce2ec,e210735249098a84dd7acebe4f3dfe3ce049855db506e6bec06d69a019950ba2,03df0972bbc7a1fbe7370788f62c26f3993eee3f,15d949a3-54eb-4020-83f2-fc985a9cd153
true,0.22,53,90.56,45069,8720942,2/4/1962,2000-05-29 00:03:47,1265813304,6:33 PM,Daily,b0e3caa909bf867691e46985e1336f30f13f26d0,229ec0c3743de7fab1014f47dbbf2ad3b4b142a54616f9194a9f9aea1c4a43d1,03df0972bbc7a1fbe7370788f62c26f3993eee3f,c4d82043-b296-4150-869d-f21617b4b733
true,0.34,68,99.5,66782,9939455,6/5/2015,1989-10-10 21:19:42,-196267682,8:04 AM,Monthly,acb687c3e36bf8439f29a1b39ceb12868dcda39f,b428a9c3b22a4f5360ce996f2d9b1cc342a4f2d6a7aaf49014bca15befb73ee1,03df0972bbc7a1fbe7370788f62c26f3993eee3f,2b039d50-2d4d-4120-8f45-d53978b0c4a1
true,0.21,51,57.28,92024,6120805,7/6/1963,2013-01-18 12:52:51,-306246956,11:32 AM,Often,a6e7d281ae937cb4dd0336d7358b66c86ba35dcb,ee5eb5766fd6a42538a2aac1b2201ac7b22c37b1397cf9baf9dd1846801dee11,03df0972bbc7a1fbe7370788f62c26f3993eee3f,9552a236-378f-418e-81d5-4d9a468fc69f
,,,,,,,,,,,,,,
true,0.39,15,18.34,17573,2957888,5/24/1985,1998-05-28 10:49:22,1578940942,3:23 PM,Weekly,08fdc8e750cebcc62172e12cb9ed8db6ca847d82,aed4ac680b63310c08c35c3c0b6cf3c27f6fd3fd5b36325a73ec879735c18ab9,03df0972bbc7a1fbe7370788f62c26f3993eee3f,eea44fc2-c555-4076-a9a1-c440af97e320
true,0.03,52,63.32,20013,4093917,7/27/1980,1976-10-08 14:56:49,-477642988,5:42 PM,Once,08afcd34f67d86036e79e33c9d3cd697d953b7e8,c57042200c4abb0dbb8c62ed2926c4f38f1654f2c936db31c1e5ef75a17f939e,03df0972bbc7a1fbe7370788f62c26f3993eee3f,bc6e5dd6-8db4-4bfc-a2b5-d5b12deabb09
false,0.73,85,86.95,48033,8312812,11/30/2006,1976-11-27 02:06:36,1009515819,12:16 AM,Monthly,86a6002389af3065e7a5e44a9702751afa7e96e2,0619529393ebbf8cfe8db796a0d54575987e9ccae8037438d8962fb074d4a798,03df0972bbc7a1fbe7370788f62c26f3993eee3f,eff1e3ec-f037-4988-b916-78064f29a044
true,0.92,84,86.69,688,255532,4/17/1982,1951-09-26 18:05:57,531267596,11:51 AM,Seldom,2f5ba828131606e9fe4b1eaeb15103f054806dfd,4e8c06f7d9b3acd82f1d647c18df0dfcd21c99960e1291a3fd1eb9e394ba9152,03df0972bbc7a1fbe7370788f62c26f3993eee3f,ef097f85-27b0-4a1f-bfc5-e4a0411ba662
true,0.94,14,94.66,58510,5941625,8/5/1987,1997-06-16 19:59:21,-355078302,9:16 AM,Monthly,26c77fabad8a3bf55aee1f2e515ee0dbcf7433ba,9fb37d0ef14334c8a740dc46c5309595dd6f862f48615ff6988295c2e0694041,03df0972bbc7a1fbe7370788f62c26f3993eee3f,8c780a74-4068-4906-96ed-ca78f985e7eb
true,0.53,42,55.56,51302,1716367,7/22/1979,1979-11-30 09:57:04,906914830,7:18 PM,Weekly,61527c34b6b5e24b48a06a27e69d41f7a2af9329,c16729f3df4d2495addecd999b0456e923ef9ffb81e29dd9147073282cf3e468,03df0972bbc7a1fbe7370788f62c26f3993eee3f,0911af34-f60e-41e2-8469-88b2c9fcfe4d
true,0.9,52,68.89,67868,9732836,2/20/1964,1977-09-04 06:43:15,82885566,2:04 PM,Seldom,3af06c83ff59d311181b34e29891b89aff2af2bd,fc0218d781865ebe886b4a139872265641d210d280e4d9c304ea4929a3b36cf2,03df0972bbc7a1fbe7370788f62c26f3993eee3f,d5233dba-7467-4631-ac19-ad952fb906b0
true,0.54,31,63.95,45456,2787197,3/9/2002,1970-12-15 23:33:28,270940787,8:24 AM,Daily,24317223f6ca7f083bd34cca43ae67951113d88b,33c6c9d98523b2d751be67bb183450318831c195842b586702e9a7c1cb500be1,03df0972bbc7a1fbe7370788f62c26f3993eee3f,b26dd0fb-76bf-49cf-b4f4-dd1c3d4e6f14
false,0.32,79,80.34,78031,3924316,3/31/1989,1970-02-17 03:30:46,-309085629,3:09 AM,Weekly,25141355bc0700fd2adb945e60b665573de26c64,be0fb586ffcf8770d0472fb688e6d0774a7fdf11ad0277f08f9fa28f4273f640,03df0972bbc7a1fbe7370788f62c26f3993eee3f,47e75c60-069f-4669-a4c9-0829ea6d3757
false,0.53,82,97.42,13748,7872704,3/28/2002,2001-02-06 18:15:54,81264973,8:51 PM,Once,f8c49a2211862e2a0c01aa2613ba3156e62fde57,3ddc93a1ef6872fa4ffa41b543b3c1219a51a9de83a89c68ba762d8b3f2dc945,03df0972bbc7a1fbe7370788f62c26f3993eee3f,9b43f0db-2876-4baf-b0c0-02fd06230414
false,0.31,63,29.38,28458,7683054,2/7/1960,1970-03-16 07:52:58,15700771,1:46 PM,Once,32a9081fcf3c75ea36c8e703f6a7206144d6c747,332bfc11d3e8bd2249e2d983fa7e8001661be6932c903ca5ac87634fd7ff30c6,03df0972bbc7a1fbe7370788f62c26f3993eee3f,858970bc-0704-4c6c-9e87-41af310771c5
false,0.94,63,14.33,84902,4287715,12/20/1955,1994-08-01 20:31:08,195078521,5:54 PM,Once,4b65834289cbc20418aecf73442d5f3f91249e0a,a2d322cc5ddacbbbd72dd3c9a2d6292c7860fe350635684d924e84168d48c181,03df0972bbc7a1fbe7370788f62c26f3993eee3f,bec6056c-4b5a-4fbe-b2c7-ce44961c0f56
true,0.5,63,50.21,15593,3718274,9/11/1952,1957-03-24 00:15:07,-310217998,5:00 AM,Never,58c5914a4ca33020a6824000ea13af7a02903aa7,a033456e86aaccd374ce1676d6713049a1457d3da81975245054560e11ed8be4,03df0972bbc7a1fbe7370788f62c26f3993eee3f,4d98e5b0-020b-48c9-8957-f2a69163cf18
true,0.82,13,45.59,41811,6667311,7/2/1990,2002-11-15 16:24:37,418553158,12:43 AM,Once,fd6710ccfbdb9d23dc5528da84885d6db5ffeb65,164408b08f4e1c4e3c5340f0e7c0cbf0be0c6b51d9cebda083ceb3995c156d82,03df0972bbc7a1fbe7370788f62c26f3993eee3f,84a2d3ec-5817-4ddc-81aa-4ca7afec897b
false,0.56,97,94.33,25881,3268006,8/17/1974,2003-07-15 17:52:54,916501901,8:33 AM,Monthly,4022b715ffdcf082681ea77f1e9b061ee9b04a0c,343b410d736cf24cae765febefe8a9feb1a116abd6001814a6cc194e156b7c95,03df0972bbc7a1fbe7370788f62c26f3993eee3f,8b2829e9-232b-459e-a56e-6d3f9cd8f212
true,0.18,93,15.93,94831,2683656,9/5/2001,2006-10-25 14:43:22,1328978206,8:06 AM,Never,71107e9605946ace2801815434cde6e8b79a5314,c21500437bef4b0f0b9afc2b0ad7475a14596df34394db0eafc7fe0a219ea0ae,03df0972bbc7a1fbe7370788f62c26f3993eee3f,21448cfc-5158-4c6d-aa7f-dbec5065dd2d
true,0.65,98,8.68,59595,8654885,3/9/1961,1964-11-17 00:19:13,-111073891,6:49 AM,Often,f52c6673a48c0541b796ee6166563723b74835dd,bb990065bdfebdfd5853182f80a1e1e1cec1929377277e49167a24b5d2086829,03df0972bbc7a1fbe7370788f62c26f3993eee3f,096e708f-ea9c-4354-af3c-6c0efaada642
false,0.9,61,5.23,61672,4854098,10/1/1994,2007-09-02 12:52:31,512616265,11:24 PM,Often,3c57161c67cabdfb8c1a8ee42960094c6c2282f7,fdffabf24d3d63173349d19f46ff25627f1cfa1385d90627cc54ec858a96de46,03df0972bbc7a1fbe7370788f62c26f3993eee3f,84294cee-dce0-43aa-b2ee-03425d752b1a
false,0.86,90,92.77,1572,2856969,4/14/1970,2015-07-02 11:53:38,1412012245,10:20 AM,Once,05634b402a6bb710e4ff9cb127d23cc65fa1b411,aef32214665664d6109185809ed13369629e1b3c83a69aae75751425f9736f0e,03df0972bbc7a1fbe7370788f62c26f3993eee3f,32495276-e38d-474e-986f-fadf812a1ea1
false,0.36,83,43.74,86422,4023721,12/10/2018,1982-12-07 21:49:48,719358613,2:23 PM,Never,0abd8cafb324b801f69e84bf714ee4f426634fa9,b5c05ef385848d5a5638b01c128341f58db05e72ed1009ff182e2f71c132cc14,03df0972bbc7a1fbe7370788f62c26f3993eee3f,52f0731a-20cf-41db-a901-84dd7e9aadb6
false,0.17,24,47.18,70291,8378199,11/17/1992,1984-10-24 16:07:45,90022639,4:24 PM,Often,126610cac23171076188ecb14b1af49439f1e866,cacf324715fe8f30f7eda3659d3798e3b0ebb4f2e6c980f24a8746c6d1323d62,03df0972bbc7a1fbe7370788f62c26f3993eee3f,8fd8752f-81ce-4443-a849-cfee3a11f05e
false,0.31,90,36.19,17738,4013483,10/2/2007,2014-12-07 13:11:05,-303208659,8:45 PM,Weekly,1d14d2f52001edbd0e885cd31cdd8fcfdbca3f54,d2cbfd071af8bc1b4ae9be24cacb4dcab1fa721923278c870a50e19d15ef31fd,03df0972bbc7a1fbe7370788f62c26f3993eee3f,af228875-eb72-4e1e-8236-6615220cf8a0
false,0.72,98,94.95,75852,1033534,3/24/1997,1963-11-17 10:03:04,-441503545,12:49 PM,Daily,9c262d600dfbbaf73675c0af3bb9c1c02c4e6d60,a87844a39b77b919e38c41c41c8e6882ccf3fd82c30feccfc35a8282d7727f27,03df0972bbc7a1fbe7370788f62c26f3993eee3f,c877c960-6bc3-473b-b8df-7bac54a1c05e
false,0.12,50,80.19,48765,3951056,6/26/2007,1966-06-12 19:08:11,450397712,4:21 AM,Once,8db7e0b0b3f0d143233655d81c185df610a9b87f,10c02e08cda5618f47cea056abc3b543fe1b91a854ae10d0b434e9299bae41a0,03df0972bbc7a1fbe7370788f62c26f3993eee3f,bd3453ac-031f-4721-add6-64d4c657ec2f
true,0.92,42,95.9,70353,8436480,5/4/1984,2002-02-18 16:45:38,101913789,11:26 AM,Never,50cca228900d0666f3699c9671e3d062fe19f3c3,9dbbc7cf8f7b673cd16ed2564be5d5f8441039002fec466654437e96cb56b034,03df0972bbc7a1fbe7370788f62c26f3993eee3f,792bd175-0e68-4bf4-b01b-5f1579332625
true,0.35,97,7.59,10367,1022221,11/17/1956,1984-04-05 19:37:28,1103839317,3:53 PM,Monthly,b151a71d246530c2f31431ea2475645e5263b254,d50385ed3c42ca5e9b1f09f6fffe540fa4b0123bf3746dbfffa21fc1193f236f,03df0972bbc7a1fbe7370788f62c26f3993eee3f,86014462-7a2e-4b15-ac79-0ec59297059b
false,0.45,82,49.76,99899,5497250,5/24/1963,1953-11-15 02:40:12,-350015615,7:48 PM,Yearly,36663af053dfd1186fa277c966998d381099d00a,303e8927e16fe807231acdb4acdd7b8bf41e1384098ad961d70281082bee27d1,03df0972bbc7a1fbe7370788f62c26f3993eee3f,80d973e1-2270-4033-af7d-18e4ddb84154
false,0.42,65,76.21,87777,1432578,7/11/2006,1975-10-11 07:10:36,968130914,3:42 AM,Monthly,cc61ee5c4338a0b989ceb50bc63b1877879b5677,5beb133902b0c15193f8f3d084893851b4e93e215dc91777cd5be1b60f191522,03df0972bbc7a1fbe7370788f62c26f3993eee3f,b31b2d4d-4754-41a3-8ffb-a729a74f7abc
true,0.49,31,5.3,33558,4877059,9/30/2009,2008-06-04 01:34:44,175397774,6:07 PM,Weekly,d3449273da7d8fba585d0a06c56bb2306441ff4e,f3a11d9ab944bbdb91c0c551889754cb7589a4e7bc9d280cfcc95dca5e363682,03df0972bbc7a1fbe7370788f62c26f3993eee3f,98c0ff43-5bce-4d57-b768-a5913c13250a
false,0.19,94,26.06,38324,6968456,7/25/1983,1963-01-19 04:17:23,1097629493,10:38 PM,Once,aef476ad5516e2ed4b99bd16ae9b0b29154ad970,792d0065dc08f594bdc2fcc6abe14427a69e160ac7220ad640894162aee6153a,03df0972bbc7a1fbe7370788f62c26f3993eee3f,463af707-0edb-431e-850d-f6ff69a5785d
true,0.82,63,96.72,54909,5606282,6/15/1984,1970-06-20 14:49:52,616064308,12:50 PM,Monthly,69e77d9a0f0bc9781df3137b25b70f06198f60a4,b2eb7f83f194a9745d0a238459fcd32db4818b7634a277226bf7c196e4c9f0a6,03df0972bbc7a1fbe7370788f62c26f3993eee3f,ebdf33fd-ccfb-4900-9d66-801ed85fdc32
false,0.19,23,15.78,29409,4735729,11/27/1963,1998-12-28 07:11:35,167556751,6:48 PM,Daily,d2a0754151366952e6000be96c035e097f1268a3,193b1d80c452b0fec183a2a60730eee6fd8742dcb9c311c2159a4441dd7704e7,03df0972bbc7a1fbe7370788f62c26f3993eee3f,275357d1-7acc-45ac-8bdf-76fcc404e3d9
false,0.15,34,31.23,66707,320585,6/11/1985,2004-09-19 12:52:01,-325329328,7:16 PM,Weekly,76ffda19996acf452b6fbf5399df01e67b077bf7,2d5738abb961a9b3aeb016a64e19dea747a28e3e2822c140860bb4e19a78c591,03df0972bbc7a1fbe7370788f62c26f3993eee3f,1759b0be-5e64-4882-80bd-4253d4de511a
true,0.79,5,41.89,23604,3163536,8/9/1991,1979-12-06 11:22:06,817376389,3:34 AM,Seldom,facb10c52516917b52278a98a4edc490d2d826d0,42650ee999ca036824d72d6555b317dff38fcff394035fa19f46c712719e2b66,03df0972bbc7a1fbe7370788f62c26f3993eee3f,94f78492-e9a8-41c8-8858-147651daad1b
false,0.15,67,44.98,11190,3042744,4/5/1969,1972-05-21 02:11:44,1099515459,4:52 AM,Yearly,2e3a999970f5b498b384c48dd735276b2a891b1a,d188223e99b5a65d414db073a9e84c90b8047f6ce45feb73b5c05101e57916a2,03df0972bbc7a1fbe7370788f62c26f3993eee3f,4e7968f9-31c9-47bd-90e0-5256498cf445
true,0.46,43,60.31,85458,7667329,1/4/1985,1975-03-08 03:13:22,-306149359,4:08 PM,Monthly,c12cd4572cd7ba093034c10bff0fb5f1c2417bab,1c8aaf357ad7dfdc107b859528af9592c0a70108d15e01a69e312f6cdd7f1f20,03df0972bbc7a1fbe7370788f62c26f3993eee3f,743fe4a1-b2c0-42ad-8ac3-94e0f5c2e481
false,0.97,53,6.35,65051,5245448,2/25/1990,1963-12-10 05:08:43,300044119,5:12 AM,Yearly,2b3c703d1ee0c586079d7e838fcf8fe35bdbebd8,9b15dc80095a05e7050c2045b19280f93a5627de8e340f00816c115c57219321,03df0972bbc7a1fbe7370788f62c26f3993eee3f,55e97aca-319c-4038-8466-3ab879e5d615
,,,,,,,,,,,,,,
true,0.37,28,68.77,18348,6910102,5/17/1982,2000-04-19 18:33:18,343690120,2:40 AM,Seldom,1c6cea12858bf83633515c4aadc4bec48f9a7d25,904e271379f05a79d48547d70bea6614696e740476a5b4f71d5a69cb7818fde0,03df0972bbc7a1fbe7370788f62c26f3993eee3f,908b8203-ea39-49d6-a107-d1a54eaa5f14
,,,,,,,,,,,,,,
false,0.6,61,4.16,57616,5895272,12/2/1978,2009-08-02 18:02:24,-204181682,8:03 PM,Never,698421b7caef45db093b9d97337fac5ccc172f45,2adcf3ae01959593e0ab90cf351b6042977cc615430ff471b5878be92ec93267,03df0972bbc7a1fbe7370788f62c26f3993eee3f,22495a58-2444-4fd0-aebe-ee62d6d1e034
false,0.45,75,75.54,5807,5956176,9/21/1957,1977-02-15 11:01:24,28346680,11:13 AM,Yearly,6fc1e6804759658e56be55df96c729ecd2e91a4b,38720c44fc3922554b2f1f2726dcc897dbbf7bbe471b654ff5aea7070300329c,03df0972bbc7a1fbe7370788f62c26f3993eee3f,3c4bc042-08db-452d-9a31-69c2ff931cf3
true,0.33,41,13.44,21875,9256285,6/5/1953,1975-04-26 10:27:42,-499822243,7:41 AM,Yearly,a2a601be35c385919ad313352670e0978a21a620,71e30961a55d68c091a91c4c07ae2d1df526f6058cd2c2da4681aa4ed34e38eb,03df0972bbc7a1fbe7370788f62c26f3993eee3f,c754c6de-bed8-4d11-8f55-fb796558d015
true,0.48,80,3.13,91356,545189,4/17/2014,2014-02-07 07:21:52,-513961155,11:26 AM,Monthly,ed38ccf116dd1923fac1ef5f94ce062552cb40af,9a8475e5cb5ce3126eae6a2635b5b0ef91ef96f03910abd5d576709cce5eee1d,03df0972bbc7a1fbe7370788f62c26f3993eee3f,111aac29-73e9-47d8-8342-72b9394c460f
false,1.0,40,10.45,46648,342191,1/17/1977,1970-02-07 10:39:13,81032505,7:47 AM,Often,5913735b228fc48d98f9ffc89eb2aa86637a8f33,545cc4158d404dae5ee032c24f70f9fc88f824a276205ec395618f38bfc76671,03df0972bbc7a1fbe7370788f62c26f3993eee3f,600a47ef-586d-45e8-b84b-d9731e2078c1
true,0.84,98,90.44,77987,4231049,6/5/2004,1961-05-04 01:43:31,1141641852,2:24 AM,Often,448fc5c479bc26c187d64aa40b1fc61e416426d2,3b398df5210aab9a3f1fee72a1b3a4ca9e7d279d8ea6a69c2fd700d2a3de3ebd,03df0972bbc7a1fbe7370788f62c26f3993eee3f,a28b6ee7-a689-4de7-b7d1-5aa948186511
true,0.66,37,74.22,25098,5399914,7/29/1979,1976-06-24 14:28:13,-296438906,1:40 AM,Monthly,44291a320679623684c2b8b828bc49224981e76e,fdbbee6a8acbf0a27ec0ee46fa06fe9498d240e700d0d48226757b04ad7fe47d,03df0972bbc7a1fbe7370788f62c26f3993eee3f,ba4ab0ce-e433-4902-88e2-5f6c935f8fb3
true,0.1,60,16.55,87570,8859338,9/3/2017,2006-04-12 11:34:42,-406889936,9:37 AM,Weekly,bc6de5ad1769c86c8706ebe338bb175cf4c0c2eb,4cf3c00a1cb94980490ad412daa6dcfe61e19341f99865f39c29489fcd6f43fa,03df0972bbc7a1fbe7370788f62c26f3993eee3f,e18feb1c-c1c2-4c14-96d1-e6b92fe04a47
false,0.36,46,65.7,15659,4224783,4/19/1963,1995-12-28 00:50:57,1034044192,3:04 PM,Weekly,1492952bc7d1716e74d52a4547dccd39124c2f6a,a71ec59d0b07624133fb8f5a28c06f649dca43872af1fe5ed89ce63aafec8916,03df0972bbc7a1fbe7370788f62c26f3993eee3f,3f19f1cd-2b66-49f0-b90a-59de6eb783fc
true,0.92,21,77.58,63694,1387872,6/12/2006,1968-01-12 03:24:46,-136755207,3:39 PM,Seldom,209590f05a79b2373823cd006e81df89d807a423,041229b762d6c9c3507659384d8cc1114ff203774034617a133ab07641fd1d06,03df0972bbc7a1fbe7370788f62c26f3993eee3f,fa3b70c4-0ca2-4f88-b2da-c8d55894a808
true,0.01,84,76.8,36709,786664,3/6/1958,2013-02-20 20:55:35,1329098642,9:21 AM,Monthly,6938f896d04d891571b48966a2a07a078c9ced96,7e486b31abc74e7566eafd5202ea51953b8886fbc2bd7fb07f5dba02c380b451,03df0972bbc7a1fbe7370788f62c26f3993eee3f,8a58a854-8bfb-4655-9718-9da5ea05deff
false,0.81,21,17.59,81190,7643341,4/29/2012,1964-06-25 08:09:05,509625850,1:34 AM,Weekly,412c79f233c6253b8fe26059f8c41f3e86d061b7,c3665fe04a6cb5e3326070745a64adaad58a88166a41061887e7947c5e0adb4a,03df0972bbc7a1fbe7370788f62c26f3993eee3f,082d73af-dbea-4bdb-bae4-104f2a1c85ba
false,0.98,72,45.72,25861,591952,11/30/1983,2006-12-27 02:40:30,510870249,2:56 PM,Monthly,513d37aa9b3cabe96eebc2f7d5f5cd3d9085ce6d,a9962a05d1f29b7a89f10fa17061536d0159f7eb0ca0f46be8638e2a75472e2c,03df0972bbc7a1fbe7370788f62c26f3993eee3f,0fd3003b-13da-4615-9545-57e6a5ad22de
true,0.29,98,59.28,66289,2495885,10/8/1961,1967-12-07 01:59:32,1117276584,4:00 PM,Often,fc0d448e229dce8ef1d8bed0cb022d6fc23618d5,cfd17ff906670f5d5c251661743df58281f8a934d22e5770a019c3ac1d606831,03df0972bbc7a1fbe7370788f62c26f3993eee3f,7f8036f8-25f4-4cb5-b356-5d780acd0533
false,0.05,67,87.51,10544,6104997,5/26/1990,1966-07-29 04:50:28,1238239731,9:29 PM,Monthly,27c2143bb97d5dcfbba3ade9eb233055a13cd0c9,3f44b9cc868ff2c906e016e3640fb4d660ccaae4e9ea5deacdfa1826d208d3e1,62d0e7fe18e0cff7dd787ec305b4619a5980da01,0d8886be-e76d-44e9-b629-e1e6b7d9f3b0
