InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543357,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2/7/2011 13:59,1.25,12388,Australia
543357,22960,JAM MAKING SET WITH JARS,6,2/7/2011 13:59,4.25,12388,Australia
543357,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2/7/2011 13:59,5.45,12388,Australia
543357,47566,PARTY BUNTING,4,2/7/2011 13:59,4.95,12388,Australia
543357,22087,PAPER BUNTING WHITE LACE,6,2/7/2011 13:59,2.95,12388,Australia
543357,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2/7/2011 13:59,4.95,12388,Australia
543372,22087,PAPER BUNTING WHITE LACE,18,2/7/2011 15:01,2.95,16321,Australia
543372,22325,MOBILE VINTAGE HEARTS ,3,2/7/2011 15:01,4.95,16321,Australia
C543375,22325,MOBILE VINTAGE HEARTS ,-3,2/7/2011 15:09,4.95,16321,Australia
C543375,22087,PAPER BUNTING WHITE LACE,-18,2/7/2011 15:09,2.95,16321,Australia
543376,22325,MOBILE VINTAGE HEARTS ,3,2/7/2011 15:10,4.95,16321,Australia
543376,22087,PAPER BUNTING WHITE LACE,18,2/7/2011 15:10,2.95,16321,Australia
543989,23231,WRAP DOILEY DESIGN,200,2/15/2011 9:52,0.34,12415,Australia
543989,23230,WRAP ALPHABET DESIGN,200,2/15/2011 9:52,0.34,12415,Australia
543989,23233,WRAP POPPIES  DESIGN,100,2/15/2011 9:52,0.42,12415,Australia
543989,22989,SET 2 PANTRY DESIGN TEA TOWELS,200,2/15/2011 9:52,2.75,12415,Australia
543989,22990,COTTON APRON PANTRY DESIGN,100,2/15/2011 9:52,4.25,12415,Australia
543989,22969,HOMEMADE JAM SCENTED CANDLES,480,2/15/2011 9:52,1.25,12415,Australia
543989,22962,JAM JAR WITH PINK LID,384,2/15/2011 9:52,0.72,12415,Australia
543989,22963,JAM JAR WITH GREEN LID,240,2/15/2011 9:52,0.72,12415,Australia
543989,22960,JAM MAKING SET WITH JARS,96,2/15/2011 9:52,3.75,12415,Australia
543989,22666,RECIPE BOX PANTRY YELLOW DESIGN,96,2/15/2011 9:52,2.55,12415,Australia
543989,22907,PACK OF 20 NAPKINS PANTRY DESIGN,96,2/15/2011 9:52,0.72,12415,Australia
543989,22722,SET OF 6 SPICE TINS PANTRY DESIGN,48,2/15/2011 9:52,3.45,12415,Australia
543989,22968,ROSE COTTAGE KEEPSAKE BOX ,48,2/15/2011 9:52,8.5,12415,Australia
543989,22652,TRAVEL SEWING KIT,200,2/15/2011 9:52,1.45,12415,Australia
543989,22654,DELUXE SEWING KIT ,80,2/15/2011 9:52,4.95,12415,Australia
543989,22653,BUTTON BOX ,100,2/15/2011 9:52,1.95,12415,Australia
543989,22651,GENTLEMAN SHIRT REPAIR KIT ,288,2/15/2011 9:52,0.72,12415,Australia
543989,22630,DOLLY GIRL LUNCH BOX,256,2/15/2011 9:52,1.65,12415,Australia
543989,22662,LUNCH BAG DOLLY GIRL DESIGN,200,2/15/2011 9:52,1.45,12415,Australia
543989,22635,CHILDS BREAKFAST SET DOLLY GIRL ,16,2/15/2011 9:52,8.5,12415,Australia
543989,22029,SPACEBOY BIRTHDAY CARD,144,2/15/2011 9:52,0.36,12415,Australia
543989,22382,LUNCH BAG SPACEBOY DESIGN ,100,2/15/2011 9:52,1.45,12415,Australia
543989,22544,MINI JIGSAW SPACEBOY,240,2/15/2011 9:52,0.36,12415,Australia
543989,22613,PACK OF 20 SPACEBOY NAPKINS,96,2/15/2011 9:52,0.72,12415,Australia
543989,22629,SPACEBOY LUNCH BOX ,192,2/15/2011 9:52,1.65,12415,Australia
543989,22617,BAKING SET SPACEBOY DESIGN,72,2/15/2011 9:52,4.25,12415,Australia
543989,22634,CHILDS BREAKFAST SET SPACEBOY ,24,2/15/2011 9:52,8.5,12415,Australia
543989,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2/15/2011 9:52,0.42,12415,Australia
543989,22631,CIRCUS PARADE LUNCH BOX ,128,2/15/2011 9:52,1.65,12415,Australia
543989,22556,PLASTERS IN TIN CIRCUS PARADE ,96,2/15/2011 9:52,1.45,12415,Australia
543989,22716,CARD CIRCUS PARADE,144,2/15/2011 9:52,0.36,12415,Australia
543989,22636,CHILDS BREAKFAST SET CIRCUS PARADE,24,2/15/2011 9:52,7.65,12415,Australia
543989,22423,REGENCY CAKESTAND 3 TIER,64,2/15/2011 9:52,10.95,12415,Australia
543989,22699,ROSES REGENCY TEACUP AND SAUCER ,72,2/15/2011 9:52,2.55,12415,Australia
543989,22698,PINK REGENCY TEACUP AND SAUCER,72,2/15/2011 9:52,2.55,12415,Australia
543989,22697,GREEN REGENCY TEACUP AND SAUCER,72,2/15/2011 9:52,2.55,12415,Australia
543989,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,72,2/15/2011 9:52,3.75,12415,Australia
543989,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,192,2/15/2011 9:52,0.72,12415,Australia
543989,21086,SET/6 RED SPOTTY PAPER CUPS,216,2/15/2011 9:52,0.53,12415,Australia
543989,21094,SET/6 RED SPOTTY PAPER PLATES,288,2/15/2011 9:52,0.64,12415,Australia
543989,21210,SET OF 72 RETROSPOT PAPER  DOILIES,192,2/15/2011 9:52,1.25,12415,Australia
543989,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",72,2/15/2011 9:52,4.25,12415,Australia
543989,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2/15/2011 9:52,0.42,12415,Australia
543989,21217,RED RETROSPOT ROUND CAKE TINS,48,2/15/2011 9:52,8.95,12415,Australia
543989,21880,RED RETROSPOT TAPE,72,2/15/2011 9:52,0.65,12415,Australia
543989,22139,RETROSPOT TEA SET CERAMIC 11 PC ,96,2/15/2011 9:52,4.25,12415,Australia
543989,22333,RETROSPOT PARTY BAG + STICKER SET,192,2/15/2011 9:52,1.45,12415,Australia
543989,22329,ROUND CONTAINER SET OF 5 RETROSPOT,144,2/15/2011 9:52,1.45,12415,Australia
543989,22505,MEMO BOARD COTTAGE DESIGN,24,2/15/2011 9:52,4.25,12415,Australia
543989,22628,PICNIC BOXES SET OF 3 RETROSPOT ,120,2/15/2011 9:52,4.25,12415,Australia
543989,22667,RECIPE BOX RETROSPOT ,24,2/15/2011 9:52,2.55,12415,Australia
543989,21218,RED SPOTTY BISCUIT TIN,96,2/15/2011 9:52,3.25,12415,Australia
543989,22840,ROUND CAKE TIN VINTAGE RED,12,2/15/2011 9:52,6.95,12415,Australia
543989,22841,ROUND CAKE TIN VINTAGE GREEN,12,2/15/2011 9:52,6.95,12415,Australia
543989,22842,BISCUIT TIN VINTAGE RED,12,2/15/2011 9:52,5.95,12415,Australia
543989,22843,BISCUIT TIN VINTAGE GREEN,12,2/15/2011 9:52,5.95,12415,Australia
543989,21164,HOME SWEET HOME METAL SIGN ,72,2/15/2011 9:52,2.55,12415,Australia
543989,21249,WOODLAND  HEIGHT CHART STICKERS ,60,2/15/2011 9:52,2.55,12415,Australia
543989,20726,LUNCH BAG WOODLAND,100,2/15/2011 9:52,1.45,12415,Australia
543989,22331,WOODLAND PARTY BAG + STICKER SET,144,2/15/2011 9:52,1.45,12415,Australia
543989,20973,12 PENCIL SMALL TUBE WOODLAND,384,2/15/2011 9:52,0.55,12415,Australia
543989,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,96,2/15/2011 9:52,2.55,12415,Australia
543989,21058,PARTY INVITES WOODLAND,144,2/15/2011 9:52,0.72,12415,Australia
543989,22835,HOT WATER BOTTLE I AM SO POORLY,8,2/15/2011 9:52,4.65,12415,Australia
543989,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2/15/2011 9:52,3.75,12415,Australia
543989,21195,PINK  HONEYCOMB PAPER BALL ,48,2/15/2011 9:52,1.69,12415,Australia
543989,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,48,2/15/2011 9:52,1.69,12415,Australia
543989,21192,WHITE BELL HONEYCOMB PAPER ,48,2/15/2011 9:52,1.45,12415,Australia
543989,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2/15/2011 9:52,0.42,12415,Australia
545065,22992,REVOLVER WOODEN RULER ,24,2/27/2011 14:43,1.95,12431,Australia
545065,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2/27/2011 14:43,1.45,12431,Australia
545065,22505,MEMO BOARD COTTAGE DESIGN,4,2/27/2011 14:43,4.95,12431,Australia
545065,21937,STRAWBERRY   PICNIC BAG,5,2/27/2011 14:43,2.95,12431,Australia
545065,21936,RED RETROSPOT PICNIC BAG,5,2/27/2011 14:43,2.95,12431,Australia
545065,22785,SQUARECUSHION COVER PINK UNION FLAG,4,2/27/2011 14:43,6.75,12431,Australia
545065,22786,CUSHION COVER PINK UNION JACK,2,2/27/2011 14:43,5.95,12431,Australia
545065,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2/27/2011 14:43,2.95,12431,Australia
545065,21555,CERAMIC STRAWBERRY TRINKET TRAY,12,2/27/2011 14:43,2.55,12431,Australia
545065,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2/27/2011 14:43,1.95,12431,Australia
545475,22978,PANTRY ROLLING PIN,72,3/3/2011 10:59,3.39,12415,Australia
545475,22980,PANTRY SCRUBBING BRUSH,144,3/3/2011 10:59,1.45,12415,Australia
545475,22993,SET OF 4 PANTRY JELLY MOULDS,144,3/3/2011 10:59,1.06,12415,Australia
545475,22654,DELUXE SEWING KIT ,80,3/3/2011 10:59,4.95,12415,Australia
545475,22968,ROSE COTTAGE KEEPSAKE BOX ,24,3/3/2011 10:59,8.5,12415,Australia
545475,22505,MEMO BOARD COTTAGE DESIGN,24,3/3/2011 10:59,4.25,12415,Australia
545475,22539,MINI JIGSAW DOLLY GIRL,240,3/3/2011 10:59,0.36,12415,Australia
545475,22630,DOLLY GIRL LUNCH BOX,256,3/3/2011 10:59,1.65,12415,Australia
545475,22662,LUNCH BAG DOLLY GIRL DESIGN,100,3/3/2011 10:59,1.45,12415,Australia
545475,22635,CHILDS BREAKFAST SET DOLLY GIRL ,24,3/3/2011 10:59,8.5,12415,Australia
545475,22708,WRAP DOLLY GIRL,200,3/3/2011 10:59,0.34,12415,Australia
545475,22423,REGENCY CAKESTAND 3 TIER,32,3/3/2011 10:59,10.95,12415,Australia
545475,22699,ROSES REGENCY TEACUP AND SAUCER ,24,3/3/2011 10:59,2.55,12415,Australia
545475,84997B,CHILDRENS CUTLERY RETROSPOT RED ,72,3/3/2011 10:59,3.75,12415,Australia
545475,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,3/3/2011 10:59,0.72,12415,Australia
545475,21086,SET/6 RED SPOTTY PAPER CUPS,216,3/3/2011 10:59,0.53,12415,Australia
545475,21094,SET/6 RED SPOTTY PAPER PLATES,96,3/3/2011 10:59,0.64,12415,Australia
545475,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",120,3/3/2011 10:59,4.25,12415,Australia
545475,21217,RED RETROSPOT ROUND CAKE TINS,120,3/3/2011 10:59,8.95,12415,Australia
545475,22083,PAPER CHAIN KIT RETROSPOT,80,3/3/2011 10:59,2.55,12415,Australia
545475,22090,PAPER BUNTING RETROSPOT,80,3/3/2011 10:59,2.55,12415,Australia
545475,21218,RED SPOTTY BISCUIT TIN,120,3/3/2011 10:59,3.25,12415,Australia
545475,20677,PINK POLKADOT BOWL,144,3/3/2011 10:59,1.06,12415,Australia
545475,21239,PINK  POLKADOT CUP,96,3/3/2011 10:59,0.72,12415,Australia
545475,21240,BLUE POLKADOT CUP,96,3/3/2011 10:59,0.72,12415,Australia
545475,21243,PINK  POLKADOT PLATE ,96,3/3/2011 10:59,1.45,12415,Australia
545475,21244,BLUE POLKADOT PLATE ,96,3/3/2011 10:59,1.45,12415,Australia
545475,21238,RED RETROSPOT CUP,96,3/3/2011 10:59,0.72,12415,Australia
545475,22842,BISCUIT TIN VINTAGE RED,48,3/3/2011 10:59,5.95,12415,Australia
545475,22841,ROUND CAKE TIN VINTAGE GREEN,36,3/3/2011 10:59,6.95,12415,Australia
545475,22840,ROUND CAKE TIN VINTAGE RED,36,3/3/2011 10:59,6.95,12415,Australia
545475,22838,3 TIER CAKE TIN RED AND CREAM,20,3/3/2011 10:59,14.95,12415,Australia
545475,22839,3 TIER CAKE TIN GREEN AND CREAM,32,3/3/2011 10:59,12.75,12415,Australia
545475,22846,BREAD BIN DINER STYLE RED ,16,3/3/2011 10:59,14.95,12415,Australia
545475,22849,BREAD BIN DINER STYLE MINT,8,3/3/2011 10:59,14.95,12415,Australia
545475,22848,BREAD BIN DINER STYLE PINK,8,3/3/2011 10:59,14.95,12415,Australia
545475,22666,RECIPE BOX PANTRY YELLOW DESIGN,72,3/3/2011 10:59,2.55,12415,Australia
545475,22960,JAM MAKING SET WITH JARS,120,3/3/2011 10:59,3.75,12415,Australia
545475,22961,JAM MAKING SET PRINTED,96,3/3/2011 10:59,1.25,12415,Australia
545475,22969,HOMEMADE JAM SCENTED CANDLES,288,3/3/2011 10:59,1.25,12415,Australia
545475,21508,VINTAGE KID DOLLY CARD ,72,3/3/2011 10:59,0.36,12415,Australia
545475,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,144,3/3/2011 10:59,0.36,12415,Australia
545475,22027,TEA PARTY BIRTHDAY CARD,144,3/3/2011 10:59,0.36,12415,Australia
545475,22029,SPACEBOY BIRTHDAY CARD,72,3/3/2011 10:59,0.36,12415,Australia
545475,22714,CARD BIRTHDAY COWBOY,144,3/3/2011 10:59,0.36,12415,Australia
545475,22035,VINTAGE CARAVAN GREETING CARD ,72,3/3/2011 10:59,0.36,12415,Australia
545475,22715,CARD WEDDING DAY,144,3/3/2011 10:59,0.36,12415,Australia
545475,22046,TEA PARTY  WRAPPING PAPER ,200,3/3/2011 10:59,0.34,12415,Australia
545475,22636,CHILDS BREAKFAST SET CIRCUS PARADE,24,3/3/2011 10:59,7.65,12415,Australia
545475,22631,CIRCUS PARADE LUNCH BOX ,128,3/3/2011 10:59,1.65,12415,Australia
545475,22615,PACK OF 12 CIRCUS PARADE TISSUES ,432,3/3/2011 10:59,0.25,12415,Australia
545475,22555,PLASTERS IN TIN STRONGMAN,288,3/3/2011 10:59,1.45,12415,Australia
545475,22551,PLASTERS IN TIN SPACEBOY,192,3/3/2011 10:59,1.45,12415,Australia
545475,22556,PLASTERS IN TIN CIRCUS PARADE ,192,3/3/2011 10:59,1.45,12415,Australia
545475,22557,PLASTERS IN TIN VINTAGE PAISLEY ,96,3/3/2011 10:59,1.45,12415,Australia
545475,21984,PACK OF 12 PINK PAISLEY TISSUES ,432,3/3/2011 10:59,0.25,12415,Australia
545475,21981,PACK OF 12 WOODLAND TISSUES ,432,3/3/2011 10:59,0.25,12415,Australia
545475,22093,MOTORING TISSUE BOX,36,3/3/2011 10:59,1.06,12415,Australia
545475,22045,SPACEBOY GIFT WRAP,200,3/3/2011 10:59,0.34,12415,Australia
545475,22382,LUNCH BAG SPACEBOY DESIGN ,100,3/3/2011 10:59,1.45,12415,Australia
545475,22629,SPACEBOY LUNCH BOX ,320,3/3/2011 10:59,1.65,12415,Australia
545475,22634,CHILDS BREAKFAST SET SPACEBOY ,24,3/3/2011 10:59,8.5,12415,Australia
545475,22617,BAKING SET SPACEBOY DESIGN,48,3/3/2011 10:59,4.25,12415,Australia
545475,22541,MINI JIGSAW LEAP FROG,240,3/3/2011 10:59,0.36,12415,Australia
545475,22540,MINI JIGSAW CIRCUS PARADE ,240,3/3/2011 10:59,0.36,12415,Australia
545475,21915,RED  HARMONICA IN BOX ,240,3/3/2011 10:59,1.06,12415,Australia
545475,21914,BLUE HARMONICA IN BOX ,240,3/3/2011 10:59,1.06,12415,Australia
545475,22271,FELTCRAFT DOLL ROSIE,96,3/3/2011 10:59,2.55,12415,Australia
545475,22272,FELTCRAFT DOLL MARIA,48,3/3/2011 10:59,2.55,12415,Australia
545475,22273,FELTCRAFT DOLL MOLLY,96,3/3/2011 10:59,2.55,12415,Australia
545475,22274,FELTCRAFT DOLL EMILY,96,3/3/2011 10:59,2.55,12415,Australia
545475,22751,FELTCRAFT PRINCESS OLIVIA DOLL,96,3/3/2011 10:59,3.39,12415,Australia
545475,22750,FELTCRAFT PRINCESS LOLA DOLL,144,3/3/2011 10:59,3.39,12415,Australia
545475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,144,3/3/2011 10:59,3.39,12415,Australia
545475,22620,4 TRADITIONAL SPINNING TOPS,160,3/3/2011 10:59,1.06,12415,Australia
545475,22619,SET OF 6 SOLDIER SKITTLES,80,3/3/2011 10:59,3.39,12415,Australia
545475,20675,BLUE POLKADOT BOWL,144,3/3/2011 10:59,1.06,12415,Australia
545475,22843,BISCUIT TIN VINTAGE GREEN,48,3/3/2011 10:59,5.95,12415,Australia
545475,22028,PENNY FARTHING BIRTHDAY CARD,72,3/3/2011 10:59,0.36,12415,Australia
545475,22024,RAINY LADIES BIRTHDAY CARD,144,3/3/2011 10:59,0.36,12415,Australia
545475,20676,RED RETROSPOT BOWL,144,3/3/2011 10:59,1.06,12415,Australia
545475,21242,RED RETROSPOT PLATE ,96,3/3/2011 10:59,1.45,12415,Australia
C545525,22969,HOMEMADE JAM SCENTED CANDLES,-86,3/3/2011 13:11,1.25,12415,Australia
C545525,22697,GREEN REGENCY TEACUP AND SAUCER,-24,3/3/2011 13:11,2.55,12415,Australia
546135,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,3/9/2011 15:47,2.95,12388,Australia
546135,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,3/9/2011 15:47,2.95,12388,Australia
546135,22148,EASTER CRAFT 4 CHICKS ,12,3/9/2011 15:47,1.95,12388,Australia
546135,22262,FELT EGG COSY CHICKEN,12,3/9/2011 15:47,0.85,12388,Australia
546135,22310,IVORY KNITTED MUG COSY ,6,3/9/2011 15:47,1.65,12388,Australia
546135,47566,PARTY BUNTING,12,3/9/2011 15:47,4.95,12388,Australia
546135,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,3/9/2011 15:47,4.95,12388,Australia
546135,84978,HANGING HEART JAR T-LIGHT HOLDER,12,3/9/2011 15:47,1.25,12388,Australia
546135,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,3/9/2011 15:47,0.85,12388,Australia
546135,22083,PAPER CHAIN KIT RETROSPOT,6,3/9/2011 15:47,2.95,12388,Australia
547659,20665,RED RETROSPOT PURSE ,6,3/24/2011 13:05,2.95,12434,Australia
547659,22232,JIGSAW TOADSTOOLS 3 PIECE,8,3/24/2011 13:05,1.65,12434,Australia
547659,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3/24/2011 13:05,8.25,12434,Australia
547659,23053,RECYCLED ACAPULCO MAT PINK,2,3/24/2011 13:05,8.25,12434,Australia
547659,20749,ASSORTED COLOUR MINI CASES,2,3/24/2011 13:05,7.95,12434,Australia
547659,20750,RED RETROSPOT MINI CASES,2,3/24/2011 13:05,7.95,12434,Australia
547659,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,3/24/2011 13:05,5.45,12434,Australia
547659,47590B,PINK HAPPY BIRTHDAY BUNTING,3,3/24/2011 13:05,5.45,12434,Australia
547659,21366,MIRRORED WALL ART PHOTO FRAMES,3,3/24/2011 13:05,4.25,12434,Australia
547659,21372,MIRRORED WALL ART TABLE LAMP,6,3/24/2011 13:05,2.95,12434,Australia
547659,20984,12 PENCILS TALL TUBE POSY,12,3/24/2011 13:05,0.85,12434,Australia
547659,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,3/24/2011 13:05,0.85,12434,Australia
547659,22786,CUSHION COVER PINK UNION JACK,8,3/24/2011 13:05,5.95,12434,Australia
547659,22785,SQUARECUSHION COVER PINK UNION FLAG,4,3/24/2011 13:05,6.75,12434,Australia
547659,48138,DOORMAT UNION FLAG,2,3/24/2011 13:05,7.95,12434,Australia
547659,23051,RECYCLED ACAPULCO MAT BLUE,2,3/24/2011 13:05,8.25,12434,Australia
548661,POST,POSTAGE,1,4/1/2011 14:28,350,12415,Australia
C548729,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,4/4/2011 9:57,1.65,12434,Australia
549313,22993,SET OF 4 PANTRY JELLY MOULDS,12,4/8/2011 9:45,1.25,12393,Australia
549313,22449,SILK PURSE BABUSHKA PINK,6,4/8/2011 9:45,3.35,12393,Australia
549313,20726,LUNCH BAG WOODLAND,10,4/8/2011 9:45,1.65,12393,Australia
549313,20725,LUNCH BAG RED RETROSPOT,30,4/8/2011 9:45,1.65,12393,Australia
549313,20727,LUNCH BAG  BLACK SKULL.,10,4/8/2011 9:45,1.65,12393,Australia
549313,22383,LUNCH BAG SUKI DESIGN ,30,4/8/2011 9:45,1.65,12393,Australia
549313,22384,LUNCH BAG PINK POLKADOT,30,4/8/2011 9:45,1.65,12393,Australia
549313,22662,LUNCH BAG DOLLY GIRL DESIGN,30,4/8/2011 9:45,1.65,12393,Australia
549313,22333,RETROSPOT PARTY BAG + STICKER SET,8,4/8/2011 9:45,1.65,12393,Australia
549313,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,4/8/2011 9:45,4.15,12393,Australia
549313,22273,FELTCRAFT DOLL MOLLY,6,4/8/2011 9:45,2.95,12393,Australia
549313,22382,LUNCH BAG SPACEBOY DESIGN ,10,4/8/2011 9:45,1.65,12393,Australia
549313,22379,RECYCLING BAG RETROSPOT ,10,4/8/2011 9:45,2.1,12393,Australia
549313,22138,BAKING SET 9 PIECE RETROSPOT ,3,4/8/2011 9:45,4.95,12393,Australia
549313,22617,BAKING SET SPACEBOY DESIGN,3,4/8/2011 9:45,4.95,12393,Australia
549313,22195,LARGE HEART MEASURING SPOONS,12,4/8/2011 9:45,1.65,12393,Australia
549313,22380,TOY TIDY SPACEBOY  ,10,4/8/2011 9:45,2.1,12393,Australia
C551348,22990,COTTON APRON PANTRY DESIGN,-100,4/28/2011 9:49,4.25,12415,Australia
552956,22699,ROSES REGENCY TEACUP AND SAUCER ,6,5/12/2011 12:34,2.95,12431,Australia
552956,22859,EASTER TIN BUNNY BOUQUET,6,5/12/2011 12:34,1.65,12431,Australia
552956,22730,ALARM CLOCK BAKELIKE IVORY,4,5/12/2011 12:34,3.75,12431,Australia
552956,84663A,GRASS HOPPER WOODEN WALL CLOCK ,3,5/12/2011 12:34,5.95,12431,Australia
552956,23206,LUNCH BAG APPLE DESIGN,10,5/12/2011 12:34,1.65,12431,Australia
552956,48129,DOORMAT TOPIARY,2,5/12/2011 12:34,7.95,12431,Australia
552956,23159,SET OF 5 PANCAKE DAY MAGNETS,24,5/12/2011 12:34,2.08,12431,Australia
552956,23158,SET OF 5 LUCKY CAT MAGNETS ,24,5/12/2011 12:34,2.08,12431,Australia
552956,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,5/12/2011 12:34,0.85,12431,Australia
552956,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,5/12/2011 12:34,0.83,12431,Australia
552956,22698,PINK REGENCY TEACUP AND SAUCER,6,5/12/2011 12:34,2.95,12431,Australia
552956,22697,GREEN REGENCY TEACUP AND SAUCER,6,5/12/2011 12:34,2.95,12431,Australia
552956,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/12/2011 12:34,1.65,12431,Australia
552956,21524,DOORMAT SPOTTY HOME SWEET HOME,2,5/12/2011 12:34,7.95,12431,Australia
552956,22692,DOORMAT WELCOME TO OUR HOME,2,5/12/2011 12:34,7.95,12431,Australia
552956,22690,DOORMAT HOME SWEET HOME BLUE ,2,5/12/2011 12:34,7.95,12431,Australia
552956,21935,SUKI  SHOULDER BAG,10,5/12/2011 12:34,1.65,12431,Australia
552956,21481,FAWN BLUE HOT WATER BOTTLE,6,5/12/2011 12:34,2.95,12431,Australia
552956,48138,DOORMAT UNION FLAG,4,5/12/2011 12:34,7.95,12431,Australia
552956,23284,DOORMAT KEEP CALM AND COME IN,4,5/12/2011 12:34,7.95,12431,Australia
552956,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,5/12/2011 12:34,5.75,12431,Australia
552956,23108,SET OF 10 LED DOLLY LIGHTS,2,5/12/2011 12:34,6.25,12431,Australia
552956,23084,RABBIT NIGHT LIGHT,12,5/12/2011 12:34,2.08,12431,Australia
553546,22457,NATURAL SLATE HEART CHALKBOARD ,144,5/17/2011 15:42,2.55,12415,Australia
553546,23176,ABC TREASURE BOOK BOX ,288,5/17/2011 15:42,1.95,12415,Australia
553546,22109,FULL ENGLISH BREAKFAST PLATE,144,5/17/2011 15:42,3.39,12415,Australia
553546,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,5/17/2011 15:42,5.95,12415,Australia
553546,22488,NATURAL SLATE RECTANGLE CHALKBOARD,96,5/17/2011 15:42,1.45,12415,Australia
553546,21524,DOORMAT SPOTTY HOME SWEET HOME,10,5/17/2011 15:42,6.75,12415,Australia
553546,23193,BUFFALO BILL TREASURE BOOK BOX,144,5/17/2011 15:42,1.95,12415,Australia
553546,23177,TREASURE ISLAND BOOK BOX,144,5/17/2011 15:42,1.95,12415,Australia
553546,48138,DOORMAT UNION FLAG,10,5/17/2011 15:42,6.75,12415,Australia
553546,23194,GYMKHANA TREASURE BOOK BOX,144,5/17/2011 15:42,1.95,12415,Australia
553546,85014B,RED RETROSPOT UMBRELLA,12,5/17/2011 15:42,5.95,12415,Australia
553546,37370,RETRO COFFEE MUGS ASSORTED,108,5/17/2011 15:42,1.25,12415,Australia
553546,23175,REGENCY MILK JUG PINK ,48,5/17/2011 15:42,2.75,12415,Australia
553546,21084,SET/6 COLLAGE PAPER CUPS,240,5/17/2011 15:42,0.19,12415,Australia
553546,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,96,5/17/2011 15:42,0.38,12415,Australia
553546,21877,HOME SWEET HOME MUG,144,5/17/2011 15:42,1.06,12415,Australia
553546,23172,REGENCY TEA PLATE PINK,48,5/17/2011 15:42,1.45,12415,Australia
553546,21195,PINK  HONEYCOMB PAPER BALL ,48,5/17/2011 15:42,1.69,12415,Australia
553546,84519B,CARROT CHARLIE+LOLA COASTER SET,24,5/17/2011 15:42,1.25,12415,Australia
553546,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,96,5/17/2011 15:42,0.38,12415,Australia
553546,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",96,5/17/2011 15:42,0.38,12415,Australia
553546,21090,SET/6 COLLAGE PAPER PLATES,240,5/17/2011 15:42,0.39,12415,Australia
553546,85132A,CHARLIE + LOLA BISCUITS TINS,24,5/17/2011 15:42,1.95,12415,Australia
553546,23253,16 PIECE CUTLERY SET PANTRY DESIGN,24,5/17/2011 15:42,12.5,12415,Australia
553546,23173,REGENCY TEAPOT ROSES ,24,5/17/2011 15:42,8.15,12415,Australia
553546,22699,ROSES REGENCY TEACUP AND SAUCER ,24,5/17/2011 15:42,2.55,12415,Australia
553546,22992,REVOLVER WOODEN RULER ,144,5/17/2011 15:42,1.65,12415,Australia
553546,22991,GIRAFFE WOODEN RULER,144,5/17/2011 15:42,1.65,12415,Australia
553546,22466,FAIRY TALE COTTAGE NIGHTLIGHT,192,5/17/2011 15:42,1.65,12415,Australia
553546,22549,PICTURE DOMINOES,144,5/17/2011 15:42,1.25,12415,Australia
553546,21791,VINTAGE HEADS AND TAILS CARD GAME ,144,5/17/2011 15:42,1.06,12415,Australia
553546,21902,"KEY FOB , FRONT  DOOR ",576,5/17/2011 15:42,0.53,12415,Australia
553546,21900,"KEY FOB , SHED",576,5/17/2011 15:42,0.53,12415,Australia
553546,21899,"KEY FOB , GARAGE DESIGN",576,5/17/2011 15:42,0.53,12415,Australia
