ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
FLAG CONTAINER SERVICES INC.,true,true,BIC-119 | TS-29,L-9762,AP244V,1M2AG12C66M052646,Rear End Loader,Mack,granite,2006,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,30000,
FLAG CONTAINER SERVICES INC.,true,true,BIC-119 | TS-29,L-9761,AP245V,1M2AX03C29M007152,Rear End Loader,Mack,granite,2009,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
FLAG CONTAINER SERVICES INC.,true,true,BIC-119 | TS-29,L-7891,AB630N,5KKMAEAV63PL87038,Roll-off Truck,Western Star,4964,2002,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,35000,
FLASH RECYCLING CORP,true,true,BIC-1258,L11784,26278PC,1M2AV02C18M0002871,Rear End Loader,Mack,Mr,2008,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
FLASH RECYCLING CORP,true,true,BIC-1258,L10483,49076PC,1M2K195C26M031227,Rear End Loader,Mack,600 MR600,2006,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,7000,
FLASH RECYCLING CORP,true,true,BIC-1258,L11589,67163PC,1M2AU04C39M002369,Rear End Loader,Mack,MACK LEU,2009,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
FLASH RECYCLING CORP,true,true,BIC-1258,L-9581,27367PC,1M2K195C72M020542,Rear End Loader,Mack,600 MR600,2002,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,7000,
FLAT RATE JUNK REMOVAL CORP,true,true,BIC-490871,L11178,22892MK,1FDWE35LX8DA75997,Delivery,Ford,3DC,2008,FORD,225,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",Yes,Owned,,
FLAT RATE JUNK REMOVAL CORP,true,true,BIC-490871,L11179,29723MK,1M2AG11C57M066380,Dump Truck,Mack,CV7,2007,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,9000,
FLAT RATE JUNK REMOVAL CORP,true,true,BIC-490871,L11026,87597MJ,JALE5W169A7900660,Dump Truck,Isuzu,NRR,2010,ISUZU,215,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Financed,,
FLAT RATE JUNK REMOVAL CORP,true,true,BIC-490871,L11180,25817MK,5SXHANDLX8RZ54580,Dump Truck,Other,CON,2008,CUMMINS,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
FLAT RATE JUNK REMOVAL CORP,true,true,BIC-490871,L11027,87598MJ,JALE5W166A7900678,Dump Truck,Isuzu,NRR,2010,ISUZU,215,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Financed,,
FORCE RESTAURANT SOLUTIONS INC.,true,true,BIC-489046,L11036,66803MJ,JLSBBE1S17K000743,Truck,Sterling,360,2007,MITSUBISHI,175,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
FORCE RESTAURANT SOLUTIONS INC.,true,true,BIC-489046,L11204,68240MK,5PVNJ8JL9A4S51684,Truck,Hino,Conventional,2010,HINO MOTORS,220,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
FORCE RESTAURANT SOLUTIONS INC.,true,true,BIC-489046,L11738,17313MM,1HTSCAAM91H325744,Truck,International,4700,2001,INTERNATIONAL,190,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,10000,
FORDHAM UNIVERSITY,true,true,BIC-2843,R02422,67707MB,JNAK620L4CAH15154,Rear End Loader,Nissan-UD,UD3300,2012,NISSAN,280,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",Yes,Owned,,
FOREVERGREEN LANDSCAPING INC.,true,false,BIC-1647,R-7385,26696JY,1GDJC34K28E177071,,GMC,SIERRA C3500,,,,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
FORKOSH CONSTRUCTION CO. INC.,true,true,BIC-1449,R04562,68278MG,2NKHHM6X2CM323785,Other,Kenworth,T27,2012,PACCAR,240,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
FORKOSH CONSTRUCTION CO. INC.,true,true,BIC-1449,R04222,24564MG,1HTJSSKK7CJ449749,Van,International,TST,2012,NAVISTAR,230,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
FORKOSH CONSTRUCTION CO. INC.,true,true,BIC-1449,R04445,61892MD,5PVNJ8JV872S50791,Van,Hino,HINO 268,2007,HINO MOTORS,220,Diesel,"14,001 - 16,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
"FORMICA CONSTRUCTION, INC.",true,true,BIC-4359,R03492,AU136D,1X2AX09C7EM019492,Dump Truck,Mack,MP8,2013,MACK,425,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Financed,,
"FORMICA CONSTRUCTION, INC.",true,true,BIC-4359,R05333,AU135D,1NKZXPTX6GJ104337,Dump Truck,Kenworth,1700,2017,PACCAR,455,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Financed,,
"FORMICA CONSTRUCTION, INC.",true,true,BIC-4359,R02581,AU451C,1M2AX04C4AM007964,Dump Truck,Mack,MP7,2010,MACK,370,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,,
"FORMICA CONSTRUCTION, INC.",true,true,BIC-4359,R02582,69918PA,1M3P114K6PM001354,Dump Truck,Mack,600 RD600,1993,MACK,290,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,7000,
FOUR BRIDGES TRUCKING & DEMOLITION INC.,true,false,BIC-497854,L11820,70664PC,1NKZX4TX3KJ255157,Dump Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
FRANCESCO VENTIMIGLIA,true,false,BIC-3861,R08145,99028MK,JW6AKE1H5RL004167,Dump Truck,Mitsubishi,,1994,,,Diesel,"6,001 - 10,000 lbs.",,,,,
"FRANCIS SITE DEVELOPMENT CO., LLC",true,false,BIC-497517,R08253,19419TC,1XKDD40X09J253244,Tractor,Kenworth,,2009,,,Diesel,"33,001 lbs. or greater",,,,,
"FRANCIS SITE DEVELOPMENT CO., LLC",true,false,BIC-497517,R08252,72243MJ,1NKWXBEX87J190432,Dump Truck,Kenworth,,2007,,,Diesel,"33,001 lbs. or greater",,,,,
FRANCISCO SOSA,true,true,BIC-4329,R02496,75902MB,1HTSCABK4XH581053,Dump Truck,International,4700,1999,INTERNATIONAL,6,Diesel,"10,001 - 14,000 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
"FRANCO MASONRY CONCRETE, INC.",true,false,BIC-494283,R07615,ZB51320,1NKZXPTX7JJ188241,Box Truck,Kenworth,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
FRANCO WASTE CORP.,true,true,BIC-488784,L10535,46163MH,1M2B209C6XM024415,Dump Truck,Mack,DM6,1999,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1600,
FRANCO WASTE CORP.,true,true,BIC-488784,L11052,77453MHJ,2WLNCCBEXJK920464,Dump Truck,Western Star,480,1988,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,12000,
FRANCO WASTE CORP.,true,true,BIC-488784,L11855,326910MM,1M2AG11C23M002405,Dump Truck,Mack,700 CV700,2003,MACK,460,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,0,
"FRANCO'S LANDSCAPING, INC.",true,true,BIC-3252,R-7782,59309JY,1FDAF56S5YEE09825,Dump Truck,Ford,F550 SUPER DUTY,2000,FORD,310,Gas,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
FRANGELLA LANDSCAPING INC.,true,true,BIC-3686,R01487,94857MA,JW6BBE1H3YL003151,Dump Truck,Mitsubishi,Fuso,2000,MITSUBISHI,250,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
FRANGELLA LANDSCAPING INC.,true,true,BIC-3686,R-9725,66977KA,1FDWF36598EC93890,Dump Truck,Ford,F350 SUPER DUTY,2008,FORD,300,Gas,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
"FRANJO RESTORATION CONSTRUCTION CO., INC.",true,false,BIC-4250,R02283,93896JY,JALE5B16157300200,,Isuzu,,2005,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
FRANK ADESSO AND FAMILY LANDSCAPING AND GARDENING COMPANY,true,true,BIC-4613,R03470,98815JY,1FDWF36L04ED83129,Dump Truck,Ford,F350 SUPER DUTY,2004,FORD,385,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
FRANK CARUCCI,true,true,BIC-1609,R-9624,98999JY,1FDXF46S33EC58710,Dump Truck,Ford,F450 SUPER DUTY,2003,FORD,310,Gas,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
FRANK CARUCCI,true,true,BIC-1609,R-9625,66991KA,1GDE4C1245F522111,Dump Truck,GMC,C4500 C4C042,2005,GMC,300,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,7000,
FRANK CERAVOLO,true,false,BIC-495159,R07784,97014MC,JW6BBE1H53L007274,,Mitsubishi,,2003,,,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
FRANK COMPETIELLO LANDSCAPING INC.,true,false,BIC-488,R-8077,90232JP,1HTMMAAM63H603279,,International,,2003,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
FRANK COMPETIELLO LANDSCAPING INC.,true,false,BIC-488,R-8078,19779JM,JALC4B1K2W7007866,,Isuzu,,1998,,,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",,,,
FRANK FRANCIAMORE,true,true,BIC-3292,R-7728,85343JZ,JL6BBD1S57K014198,Dump Truck,Mitsubishi,145,2007,MITSUBISHI,147,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
FRANK FRANCIAMORE,true,true,BIC-3292,R04066,76934KA,1GC0KVCG0CF242000,Pickup,Chevrolet,2500,2012,GENERAL MOTORS,360,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
FRANK FRANCIAMORE,true,true,BIC-3292,R07116,33115MK,54DCDW1B8GS809938,Dump Truck,Chevrolet,4500,2016,GENERAL MOTORS,297,Gas,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Financed,,
"FRANK MARANDO LANDSCAPE, INC.",true,true,BIC-2530,R-7649,78951AS,1HTSCAAM6XH668679,Dump Truck,International,4700,1999,INTERNATIONAL,190,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,3919,
"FRANK MARANDO LANDSCAPE, INC.",true,true,BIC-2530,R-7648,52803JT,1NPAXUTX3WN465618,Dump Truck,Peterbilt,357,1998,CATERPILLER,395,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,5225,
"FRANK MARANDO LANDSCAPE, INC.",true,true,BIC-2530,R04288,17524MG,1GDHR34K6KJ5044258,Dump Truck,GMC,3500,1989,GMC,190,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
"FRANK MARANDO LANDSCAPE, INC.",true,true,BIC-2530,R07631,22100ME,1FD0W5GT9FEA08715,Dump Truck,Ford,F550,2015,FORD,300,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
FRANK NOTO MASONRY CORP.,true,true,BIC-2549,R-9775,61687MJ,1FDXF46F0YEB77822,Dump Truck,Ford,F450 SUPER DUTY,2000,FORD,307,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,1000,
FRANK NOTO MASONRY CORP.,true,true,BIC-2549,R-9774,21750JT,1HTMMAANX5H106229,Delivery,International,TD466E,2005,INTERNATIONAL,466,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,3000,
FRATELLO CONSTRUCTION CORP.,true,true,BIC-1249,R00183,34457ME,1M2P268C8YM052132,Roll-off Truck,Mack,600 RD600,2000,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4786,
FRATELLO CONSTRUCTION CORP.,true,true,BIC-1249,R01469,93259JX,1GBJ7C1356F426335,Dump Truck,Chevrolet,C7500,2006,DMAX,250,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,2477,
FREDDIE CASTELLANO,true,false,BIC-489443,R05941,91966MH,1FD8X3H60FED11461,,,,,,,,,,,,,
FREDY A. SANTOS,true,true,BIC-3446,R-9300,54301JZ,1FDWF36S7YEC50817,Dump Truck,Ford,F350 SUPER DUTY,2000,FORD,320,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",Yes,Owned,,
FREDY ZELAYA,true,true,BIC-3240,R-7835,64420JS,JALB4B1K9W7003602,Dump Truck,Isuzu,NPR,1998,ISUZU,135,Diesel,"14,001 - 16,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
FREDY ZELAYA,true,true,BIC-3240,R-7834,54114JJ,1FTNE24253HB46169,Van,Ford,ECONOLINE E250,2003,FORD,310,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
FREEFORM BUILT LTD,true,true,BIC-1578,R-9721,16120JB,J8BB4B16967005748,Other,Chevrolet,W3S042,2006,ISUZU,283,Diesel,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R04506,AN197L,1NPFLU0X8YN481998,Roll-off Truck,Peterbilt,378,2000,CATERPILLER,430,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,54498,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R07401,AK257Y,1XPFDU9X97N697055,Tractor,Peterbilt,378,2007,CATERPILLER,430,Diesel,"16,001 - 19,500 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,61742,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R07400,AU341C,1NPXGGGG70D410253,Roll-off Truck,Peterbilt,38948flat,2016,CATERPILLER,430,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,8448,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R07402,AS214J,1NPXGGGG90D410254,Roll-off Truck,Peterbilt,38948FLAT,2016,CATERPILLER,430,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,21880,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R07472,AU181D,1NPXGGGG00D410255,Roll-off Truck,Peterbilt,38948FLAT,2017,CATERPILLER,410,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,4,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R06888,AN274F,1XPFDU9X27N697057,Tractor,Peterbilt,378,2007,CATERPILLER,430,Diesel,"16,001 - 19,500 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,66553,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R04656,AM497P,1NPFLR0X23D801103,Roll-off Truck,Peterbilt,378,2003,DETROIT DIESEL,425,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,49384,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R04505,AR902A,1NPFLB0X97N697071,Roll-off Truck,Peterbilt,378,2007,CATERPILLER,475,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R03321,AS217J,1NPFLU0X6YN481997,Roll-off Truck,Peterbilt,378,2000,CATERPILLER,430,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,27630,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R03320,AS218J,1NPFLU0X4YN481996,Roll-off Truck,Peterbilt,378,2000,CATERPILLER,430,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,47183,
"FREEHOLD CARTAGE, INC.",true,true,BIC-4349,R03319,AS219J,1NPFLU0X22D584623,Roll-off Truck,Peterbilt,378,2002,CATERPILLER,430,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,65275,
FREELAND CONSTRUCTION LLC,true,false,BIC-483814 | BIC-491450,R06730,68822ME,1GBKC34N3MJ105515,,Chevrolet,,1991,,,Gas,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
FRIENDY 8 INC.,true,false,BIC-495125,R07908,50732ML,5PVNE8JTX72S51301,,Hino,HINO 268,2007,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
FRUCTUOSO GIL,true,true,BIC-492379 | BIC-3888,R06814,55615KA,1FDXF46S94EB50853,Dump Truck,Ford,F450 SUPER DUTY,2004,FORD,425,Gas,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
FUENTES LANDSCAPING & CONSTRUCTION INC.,true,false,BIC-3632,R083981,60011ME,1FDUF5HT4EEC23378,Pickup,Ford,,2011,,,Diesel,"6,001 - 10,000 lbs.",,,,,
"FULL CIRCLE CONSTRUCTION OF NEW YORK, LLC",true,true,BIC-1254,R00496,22285JX,1GCHK29U07E159869,Pickup,Chevrolet,K2500,2007,CHEVROLET,300,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
"FULL CIRCLE SUPPLY COMPANY, L.L.C.",true,true,BIC-483556,R07843,AT579K,1M2AX07C7HM034338,Truck,Mack,GU713,2017,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"FULL CIRCLE SUPPLY COMPANY, L.L.C.",true,true,BIC-483556,R04367,AR459H,1M2AX07C4EM020165,Roll-off Truck,Mack,GU713,2014,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"FULL CIRCLE SUPPLY COMPANY, L.L.C.",true,true,BIC-483556,R07842,AS164R,1M2AX07C4GM025045,Truck,Mack,GU7,2016,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"FULL SERVICE CONTRACTING, INC.",true,true,BIC-4135,R01715,45984JE,JW6BBC1H0YL006108,Dump Truck,Mitsubishi,Fusco,2000,MITSUBISHI,142,Gas,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",Yes,Owned,,
"FULL SERVICE CONTRACTING, INC.",true,false,BIC-4135,R08188,19125JW,1FDRF3G66EEB81922,Dump Truck,Ford,,2014,,,Gas,"6,001 - 10,000 lbs.",,,,,
FUSCHETTO LANDSCAPING INC.,true,false,BIC-3964,R00993,14190MA,1FTNE24W86HA05751,,Ford,ECONOLINE E250,2006,,,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",,,,
G & A RESTORATION INC.,true,false,BIC-2735 | BIC-491518,R07962,69617ML,1FDUF5GT4HDA7823,Dump Truck,Ford,,2017,,,Diesel,"6,001 - 10,000 lbs.",,,,,
G & F OLIVEROS LANDSCAPING INC.,true,true,BIC-488098 | BIC-4091,R05654,13531MB,3FRLL45Z76V328960,Dump Truck,Ford,DUMP TRUCK LCF,2006,FORD,330,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
G & F OLIVEROS LANDSCAPING INC.,true,true,BIC-488098 | BIC-4091,R05655,11437MH,1GB3KYCG6FF597678,Dump Truck,Chevrolet,DUMP TRUCK,2015,CHEVROLET,330,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Financed,,
G & G LANDSCAPING INC.,true,false,BIC-3560,R07625,59789MK,1GCUGADXXA1182392,Van,Chevrolet,,2010,,,Gas,"6,001 - 10,000 lbs.",,,,,
G&D LANDSCAPING CORP.,true,true,BIC-436,R05576,84077MH,JALC4B145X7012336,Dump Truck,Isuzu,cabover,1999,ISUZU,140,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
"G. DELLA PASQUA LANDSCAPING, INC.",true,true,BIC-490155 | BIC-1505,R06356,11971MM,JALC4B145X7019741,Van,Isuzu,NPR,1999,ISUZU,150,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
"G. DELLA PASQUA LANDSCAPING, INC.",true,true,BIC-490155 | BIC-1505,R06697,94419MJ,1FDAW56P64EC32417,Dump Truck,Ford,F550 SUPER DUTY,2004,FORD,325,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,6500,
"G. DELLA PASQUA LANDSCAPING, INC.",true,true,BIC-490155 | BIC-1505,R06696,94420MJ,1FDAX57P24EC52434,Dump Truck,Ford,F550 SUPER DUTY,2004,FORD,325,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,6500,
"G. FAZIO CONSTRUCTION CO., INC.",true,true,BIC-3582,R-9748,88079JH,3FDNF65572MA18454,Dump Truck,Ford,F650 SUPER DUTY,2002,CATERPILLER,329,Diesel,"6,001 - 10,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
"G. FAZIO CONSTRUCTION CO., INC.",true,true,BIC-3582,R07740,42484ML,5PVNJ8JT2J4S58329,Dump Truck,Hino,268A,2018,HINO MOTORS,230,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Leased,,
G. RUGGIERO LANDSCAPING INC.,true,true,BIC-4057,R06705,15794MJ,1FD0X5HT9FEC47516,Dump Truck,Ford,F550 SUPER DUTY,2015,FORD,325,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
G. RUGGIERO LANDSCAPING INC.,true,true,BIC-4057,R05197,50170MD,1FD0X5HY7FED00144,Dump Truck,Ford,F550 SUPER DUTY,2015,FORD,320,Gas,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
G.D.L.L. CONSTRUCTION CORP.,true,false,BIC-493188,R07062,65921MK,J8BC4B16167000712,Van,Chevrolet,,2006,,,Diesel,"16,001 - 19,500 lbs.",,,,,
G.G. REPAIRS & MAINTENANCE CORP.,true,false,BIC-498311,L11801,52146ML,JALE5W162J7301888,Dump Truck,Isuzu,,2018,,,Diesel,"6,001 - 10,000 lbs.",,,,,
G.S AND SON'S TRUCKING INC.,true,true,BIC-3422,R00052,12560PC,1NPALUEX04D827173,Dump Truck,Peterbilt,357,2004,CATERPILLER,410,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10,
G.S AND SON'S TRUCKING INC.,true,true,BIC-3422,R05274,61757PC,1M2P267C0TM029518,Dump Truck,Mack,600 RD600,1996,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,8000,
G.S AND SON'S TRUCKING INC.,true,true,BIC-3422,R07869,12488ML,1NKDXBTX02J894434,Dump Truck,Kenworth,t800,2002,CATERPILLER,435,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,0,
"G.T.O. SERVICES, INC.",true,true,BIC-491170,L11029,ZCZ7230,1FDUF5GT2CED00400,Truck,Ford,Ford,2012,FORD,400,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Owned,,
"G.T.O. SERVICES, INC.",true,true,BIC-491170,L11031,AG31895,2NP3LJ0X9GM346321,Truck,Peterbilt,348 Cab,2016,PETERBILT,380,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",Yes,Owned,,
"G.T.O. SERVICES, INC.",true,true,BIC-491170,L11030,ZDS0472,1FUDF5GT1DEA64324,Truck,Ford,F-550,2013,FORD,400,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Owned,,
"GA INDUSTRIES, INC.",true,true,BIC-3972,R01141,96468JZ,1GBE4C1296F404579,Roll-off Truck,Chevrolet,Kodiak 4500,2006,DMAX,445,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,14000,
GABRIEL AMADEO,true,false,BIC-492385,R07117,70620MJ,JW6AAE1H8CL003143,Dump Truck,Mitsubishi,,1999,,,Diesel,"10,001 - 14,000 lbs.",,,,,
GABRIEL LANDSCAPING INC.,true,true,BIC-3718,R03114,42076JZ,1FD8X3H69DEA35908,Dump Truck,Ford,F350,2013,FORD,385,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Financed,,
GAC BUILDERS LTD.,true,true,BIC-487658,L10722,88152JX,1HTSAZPPXNH417067,Dump Truck,International,460,1992,INTERNATIONAL,7.3,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
"GAETA INTERIOR DEMOLITION, INC.",true,true,BIC-93,L-8004,56186PA,1NKDXUEX28J224479,Roll-off Truck,Kenworth,Kenworth,2008,PACCAR,350,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,,
"GAETA INTERIOR DEMOLITION, INC.",true,true,BIC-93,L10066,40351PC,1M2AV02C29M003951,Rear End Loader,Mack,600 MRU,2009,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"GAETA INTERIOR DEMOLITION, INC.",true,true,BIC-93,L10236,46376PC,1M2AV04C6GM013313,Rear End Loader,Mack,Mack,2016,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"GAETA INTERIOR DEMOLITION, INC.",true,true,BIC-93,L-9663,41550PC,1NKDL50X95J125629,Roll-off Truck,Kenworth,Kenworth,2005,CUMMINS,350,Diesel,"14,001 - 16,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,,
