LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-119.1519966,55.4021068,9913,AVE 99,,,,,,,dea240ff228ae429
-118.7834876,55.2718302,9503,AVE 113,,,,,,,5ae0b304d7f26d59
-118.4375316,55.2465665,723020,RGE RD  35,,,,,,,43222ea2f1c17064
-118.7705742,55.3243732,732048,RGE RD  60,,,,,,,c98ad30f97079520
-118.3989937,55.2001646,33046,HWY  670,,,,,,,fae66a609292a49d
-118.890116,55.1625013,347,LANE SCOTT,,,,,,,46eeacb16d37a576
-118.4924629,55.166059,713058,RGE RD  41,,,,,,,05ec5b2bd985726c
-118.7811723,55.1239015,9533,DR WEDGEWOOD S,,,,,,,44bc730d3d5229d7
-118.8864706,55.1610427,110,CRES CLARK,,,,,,,57931014a984a5f6
-118.7249137,55.4330288,54020,TWP RD  744,,,,,,,c876b69fa187d35b
-119.5927299,55.3913916,741016,RGE RD  112,,,,,,,6e883d2b4d074cc5
-118.7863904,55.2713505,9534,AVE 112,,,,,,,659cc35a02b9f1b0
-118.8054972,55.2148726,10310,AVE 148,,,,,,,cfc8dceed42c06be
-118.889596,55.1045749,2 705033,RGE RD  65,,,,,,,1e5ecb1996c672b7
-118.6651556,55.3686953,735051,RGE RD  52,,,,,,,5000f7d15fd087ed
-118.8028659,55.2158119,14901,ST 102A,,,,,,,24b33ec793498e76
-118.9697727,55.2293504,2 71064,TWP RD  722,,,,,,,98747af9f92ccf9c
-118.7631068,55.3858059,740061,HWY  2,,,,,,,8b54d8917f95f3de
-119.7051444,55.0574628,702016,RGE RD  121,,,,,,,62b844dce661e7ff
-118.7171557,55.2501979,723039,RGE RD  54,,,,,,,45cf1e7945493223
-118.7891492,55.2617101,10406,ST 98A,,,,,,,2eeb849f728c607b
-119.6069183,55.2090751,720081,RGE RD  113,,,,,,,8ba21fed8127fb04
-118.5366119,55.2307392,722015,RGE RD  43,,,,,,,e4db2ef25dca53b1
-119.8470915,55.3540342,734054,RGE RD  130,,,,,,,56b634337fbebba4
-119.3756318,55.1813834,714057,RGE RD  100,,,,,,,3a0e9843e861b42d
-118.9447345,55.0869633,66 704041,RGE RD  72,,,,,,,3eb3fd1b94d494a9
-118.8130145,55.2167307,10613,AVE 151,,,,,,,1921793e74d8382d
-118.8036856,55.2170988,14944,ST 102A,,,,,,,015d6baaa850c35f
-119.8094192,55.0269552,125010,TWP RD  700,,,,,,,be39159be3c91afc
-118.7192963,55.1816044,11109,ST LEXINGTON,,,,,,,11f24f150b0ae1ca
-118.8191277,55.2161392,10745,AVE 150,,,,,,,d33a870fb25a8653
-118.9272103,55.1509424,7 712056,RGE RD  70,,,,,,,8cc7133c7426f8e3
-118.3674868,55.2277504,10206,AVE 98,,,,,,,193208048c8caae0
-118.8110257,55.2182267,15204,ST 104B,,,,,,,053afc90bd38864c
-118.7716823,55.2365393,101 9310,AVE 81,,,,,,,232a1138f245ef23
-119.1809294,55.1888826,105 715010,RGE RD  84,,,,,,,ecf6cb678b4f4e10
-118.99243,55.1469589,6 712016,RGE RD  72A,,,,,,,9d78c2ef449c851d
-119.1295104,55.2128228,720074,RGE RD  82,,,,,,,463533de461ca23d
-118.7824264,55.2680458,9501,AVE 108B,,,,,,,b40b0db22843561a
-118.7828058,55.2705277,9500,AVE 111,,,,,,,c4766969462596b2
-119.3859044,55.4023748,9826,ST 100,,,,,,,9bd8c5f942a1ef81
-118.896336,55.4319601,64079,TWP RD  744,,,,,,,336d43d9f4761a8f
-119.4722364,55.227304,103029,TWP RD  722,,,,,,,cea7adb9f9b112c7
-118.7843831,55.2675769,10838,ST 96,,,,,,,4b157aa753f5b06e
-119.0484893,55.3376598,733039,RGE RD  75,,,,,,,be274d9ffe0d9d9c
-119.6319842,55.0414427,701006,RGE RD  114,,,,,,,f9e0df060b74f1a4
-118.7140979,55.1477233,41 712009,RGE RD  54,,,,,,,cdabeabc92131707
-118.8868367,55.1032929,9 705033,RGE RD  65,,,,,,,ffa883015a00a616
-118.7895138,55.2572012,9801,AVE 100,,,,,,,14bee3d730c28547
-118.8089063,55.216982,15105,ST 104A,,,,,,,b0a302825ebfbdf7
-118.7244074,55.1814172,7749,RD BELGRAVE,,,,,,,9d86c5e594e8ce45
-118.3445375,55.3467367,31040,TWP RD  734,,,,,,,4d9f51a86604b9ef
-118.6374379,55.4240141,10 743031,RGE RD  51,,,,,,,f46707c6949bf9cc
-118.7907832,55.2621064,36 9824,AVE 104,,,,,,,287b3bffdbea48ba
-119.3219869,55.332023,732081,RGE RD  94,,,,,,,e0d338b300d2e710
-118.366943,55.2271891,10201,AVE 98,,,,,,,b77d80b36188dcde
-119.7150985,55.2575127,120075,HWY  671,,,,,,,0b2b65b73c5cfec2
-118.6221744,55.2785857,725020,RGE RD  50,,,,,,,e18c6d617d88e06f
-119.2403689,55.2269767,37 721050,RGE RD  90,,,,,,,704bcf0be71744f2
-118.7930273,55.2590137,9910,AVE 101,,,,,,,bebe0599904cec4d
-118.7185411,55.1364059,6125,ST 76A,,,,,,,d0e7462eda4fe3ae
-118.7242111,55.2187068,26 721022,RGE RD  54,,,,,,,0b41274e70335ce6
-119.6135007,55.3156304,731081,RGE RD  113,,,,,,,e0df523f3abd840e
-119.1523096,55.4466826,744083,RGE RD  83,,,,,,,d8e274c9b6dcb1ca
-118.4041867,55.3736486,33061,HWY  674,,,,,,,ed74bf23971b6bc3
-118.3642651,55.2271835,10103,AVE 98,,,,,,,d7ef2ef7812b6a78
-118.7866543,55.2622225,9703,AVE 105,,,,,,,5881267afe21eb6a
-118.643492,55.4566726,745056,RGE RD  51,,,,,,,168c41bb44f15617
-119.3859591,55.4019744,9818,ST 100,,,,,,,c743cbe4d687c976
-118.3839458,55.2272728,721071,HWY  670,,,,,,,8886c52becd619a2
-118.7907354,55.2686424,11012,ST 98,,,,,,,ca4a47cf91c190a0
-119.3101593,55.5232434,92042,TWP RD  754,,,,,,,6f726ab545cd6dad
-118.815393,55.2230539,15714,ST 106,,,,,,,24122d3de242ff67
-118.8877549,55.3237416,732041,RGE RD  65,,,,,,,baaf8760c34b7dbd
-118.7824491,55.2689902,10903,ST 95,,,,,,,d978bb05a80a0c5b
-118.8727551,55.1619765,713036,RGE RD  64,,,,,,,c9bb5aaa55d03d2c
-118.7817201,55.2597407,10114,ST 95,,,,,,,d84f5c5b3f4c95a0
-118.8090788,55.2198676,15406,ST 104A,,,,,,,903f711906c22f5c
-119.308527,55.1325384,711034,RGE RD  93,,,,,,,70c43a00bbb2d05f
-119.048728,55.1840588,714077,RGE RD  75,,,,,,,c37af9ea40a06ba5
-118.7893645,55.2720992,9702,AVE 113,,,,,,,bda7483ca0017379
-118.8167418,55.2167194,10714,AVE 150,,,,,,,f6f7e95ca71b88d9
-118.7710872,55.1231366,4646,ST 93,,,,,,,a85333efed3646bc
-118.5305126,55.1722129,42054,TWP RD  714,,,,,,,99acd492fd21fe3d
-118.7392522,55.1279269,5318,CLOSE SPRUCEWOOD,,,,,,,a94fc749cdd410fc
-118.7932549,55.2629353,142 9824,AVE 104,,,,,,,743b847c3798fd22
-119.237213,55.4487685,745012,RGE RD  90,,,,,,,bfaddddf7b19e082
-119.6158618,55.1703052,713082,RGE RD  113,,,,,,,85fa3f59dbc830ab
-118.6772945,55.3424376,52033,TWP RD  734,,,,,,,5b2515292557d95d
-118.816614,55.2216807,10637,AVE 156,,,,,,,051b75a7aa57c6db
-118.6269727,55.433242,50040,TWP RD  744,,,,,,,9a65795044bf7ba0
-119.6162471,55.1533621,712070,RGE RD  113,,,,,,,6c1b47b275923d52
-118.813031,55.2212919,10524,AVE 155,,,,,,,5865b2daa224b028
-118.5351948,55.2193502,721023,RGE RD  43,,,,,,,1bcf2079e54f1064
-118.6432426,55.4002522,1 741072,RGE RD  51,,,,,,,0d73294ff1d21406
-119.6135494,55.2863925,112077,TWP RD  730,,,,,,,4518942f6512a9c3
-119.0274572,55.1636736,713046,RGE RD  74,,,,,,,98276c0af8a78880
-118.7887257,55.2631328,9719,AVE 106,,,,,,,5460b9cc69d232ad
-118.8342427,55.1045505,2702,ST 112,,,,,,,6fc84e8e7ae48332
-118.6993237,55.1288287,24 711016,RGE RD  53,,,,,,,a43a82fb78024485
-119.2875188,55.126445,710078,RGE RD  92,,,,,,,731a8be8723f248d
-118.4257399,55.367542,735041,RGE RD  35,,,,,,,24e3a8df11490130
-118.8957457,55.1628435,532,ST STEWART,,,,,,,5fe2383669630a62
-119.4349582,55.4476193,745003,RGE RD  102,,,,,,,0709757330e8b272
-118.8477056,55.1208175,710044,RGE RD  63,,,,,,,ef116164a3bbef66
-118.7848853,55.2700327,9517,AVE 111,,,,,,,517921cbd096f8fd
-118.895817,55.2476697,723027,RGE RD  65,,,,,,,a1338c209bcaf98d
-118.8089012,55.2256064,10414,AVE 160,,,,,,,e61642b039ed7820
-118.8058533,55.2152966,10313,AVE 149,,,,,,,f0b683f104e4553f
-118.7853559,55.2655954,10807,ST 97,,,,,,,9a8be40d9dbc9f1c
-119.4215537,55.1979939,101039,TWP RD  720,,,,,,,e9188886d1d3eafb
-118.6210045,55.2004036,50016,HWY  670,,,,,,,f12ed69e2ea31ab0
-118.6798546,55.4624733,52022,TWP RD  750,,,,,,,bd782af07f13096b
-118.8247178,55.1193959,710038,HWY  40,,,,,,,18386fdc1e35e929
-119.8649556,55.4630023,130010,TWP RD  750,,,,,,,12e8d35ecb559208
-118.3103889,55.2124212,720068,RGE RD  30,,,,,,,c3520193fb736d0c
-118.65041,55.2308217,21 722040,RGE RD  51,,,,,,,efa30dbe1350d11e
-118.8007745,55.2094977,14235,ST 102,,,,,,,17bfc5bec5b96c40
-119.552326,55.0552439,111006,HWY  722,,,,,,,083f093205909676
-118.7873044,55.0930472,60080,TWP RD  704A,,,,,,,12b44b7b7c43677b
-118.8910582,55.1625185,160,CROSS PICKLES,,,,,,,c6e014f049c29c99
-119.2834166,55.1838656,714076,RGE RD  92,,,,,,,b6b3b5aae7900ac7
-118.8049696,55.2146932,10304,AVE 148,,,,,,,59d474e37d6a01bd
-119.6741808,55.4014267,115021,HWY  59,,,,,,,4369835321622981
-118.9731847,55.1369024,71079,TWP RD  712,,,,,,,283c0cfa58739dc0
-118.7786839,55.2265394,16001,ST 95,,,,,,,e424a1820e90562e
-119.101511,55.1647369,713049,RGE RD  81,,,,,,,e01252076e096f61
-119.078333,55.3501676,734028,RGE RD  80,,,,,,,a5f90c420267aa0d
-119.5669578,55.4598867,111005,TWP RD  750,,,,,,,9413fffc8951d280
-118.6634914,55.1551826,712079,RGE RD  52,,,,,,,8893e13770b2d4f2
-118.782998,55.2666893,9508,AVE 108A,,,,,,,c016e64333966910
-118.6366966,55.1437647,17 712009,RGE RD  51,,,,,,,a2eb4f6554d8d711
-119.5534062,55.3153416,110045,HWY  672,,,,,,,573dd4fa7823a7e3
-119.1327941,55.4410602,744042,RGE RD  82,,,,,,,31931d2b9b562913
-118.8187029,55.2179495,10722,AVE 152B,,,,,,,a66c2e8ab2ded630
-118.7256147,55.1769414,10610,DR CARRIAGE LANE,,,,,,,0093c39a42e28f13
-118.8037363,55.216239,14916,ST 102A,,,,,,,6270e7d0fe75bb81
-118.8032243,55.246166,10219,AVE 88,,,,,,,04ef8c4abb8d20ce
-119.2389267,55.228102,38 721050,RGE RD  90,,,,,,,af8764ffee7244b3
-118.8099044,55.2166033,15033,ST 104A,,,,,,,33da5b7be4ac8e10
-118.6941925,55.4386399,744038,RGE RD  53,,,,,,,ccf0518b62f16996
-118.8156274,55.219733,10621,AVE 154A,,,,,,,e58ce132a7a4412e
-118.7306673,55.1320201,7960,DR CREEK SIDE,,,,,,,3c12f50c9824ea6a
-119.0062777,55.3656912,735034,RGE RD  73,,,,,,,f5b5b0d95f60e72a
-118.6941965,55.4361936,744026,RGE RD  53,,,,,,,af9c0ea35cd87dd1
-118.8065858,55.2355194,10322,AVE 74,,,,,,,e5663294db9175f5
-118.791458,55.2708085,11204,ST 98,,,,,,,b79e659592c0c89e
-118.772894,55.2076632,9301,AVE 141,,,,,,,c2b4901247573f51
-118.7936822,55.2159452,14905,ST 100,,,,,,,0eaf0d8fdd49d737
-118.8053817,55.2166058,14926,ST 103,,,,,,,9ca839be76fc42ee
-118.7237463,55.1809606,7742,RD OXFORD,,,,,,,a2f7b90d30d60812
-118.8081284,55.2235221,15727,ST 104,,,,,,,71147fd89da1eecf
-118.8487483,55.2584775,1 63014,TWP RD  724,,,,,,,edb2b27b0179dbe4
-118.7932838,55.2618305,25 9824,AVE 104,,,,,,,7db90ff0fe3612df
-118.4577338,55.2552048,35059,TWP RD  724,,,,,,,d29c6e4e558b7c5e
-118.8063992,55.2146981,10322,AVE 148,,,,,,,825ff4dbe8fb63ba
-118.6430581,55.1450964,34 51034,TWP RD  712,,,,,,,57e4739370a862d9
-119.0827754,55.1558149,713002,RGE RD  80,,,,,,,d5fea294fb39a12c
-118.7944263,55.2647092,4 9824,AVE 104,,,,,,,6e84cf973c3f6875
-119.1523574,55.4026159,9922,AVE 99,,,,,,,a78f8856b15082fe
-118.6319409,55.1575343,50054,TWP RD  713,,,,,,,875a6191fa16cc78
-118.509529,55.2011533,41074,HWY  670,,,,,,,f540277d65faca32
-118.8029667,55.2145742,14803,ST 102A,,,,,,,ba3e752d7d9f3693
-118.8435274,55.3070349,731033,RGE RD  63,,,,,,,babfc375edf8775c
-119.4187803,55.4645356,750021,RGE RD  101,,,,,,,d441bdcd16cc8c5a
-118.6807117,55.0683951,53018,RD RESOURCES,,,,,,,d1e1dc8dc5c9fdf2
-118.6632071,55.4319284,51069,TWP RD  744,,,,,,,2f8771ace53a6e92
-118.8111048,55.1147182,5 61058,HWY  668,,,,,,,15867d3e2787ddf7
-118.7305299,55.1324976,7956,DR CREEK SIDE,,,,,,,31d152e498474901
-118.8867579,55.1595694,618,CLOSE CARLEY,,,,,,,80fb5e8e321a5199
-118.8196987,55.2254004,10744,AVE 160,,,,,,,3a66968ffe28b0b1
-118.7918803,55.2632975,89 9824,AVE 104,,,,,,,0fb09ca368e52419
-118.5117386,55.2016924,720007,RGE RD  42,,,,,,,0629d8fd93529ed7
-118.9774084,55.0912501,2 72030,TWP RD  704A,,,,,,,faaec29ddae79d8a
-119.3506677,55.3145202,94057,HWY  672,,,,,,,515dafee1b42c7ef
-118.7802088,55.123915,9521,DR WEDGEWOOD S,,,,,,,038e0df2a7216900
-118.8223184,55.3185107,2 732010,RGE RD  62,,,,,,,16a95c3d002e6c1d
-118.794144,55.4392202,744035,RGE RD  61,,,,,,,79111df840754840
-119.2497407,55.1407771,90061,TWP RD  712,,,,,,,12f65f775cd266bc
-118.7833459,55.2721903,9504,AVE 113,,,,,,,b52f49500cbd1e54
-119.1011749,55.4293303,743065,RGE RD  81,,,,,,,df821884761ef849
-119.4849954,55.2369199,104002,TWP RD  722A,,,,,,,fb087a1e448ba89b
-118.8072313,55.224715,15910,ST 103,,,,,,,2d3275156a94acba
-118.8918753,55.1610572,407,DR SILVER POINTE,,,,,,,f560532a589e8092
-119.2646535,55.5068665,753001,RGE RD  91,,,,,,,9501d91ea02201d5
-118.5356206,55.2192431,721023,RGE RD  43,,,,,,,6fe5b94e690a4e09
-119.3803116,55.4035486,9842,AVE 100,,,,,,,825852c3c2d9e580
-119.5917417,55.2127129,720072,RGE RD  112,,,,,,,6c4ca3730edde6fc
-118.9023431,55.1234631,710070,RGE RD  65,,,,,,,2f1d22e5ff51f51e
-118.7337503,55.1301395,8017,CLOSE TAMARACK,,,,,,,3402584a004951c2
-118.7999652,55.4165672,742084,RGE RD  61,,,,,,,22ee5e0e48a9a248
-118.9962739,55.1846278,61 714053,RGE RD  73,,,,,,,9c7dc9b3612fc815
-118.8137365,55.216857,10625,AVE 151,,,,,,,523ec26febc16a62
-118.9758377,55.172099,714006,RGE RD  72,,,,,,,1a04b0c144d629a1
-118.8038469,55.2151054,10215,AVE 149,,,,,,,b6b11dd8d6d3b5fa
-118.7898417,55.2718296,9705,AVE 113,,,,,,,6641ec04419f04e7
-118.7722386,55.1221754,9320,AVE 46,,,,,,,7038314ef220077a
-119.0912212,55.0841631,704002,RGE RD  81,,,,,,,5b8d5dbb12a3ed38
-118.9430369,55.0878296,65 704041,RGE RD  72,,,,,,,5326c45761a40de3
-118.7705713,55.2398089,9214,AVE 85,,,,,,,a274328428dea531
-119.1942002,55.2098505,42 720049,RGE RD  85,,,,,,,aaf9731f1f447780
-118.5451912,55.2328606,43020,HWY  43,,,,,,,cdf10acd21c29826
-118.7259457,55.1797744,7816,DR CARRIAGE LANE,,,,,,,64bbb232828b6952
-119.2780775,55.4040217,91068,HWY  59,,,,,,,0cf8382bf6701d9c
-118.7281982,55.1767233,10602,WAY WESTMINSTER,,,,,,,92b2127889fa7a30
-118.8172388,55.2177316,10702,AVE 152B,,,,,,,940ca32e6ae922b9
-118.7868665,55.2642871,9704,AVE 107,,,,,,,cf0b270dac2a0105
-118.7935691,55.2074836,14012,ST 99,,,,,,,4a3df0da92ff6348
-118.5163356,55.3908497,741012,RGE RD  42,,,,,,,c5c1bbee721aa120
-118.8509853,55.1015253,705021,RGE RD  63A,,,,,,,a093736d0acddad1
-118.7282441,55.1332546,5716,LANE POPLAR,,,,,,,618787134fa293a0
-118.9468837,55.1402424,70075,TWP RD  712,,,,,,,6ee1b5950ba8f9bf
-118.702989,55.4306401,53035,TWP RD  744,,,,,,,e83661f722731e40
-118.9738267,55.0925805,9 72030,TWP RD  704A,,,,,,,5ec06e9e5a0b14f7
-118.7391537,55.1348894,37 54049,TWP RD  712,,,,,,,ae83f4c98e880d6d
-119.4498219,55.371174,735070,RGE RD  102A,,,,,,,78a9919f05b611e9
-118.7884187,55.2587471,10102,ST 98A,,,,,,,da85a4c4fb31737a
-118.5847168,55.266017,724053,RGE RD  45,,,,,,,015c28ac0ab0b3e1
-118.8088293,55.2174162,15117,ST 104A,,,,,,,8c31cdb8de99a7a2
-118.787709,55.2590111,9714,AVE 101,,,,,,,e12fc5d038bb924e
-118.7425078,55.1259468,710077,RGE RD  55,,,,,,,0e84ad107da5febe
-119.5605793,55.4162221,742065,RGE RD  111,,,,,,,952e817d50e27fc7
-118.8009025,55.2178872,15101,ST 102,,,,,,,a8a4dfaa5432623f
-118.7723302,55.122474,4606,ST 93A,,,,,,,a28fdaa837d6c77e
-118.758222,55.2172676,15101,ST 89,,,,,,,90e60ad871416d9c
-118.7740701,55.2403407,9301,AVE 85,,,,,,,1c60b0331a4ba710
-118.811455,55.2244921,16002,ST 105,,,,,,,a0ebb54a388602ab
-118.888591,55.1612175,132,CRES CLARK,,,,,,,7e3618bead7efe8f
-119.5655817,55.1188724,710036,RGE RD  111,,,,,,,d8fedcd15e4d486b
-118.8003936,55.3809281,740040,RGE RD  61,,,,,,,dab7405017b09108
-118.6122396,55.1868938,715003,RGE RD  50,,,,,,,de58c03986231a6f
-118.7838932,55.2720883,9508,AVE 113,,,,,,,a8c1f9743d64c258
-118.7270682,55.1748347,7811,WAY WESTMINSTER,,,,,,,49081d061ee24114
-118.7206456,55.1740686,7625,ST LEXINGTON,,,,,,,abe0591b83fef85c
-119.3607901,55.2568824,723076,RGE RD  95,,,,,,,9df348ff83fceec5
-119.2060439,55.1178971,710032,RGE RD  85,,,,,,,a8b342e557bbcc3b
-118.7221486,55.1749195,7718,ST LEXINGTON,,,,,,,e787d1d715ddd991
-118.7617259,55.2154496,8901,AVE 150,,,,,,,8c04ceff346cbd8d
-118.7287632,55.1765256,10518,WAY WESTMINSTER,,,,,,,0c75ec5cf2a65630
-118.6203834,55.1672404,50035,TWP RD  714,,,,,,,55233ed6b7c0b565
-118.7304473,55.1367549,7919,COVE CEDAR,,,,,,,5fe8f5d6c5a58db0
-118.6613944,55.4330925,51066,TWP RD  744,,,,,,,3b40ec1ad3b7d529
-118.2581173,55.1843592,23084,TWP RD  714,,,,,,,8c826b914f770142
-118.8135994,55.2221379,15601,ST 106,,,,,,,a7e60b35f8bc96ed
-118.6514905,55.1698446,77 51037,TWP RD  714,,,,,,,12c380ef3ed06250
-118.699745,55.4351677,53022,TWP RD  744,,,,,,,b30577af79312341
-118.7254667,55.1766584,10602,DR CARRIAGE LANE,,,,,,,55fa07e1c8fca1ea
-118.8055613,55.2146619,10312,AVE 148,,,,,,,e66400965207c482
-118.7221531,55.1355559,7700,ST ALDER,,,,,,,e039172a73d76db3
-118.7824916,55.261221,10307,ST 96,,,,,,,50d3eb484fac1347
-118.7423361,55.1395715,711073,RGE RD  55,,,,,,,90f97421218e9c20
-119.0284849,55.1676116,713068,RGE RD  74,,,,,,,c80bef2ebffb7009
-118.6659603,55.3428888,733075,RGE RD  52,,,,,,,3d56a8b80fb3c102
-118.7205254,55.1726141,7707,RD SAXONY,,,,,,,ca645bb2604dd126
-118.6371985,55.1571364,5 50076,TWP RD  713,,,,,,,4333d452e84474fc
-118.6132376,55.4604105,45075,TWP RD  750,,,,,,,f8cc6c7a347295f0
-118.8224997,55.1087702,10808,AVE 30,,,,,,,7368a8b21c116267
-119.0267168,55.1567905,713006,RGE RD  74,,,,,,,4236fbcbcd18f002
-119.0384456,55.1718599,714002,RGE RD  74,,,,,,,7f00151d716d0f55
-118.8030401,55.2152444,14819,ST 102A,,,,,,,ab34d0443fb028b4
-119.3860118,55.4012932,9720,ST 100,,,,,,,5c45ae47ee962ca3
-118.3673863,55.2281458,10203,AVE 99,,,,,,,111c95a05865a7f5
-118.7285296,55.1807632,7920,DR CARRIAGE LANE,,,,,,,7ce160a917735aff
-118.8695048,55.0734022,10 64031,TWP RD  703A,,,,,,,a68a99de82c94fce
-118.7282332,55.1326962,5708,LANE POPLAR,,,,,,,26915c2e769bef7c
-118.778137,55.1186093,9420,AVE 42,,,,,,,2cb49d5028e50ef9
-118.7825362,55.1250195,9638,DR WEDGEWOOD S,,,,,,,9c8740061bf535e2
-119.411249,55.1991578,129,AVE 11,,,,,,,7a26d340880fdcd1
-119.4112711,55.1975847,217,AVE 11,,,,,,,77893048f1d344d0
-119.4111794,55.1964954,115,AVE 11,,,,,,,5b92ff9fd4b04f6d
-119.4251164,55.2063549,105,ST 6A,,,,,,,384ed767c897a332
-119.4289974,55.2100074,114,ST 10,,,,,,,19de5d7bacbfed06
-119.416732,55.2092145,814,AVE ALMOND,,,,,,,8ef059d7405b6a8d
-119.433832,55.2148778,105,ST 11A,,,,,,,b838a7b18518e1ae
-119.4336246,55.2148778,107,ST 11A,,,,,,,fe6ac94f60097296
-119.4334173,55.2148778,109,ST 11A,,,,,,,9e63ed729c523bcf
-119.4223262,55.21459,506,ST 11,,,,,,,559423dfc050a1da
-119.4252361,55.2063549,610,ST 6A,,,,,,,fa9e68f4407bdac9
-119.4201194,55.2132506,1014,AVE 6,,,,,,,3bf72e9f58604132
-119.4201194,55.2133083,1014,AVE 6,,,,,,,f01b6193bac47bd4
-119.4201193,55.2131869,1014,AVE 6,,,,,,,25d2f5f1c3b67795
-119.4201195,55.2133719,1014,AVE 6,,,,,,,963f1a14da6841ee
-119.4201197,55.2150242,1108,AVE 6,,,,,,,3041d2a28b63840e
-119.4299391,55.2148505,402,ST 11A,,,,,,,ad1ab77ed3127643
-119.4301786,55.2148505,404,ST 11A,,,,,,,9d9551dc8cb858cd
-119.416718,55.2063198,629,ST 6A,,,,,,,d5270798d26ffee1
-119.4119753,55.2094621,842,ST CHERRY,,,,,,,a606786d91ee10cd
-119.4234463,55.2145211,1103,AVE 5,,,,,,,efddeebb51758a8f
-119.4234463,55.2146565,1105,AVE 5,,,,,,,e1935da14641cff5
-119.4234462,55.214792,1107,AVE 5,,,,,,,40c42dbc4481d555
-119.4234462,55.2149274,1109,AVE 5,,,,,,,38474e342f4c8f8c
-119.4234461,55.2150628,1111,AVE 5,,,,,,,f0a0a3e95a16daf7
-119.423446,55.2153336,1113,AVE 5,,,,,,,acd966650f09e6a5
-119.4234458,55.2156044,1117,AVE 5,,,,,,,822cbed8c3a62f62
-119.4234457,55.2158753,1121,AVE 5,,,,,,,caaedd2247a843d6
-119.42399,55.2054638,107,ST 6,,,,,,,7a44038dc689702a
-119.4241166,55.2145196,1104,AVE 1 W,,,,,,,423216a849062997
-119.4241166,55.2146552,1106,AVE 1 W,,,,,,,30cbfbff29506cb4
-119.4241164,55.2150619,1110,AVE 1 W,,,,,,,e397598f3a914785
-119.4241164,55.2151974,1116,AVE 1 W,,,,,,,5925abc57c55748e
-119.4241163,55.2154685,1118,AVE 1 W,,,,,,,8d5c96bc191d5f15
-119.4241165,55.2147907,1108,AVE 1 W,,,,,,,ac9e4a988b9f3780
-119.4241163,55.215333,1114,AVE 1 W,,,,,,,cd6fa9d3af76835c
-119.4241161,55.2158752,1122,AVE 1 W,,,,,,,076a78459128154b
-119.4241162,55.2156041,1120,AVE 1 W,,,,,,,1879c977d1b16431
-119.4237505,55.2054636,109,ST 6,,,,,,,ef83ff76c4283dcc
-119.411716,55.2090538,741,DR OAK,,,,,,,1296698db9707796
-119.4235109,55.2054634,111,ST 6,,,,,,,9c093aa14a98b5c0
-119.4232714,55.2054633,113,ST 6,,,,,,,2f7643e0977952e0
-119.4166432,55.2124853,1008,AVE ALMOND,,,,,,,fd2893f030d5e0d0
-119.416643,55.2123461,1006,AVE ALMOND,,,,,,,42f38af6555e4522
-119.411014,55.2092815,718,AVE ALDER,,,,,,,d21534246319e99e
-119.4232722,55.2063538,119,ST 6A,,,,,,,391fc9b63cc6ab4a
-119.4166434,55.2127637,1012,AVE ALMOND,,,,,,,22bf8c8c2d5928bf
-119.4110139,55.2091446,716,AVE ALDER,,,,,,,78e3c8b0dda8ee3b
-119.4110139,55.2088709,712,AVE ALDER,,,,,,,3ec6daedf3a2fcea
-119.4110139,55.2090078,714,AVE ALDER,,,,,,,8cf6a5c3c5a19703
-119.4110138,55.208734,710,AVE ALDER,,,,,,,b1e4f0e564721bf5
-119.4110138,55.2085972,708,AVE ALDER,,,,,,,1113a4d527e573f4
-119.4110138,55.2084603,706,AVE ALDER,,,,,,,98b544ed17557c69
-119.4166447,55.2139315,1028,AVE ALMOND,,,,,,,3aaab04e7252909a
-119.4235117,55.2063539,117,ST 6A,,,,,,,4f21e7b2ff2b69de
-119.4237513,55.206354,115,ST 6A,,,,,,,911f84a1d485500e
-119.4239908,55.2063542,113,ST 6A,,,,,,,44f1ca200cd6265e
-119.4242303,55.2063543,111,ST 6A,,,,,,,0b4f4c5ddb75e9c7
-119.4244698,55.2063545,109,ST 6A,,,,,,,ae17e44585712890
-119.4247093,55.2063546,107,ST 6A,,,,,,,220a294b0c28bf09
-119.4234463,55.2143848,1101,AVE 5,,,,,,,bfad349c5941ba42
-119.4127331,55.2134617,1030,ST 10B,,,,,,,78559ba554f8511d
-119.4129572,55.2134623,1028,ST 10B,,,,,,,bb6dfc638ad6403d
-119.4166445,55.2137899,1026,AVE ALMOND,,,,,,,8ad0b7b623169a92
-119.4166443,55.2136462,1024,AVE ALMOND,,,,,,,a5b6435a1f6c4284
-119.4166436,55.2129052,1014,AVE ALMOND,,,,,,,714015dfa3ec9e0a
-119.4166437,55.2130489,1016,AVE ALMOND,,,,,,,55879374cc7199dc
-119.4175347,55.2117915,902,ST 10,,,,,,,cae05fc9b69327a1
-119.4177861,55.2117915,900,ST 10,,,,,,,7f6001298fff5e75
-119.4160195,55.2102723,903,ST BIRCH,,,,,,,2ca1c230b003e097
-119.4274953,55.2148504,1103,ST 11A,,,,,,,cff3ffb8a0637f2d
-119.4151713,55.2102466,904,ST BIRCH,,,,,,,a3f72a8db1545d11
-119.4164611,55.2063133,631,ST 6A,,,,,,,0d072d1aabe06b71
-119.424709,55.2067426,202,ST 7,,,,,,,7f86b5cd5c1e5d50
