main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
T-Mobile,samsung,SM-G928T,ANDROID60,en,2017-05-12 00:15:34 UTC,-113,39.0495007,-77.1514415,250615,974012,United States,Maryland,North Bethesda,4G
T-Mobile,zte,Z987,ANDROID44,en,2017-07-04 00:47:38 UTC,null,41.0484182,-74.00202949,26608,36935,United States,New York,Pearl River,3G
T-Mobile,Sony,E6833,ANDROID70,ar,2017-06-19 01:03:52 UTC,-42,41.892415,-87.6261867,247,180,United States,Illinois,Chicago,4G
T-Mobile,LGE,LG-K550,ANDROID60,en,2017-07-07 02:22:42 UTC,-77,42.9072101,-78.8774884,0,0,United States,New York,Buffalo,4G
T-Mobile,LGE,LG-D959,ANDROID44,es,2017-06-22 16:26:00 UTC,null,33.67803885,-111.8479244,0,0,United States,Arizona,Scottsdale,3G
T-Mobile,BLU,DASH X PLUS,ANDROID50,en,2017-05-11 12:52:05 UTC,-67,40.1479295,-84.2138406,12323,14734,United States,Ohio,Piqua,3G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-06-19 20:42:30 UTC,-67,34.0000611,-117.9396941,0,0,United States,California,null,4G
T-Mobile,Sony,E6853,ANDROID70,fr,2017-06-26 03:12:20 UTC,null,33.8661025,-118.2743399,0,0,United States,California,Carson,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-31 23:32:53 UTC,-72,34.1355178,-117.4055279,72,189,United States,California,Rialto,4G
T-Mobile,LGE,LG-D851,ANDROID44,en,2017-07-31 14:42:59 UTC,-111,33.96970412,-84.02809012,0,0,United States,Georgia,null,3G
T-Mobile,LGE,LG-K428,ANDROID60,en,2017-06-16 05:15:58 UTC,null,36.1103011,-115.1353691,1811716,3385669,United States,Nevada,Paradise,3G
T-Mobile,samsung,SM-N910T3,ANDROID60,en,2017-06-12 23:31:08 UTC,null,40.89831,-73.8382421,1288102,2227349,United States,New York,Mount Vernon,4G
T-Mobile,Apple,"iPhone9,4",IOS103,en,2017-05-17 06:31:45 UTC,null,33.556095,-112.130665,102863,219275,United States,Arizona,Phoenix,UNKNOWN
T-Mobile,samsung,SM-G920T,ANDROID70,en,2017-07-29 14:35:41 UTC,-85,39.2811462,-85.138699,109684,149716,United States,Indiana,null,4G
T-Mobile,samsung,SM-G928T,ANDROID70,en,2017-06-10 01:42:52 UTC,-55,39.9587944,-75.0959838,0,0,United States,New Jersey,Camden,4G
T-Mobile,HTC,HTC One_M8,ANDROID60,en,2017-05-14 19:37:08 UTC,null,39.1065867,-77.0429536,700,2702,United States,Maryland,Aspen Hill,3G
T-Mobile,Apple,iPhone 6S,IOS103,en,2017-05-09 03:54:10 UTC,null,45.043689,-93.162453,60,120,United States,Minnesota,null,4G
T-Mobile,motorola,XT1635-02,ANDROID70,en,2017-07-03 19:41:18 UTC,-78,39.94506995,-75.27563477,1296,1427,United States,Pennsylvania,null,4G
T-Mobile,samsung,SM-N910T2,ANDROID44,en,2017-05-16 13:03:18 UTC,null,45.00815969,-92.99068351,20913,7071,United States,Minnesota,null,4G
T-Mobile,samsung,SGH-M819N,ANDROID44,en,2017-05-13 18:55:32 UTC,-74,43.00243407,-83.77225866,9026,65319,United States,Michigan,Flint,4G
T-Mobile,samsung,SHV-E470S,ANDROID50,ko,2017-06-23 21:19:31 UTC,null,40.7066969,-74.0127409,7799,26690,United States,New York,New York,3G
T-Mobile,LGE,Nexus 5,ANDROID60,en,2017-07-23 15:54:11 UTC,null,39.7912623,-104.9097385,5202,66848,United States,Colorado,Commerce City,4G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-05-15 14:15:22 UTC,null,41.8709128,-87.6386496,574265,2705595,United States,Illinois,Chicago,4G
T-Mobile,LGE,LG-K428,ANDROID60,en,2017-05-25 03:11:13 UTC,null,40.8727147,-74.11092,170,0,United States,New Jersey,Garfield,4G
T-Mobile,samsung,SM-G935F,ANDROID70,th,2017-06-18 16:28:44 UTC,null,41.9337099,-87.7153317,803130,621166,United States,Illinois,Chicago,4G
T-Mobile,samsung,SM-T217T,ANDROID44,en,2017-05-09 10:31:52 UTC,null,29.67332436,-95.57618346,8390,162585,United States,Texas,Houston,3G
T-Mobile,TCL,6039J,ANDROID50,en,2017-06-11 14:24:26 UTC,-61,32.7225182,-83.7278408,15698,53986,United States,Georgia,Macon,4G
T-Mobile,Apple,iPhone 6S Plus,IOS103,en,2017-06-24 23:58:43 UTC,null,38.858924,-77.0524,5135699,15159916,United States,Virginia,Arlington,UNKNOWN
T-Mobile,LGE,LG-D959,ANDROID44,en,2017-05-23 21:15:00 UTC,null,32.61604018,-96.85960156,344066,1772392,United States,Texas,DeSoto,4G
T-Mobile,samsung,SM-T217T,ANDROID44,en,2017-06-03 00:40:09 UTC,null,45.18120626,-93.27605317,5100738,27087936,United States,Minnesota,null,3G
T-Mobile,samsung,SM-T337T,ANDROID44,en,2017-06-10 13:00:45 UTC,-84,28.00706145,-82.74806545,2273,2912,United States,Florida,null,4G
T-Mobile,LGE,LG-K550,ANDROID70,en,2017-07-18 15:07:44 UTC,null,38.9296425,-74.8585358,0,0,United States,New Jersey,null,4G
T-Mobile,samsung,SM-G925V,ANDROID51,es,2017-07-22 16:56:42 UTC,null,34.0962152,-84.0058975,28613,64085,United States,Georgia,null,4G
T-Mobile,motorola,Moto G (4),ANDROID70,en,2017-07-30 07:37:18 UTC,-42,35.2335347,-80.738353,191648,316273,United States,North Carolina,Charlotte,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-18 09:49:06 UTC,-72,18.3591643,-66.0584117,2016,1870,United States,Puerto Rico,San Juan,4G
T-Mobile,Apple,iPhone 6S Plus,IOS103,ar,2017-05-09 13:59:28 UTC,null,39.684791,-104.819527,125359,597753,United States,Colorado,Aurora,UNKNOWN
T-Mobile,samsung,SM-A520W,ANDROID60,en,2017-07-23 04:06:16 UTC,null,39.404927,-84.3560123,36682,56942,United States,Ohio,null,4G
T-Mobile,samsung,SM-T337T,ANDROID44,en,2017-06-25 23:44:57 UTC,-60,29.7848554,-95.58619469,580,580,United States,Texas,Houston,4G
T-Mobile,LGE,Nexus 5,ANDROID60,en,2017-07-22 22:15:15 UTC,-75,37.599811,-122.3870363,0,0,United States,California,Millbrae,3G
T-Mobile,samsung,SM-N900W8,ANDROID50,en,2017-06-19 04:43:42 UTC,null,34.014803,-118.497514,1262805,2135130,United States,California,Santa Monica,4G
T-Mobile,LGE,LG-D801,ANDROID44,en,2017-05-30 20:39:32 UTC,null,25.71455137,-80.42941883,16895,69376,United States,Florida,null,4G
T-Mobile,samsung,SM-G928T,ANDROID60,es,2017-07-04 02:35:42 UTC,-113,40.2060014,-74.7435024,62387736,137695788,United States,New Jersey,Trenton,4G
T-Mobile,Apple,"iPhone9,3",IOS103,en,2017-06-24 17:01:38 UTC,null,41.774881,-88.081239,84,0,United States,Illinois,null,4G
T-Mobile,motorola,Moto G Play,ANDROID60,en,2017-07-12 20:28:49 UTC,null,40.4403008,-79.998782,1811,5498,United States,Pennsylvania,Pittsburgh,4G
T-Mobile,samsung,SM-G925T,ANDROID60,en,2017-05-10 21:06:44 UTC,-113,33.9900347,-83.9839694,608247,3171926,United States,Georgia,Lawrenceville,4G
T-Mobile,LGE,LG-H901,ANDROID60,en,2017-05-24 15:42:02 UTC,-103,38.35586325,-121.9826996,239052,4324071,United States,California,null,4G
T-Mobile,LGE,LG-K428,ANDROID60,en,2017-05-25 22:37:52 UTC,null,40.8734077,-74.1103694,1731,5806,United States,New Jersey,Garfield,4G
T-Mobile,OnePlus,A0001,ANDROID60,en,2017-06-10 02:08:39 UTC,null,40.7128616,-73.990016,204466,62539,United States,New York,New York,4G
T-Mobile,BLU,Studio XL 2,ANDROID60,es,2017-07-20 14:08:31 UTC,-66,31.3469785,-110.9354041,1154,715,United States,Arizona,Nogales,4G
T-Mobile,samsung,SM-T337T,ANDROID44,en,2017-06-09 00:02:51 UTC,null,40.67018239,-73.90782229,360,291,United States,New York,New York,4G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-20 14:34:55 UTC,-72,42.8783554,-78.8780715,0,0,United States,New York,Buffalo,4G
T-Mobile,LGE,LG-D959,ANDROID44,en,2017-05-29 20:22:32 UTC,null,29.78188164,-95.36111406,0,0,United States,Texas,Houston,3G
T-Mobile,Apple,iPhone 6S Plus,IOS103,en,2017-06-28 23:53:26 UTC,null,42.050573,-88.032859,143505,1045519,United States,Illinois,Schaumburg,UNKNOWN
T-Mobile,samsung,SM-G925T,ANDROID70,en,2017-06-13 19:43:36 UTC,null,33.9623294,-118.1186685,93263,179684,United States,California,Downey,4G
T-Mobile,samsung,SM-G925F,ANDROID70,en,2017-05-15 21:07:34 UTC,null,40.7068253,-74.0112192,4764,12068,United States,New York,New York,4G
T-Mobile,LGE,LG-H901,ANDROID60,en,2017-07-22 09:43:25 UTC,-73,34.13246165,-117.38348,0,0,United States,California,Rialto,4G
T-Mobile,samsung,SAMSUNG-SM-G530AZ,ANDROID44,es,2017-06-25 02:22:13 UTC,null,36.96324133,-120.0575425,0,0,United States,California,Madera,4G
T-Mobile,LGE,LG-D851,ANDROID44,en,2017-07-16 21:14:53 UTC,-107,40.58413395,-73.68244527,72952,103381,United States,New York,Long Beach,3G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-07 22:10:47 UTC,null,40.060152,-75.0255101,0,0,United States,Pennsylvania,Philadelphia,4G
T-Mobile,LGE,LG-D855,ANDROID50,he,2017-07-12 17:18:33 UTC,null,34.362778,-78.8304933,119049,404657,United States,North Carolina,null,3G
T-Mobile,Nextbit,Robin,ANDROID71,en,2017-07-27 00:09:45 UTC,null,37.417053,-122.0906681,44132,653190,United States,California,Mountain View,4G
T-Mobile,OnePlus,A0001,ANDROID51,en,2017-05-13 20:39:07 UTC,null,39.1705543,-77.2489569,47682,19476,United States,Maryland,Germantown,3G
T-Mobile,LGE,LG-H830,ANDROID70,en,2017-07-25 13:26:20 UTC,-87,28.8768811,-81.5463815,1852,10129,United States,Florida,null,4G
T-Mobile,motorola,XT1575,ANDROID60,en,2017-07-16 02:44:20 UTC,-69,42.3610003,-71.0577624,1118,1216,United States,Massachusetts,Boston,4G
T-Mobile,Sony,E6853,ANDROID71,zh,2017-07-14 18:13:11 UTC,null,40.7644642,-73.8323837,0,0,United States,New York,New York,4G
T-Mobile,HTC,HTC Desire 530,ANDROID60,en,2017-07-24 12:48:16 UTC,null,33.5236332,-86.8102165,4603,1793,United States,Alabama,Birmingham,4G
T-Mobile,samsung,SM-G925T,ANDROID70,en,2017-07-25 10:32:21 UTC,-88,41.8919774,-89.084944,6305,579228,United States,Illinois,null,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-27 06:06:14 UTC,-49,28.4926357,-81.4160507,53595,76835,United States,Florida,Orlando,4G
T-Mobile,LGE,LG-H990,ANDROID70,en,2017-07-15 22:23:12 UTC,null,47.6192771,-122.338662,8561,16854,United States,Washington,Seattle,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-29 15:45:23 UTC,null,39.2076744,-94.7076273,0,0,United States,Missouri,null,4G
T-Mobile,samsung,SM-J700H,ANDROID60,ar,2017-06-13 16:17:39 UTC,-51,41.9993654,-87.7040407,589047,972893,United States,Illinois,Chicago,3G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-14 22:39:59 UTC,null,41.6664934,-83.5377097,2584961,71485655,United States,Ohio,Toledo,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-29 21:01:52 UTC,-72,42.6245232,-83.0322775,2375,8693,United States,Michigan,null,4G
T-Mobile,LGE,LG-H830,ANDROID70,en,2017-07-18 03:47:07 UTC,-59,33.8928764,-117.8792636,0,0,United States,California,Fullerton,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-27 19:39:12 UTC,null,39.7060969,-86.0717472,5632,7202,United States,Indiana,null,4G
T-Mobile,Apple,"iPhone9,4",IOS103,null,2017-05-31 18:16:21 UTC,null,37.124676,-93.441203,103399,406989,United States,Missouri,null,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-06-05 17:48:18 UTC,null,26.1840703,-80.2017049,72,163,United States,Florida,Lauderdale Lakes,4G
T-Mobile,samsung,SM-N910U,ANDROID60,zh,2017-07-19 21:45:27 UTC,null,34.1197471,-117.9074238,3493,21019,United States,California,Azusa,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-05-27 16:08:53 UTC,null,41.6644606,-83.5369083,15333,19349,United States,Ohio,Toledo,4G
T-Mobile,LGE,LG-K550,ANDROID70,en,2017-07-31 00:13:47 UTC,-83,39.3937004,-84.1960645,0,0,United States,Ohio,null,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-31 05:14:28 UTC,null,32.9016885,-97.0361655,1391,2122,United States,Texas,Grapevine,4G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-19 20:01:38 UTC,null,35.610336,-106.0316784,11035,5950,United States,New Mexico,Santa Fe,4G
T-Mobile,LGE,LG-H631,ANDROID60,en,2017-07-29 12:42:00 UTC,null,34.0846696,-118.3257504,558,667,United States,California,Los Angeles,4G
T-Mobile,Apple,iPhone 7 GSM,IOS103,en,2017-05-20 01:28:52 UTC,null,39.70165,-86.011305,72069,129706,United States,Indiana,null,UNKNOWN
T-Mobile,LGE,LG-K550,ANDROID70,en,2017-07-15 05:00:55 UTC,null,47.9683265,-122.2091975,420,504,United States,Washington,Everett,4G
T-Mobile,LGE,LG-H631,ANDROID60,en,2017-07-09 10:02:49 UTC,-88,33.3758944,-112.0062894,2447,1478,United States,Arizona,Phoenix,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-13 18:52:02 UTC,-68,30.284313,-81.4598799,4761,6811,United States,Florida,Jacksonville,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-11 23:17:42 UTC,null,37.8653147,-121.2209612,0,0,United States,California,null,4G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-11 19:19:46 UTC,-87,27.2682578,-82.5153614,980,980,United States,Florida,null,4G
T-Mobile,Apple,iPhone 6S,IOS102,en,2017-07-18 20:54:02 UTC,null,41.882016,-87.643447,42394,253188,United States,Illinois,Chicago,4G
T-Mobile,LGE,LG-H872,ANDROID70,en,2017-07-23 00:16:28 UTC,-69,47.5041326,-122.2270197,4655,3707,United States,Washington,null,4G
T-Mobile,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-15 01:43:55 UTC,-52,40.72063849,-74.15038316,0,0,United States,New Jersey,Newark,4G
T-Mobile,LGE,LG-H872,ANDROID70,en,2017-07-27 17:09:07 UTC,-97,30.2635537,-81.5505905,93,0,United States,Florida,Jacksonville,3G
T-Mobile,LGE,LG-H872,ANDROID70,en,2017-07-16 17:07:26 UTC,null,42.6843079,-71.1141487,0,0,United States,Massachusetts,North Andover,4G
T-Mobile,TCL,5098S,ANDROID60,en,2017-07-24 18:20:28 UTC,null,40.6578839,-75.3501451,16919,30615,United States,Pennsylvania,Bethlehem,4G
T-Mobile,HTC,HTC One_M8,ANDROID50,en,2017-07-27 01:32:04 UTC,null,32.6512629,-97.1360323,4561,8572,United States,Texas,Arlington,4G
T-Mobile,LGE,LG-D959,ANDROID44,en,2017-05-30 17:24:38 UTC,null,32.42169951,-84.95293634,288,288,United States,Georgia,Columbus,4G
T-Mobile,samsung,SM-T337T,ANDROID44,en,2017-06-11 15:58:43 UTC,null,36.08326136,-119.1499913,8355,13312,United States,California,null,3G
T-Mobile,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-19 17:35:32 UTC,null,29.7772134,-95.618844,7834,24109,United States,Texas,Houston,UNKNOWN
T-Mobile,motorola,XT1575,ANDROID60,en,2017-07-30 03:04:33 UTC,null,33.7564133,-118.0246697,7699,22622,United States,California,Westminster,4G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-28 17:56:06 UTC,-97,42.4185224,-83.0571122,46593,85670,United States,Michigan,Detroit,3G
T-Mobile,HTC,HTC One,ANDROID50,en,2017-07-26 16:00:31 UTC,null,45.5339243,-122.8728353,2511,1672,United States,Oregon,Hillsboro,3G
T-Mobile,motorola,Moto G (4),ANDROID70,en,2017-07-22 18:19:12 UTC,null,39.3726478,-76.516667,1190,1314,United States,Maryland,null,4G
T-Mobile,LGE,LG-H830,ANDROID70,en,2017-07-10 19:57:00 UTC,-75,32.9808025,-96.8308185,12289,31935,United States,Texas,null,4G
T-Mobile,samsung,SM-J320V,ANDROID60,en,2017-07-17 17:18:46 UTC,-79,34.6752224,-92.3148459,42432,3348,United States,Arkansas,null,3G
T-Mobile,LGE,Nexus 5,ANDROID60,en,2017-07-26 15:26:41 UTC,-74,37.7840295,-122.453436,0,0,United States,California,San Francisco,4G
T-Mobile,asus,ASUS_Z00AD,ANDROID50,en,2017-07-26 16:44:17 UTC,-89,40.5881191,-73.9775998,1528,4997,United States,New York,New York,4G
T-Mobile,HTC,HTC One M9,ANDROID70,es,2017-07-20 01:18:57 UTC,null,33.260759,-111.6552778,0,0,United States,Arizona,Queen Creek,3G
T-Mobile,samsung,SM-N910T3,ANDROID60,en,2017-07-12 11:13:18 UTC,null,41.3786379,-82.0568876,19145,68982,United States,Ohio,North Ridgeville,4G
T-Mobile,TCL,5054N,ANDROID51,en,2017-07-24 14:02:09 UTC,null,31.6202287,-106.2759352,0,0,United States,Texas,Socorro,4G
T-Mobile,samsung,SM-G920T,ANDROID70,en,2017-07-25 06:38:58 UTC,-71,40.8440987,-73.9118588,0,0,United States,New York,New York,4G
T-Mobile,LGE,LG-K550,ANDROID70,en,2017-07-30 22:26:39 UTC,-75,39.5376042,-83.7800811,0,0,United States,Ohio,null,4G
T-Mobile,LGE,LG-H830,ANDROID60,en,2017-07-08 22:34:55 UTC,null,39.5850957,-77.6419787,84,949,United States,Maryland,null,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-21 18:54:51 UTC,null,40.4378052,-74.1408558,20588,56762,United States,New Jersey,null,4G
T-Mobile,Sony,E5823,ANDROID70,en,2017-05-30 21:09:15 UTC,null,40.7546886,-73.9915426,0,340,United States,New York,New York,4G
T-Mobile,LGE,LG-H830,ANDROID70,en,2017-07-24 17:53:39 UTC,null,40.6364531,-111.8823832,1641,1476,United States,Utah,Murray,4G
T-Mobile,samsung,SAMSUNG-SM-N915A,ANDROID44,en,2017-06-10 04:29:46 UTC,-44,40.7101349,-73.95842467,3016,1234,United States,New York,New York,4G
T-Mobile,HTC,HTC One,ANDROID50,en,2017-07-11 21:05:33 UTC,null,40.6730426,-73.5862007,0,0,United States,New York,Roosevelt,4G
T-Mobile,motorola,Moto G (4),ANDROID70,en,2017-07-08 15:54:40 UTC,-64,44.7465291,-93.3217859,1543,1592,United States,Minnesota,Burnsville,4G
T-Mobile,LGE,LG-H872,ANDROID70,en,2017-07-12 20:12:01 UTC,null,25.9191811,-80.2929309,8639,25289,United States,Florida,Miami Gardens,4G
T-Mobile,motorola,XT1575,ANDROID60,en,2017-07-19 16:45:47 UTC,-76,34.14937733,-118.4659316,14424,9843,United States,California,Los Angeles,4G
T-Mobile,LGE,LG-M210,ANDROID70,en,2017-07-08 23:18:22 UTC,-99,33.7191927,-117.8346838,0,0,United States,California,Tustin,3G
T-Mobile,LGE,LG-H830,ANDROID70,en,2017-07-18 02:09:28 UTC,-80,34.1196674,-118.0502608,16334,51733,United States,California,Arcadia,4G
T-Mobile,LGE,LG-H631,ANDROID60,en,2017-07-17 14:17:37 UTC,null,26.0077603,-80.1494764,9940,12299,United States,Florida,Hollywood,3G
T-Mobile,LGE,LG-H811,ANDROID60,en,2017-07-26 13:39:58 UTC,null,44.98189933,-93.21754462,228590,444333,United States,Minnesota,Minneapolis,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-21 11:53:55 UTC,null,40.7074601,-73.7162009,0,0,United States,New York,Elmont,4G
T-Mobile,samsung,GT-N7105,ANDROID44,en,2017-07-13 14:13:37 UTC,-69,34.10378469,-117.6941172,580,580,United States,California,Upland,4G
T-Mobile,samsung,SM-J700T1,ANDROID60,en,2017-07-18 12:00:30 UTC,null,29.6789254,-95.6059323,0,0,United States,Texas,Houston,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-28 17:51:19 UTC,null,42.0951134,-71.0266663,15073,13001,United States,Massachusetts,Brockton,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-06-28 19:33:14 UTC,-56,34.0513909,-118.2549122,0,0,United States,California,Los Angeles,4G
T-Mobile,HTC,HTC One M9,ANDROID70,en,2017-07-16 13:29:47 UTC,null,37.7306882,-121.9322339,12752,23111,United States,California,San Ramon,4G
T-Mobile,LGE,LG-TP260,ANDROID70,en,2017-05-29 01:42:06 UTC,null,32.8076853,-96.7770471,561,580,United States,Texas,null,4G
T-Mobile,motorola,Moto G (4),ANDROID70,en,2017-07-21 15:34:31 UTC,null,39.0456156,-77.458836,0,0,United States,Virginia,null,4G
T-Mobile,samsung,SM-G935U,ANDROID70,en,2017-07-12 02:08:52 UTC,-81,37.6047602,-122.398764,12164,6807,United States,California,Millbrae,4G
T-Mobile,LGE,Nexus 5,ANDROID60,en,2017-05-20 22:39:09 UTC,-79,47.7062061,-122.370512,0,0,United States,Washington,Seattle,4G
T-Mobile,LGE,LG-H872,ANDROID70,en,2017-07-14 14:46:47 UTC,null,25.897946,-80.3160117,126617,222303,United States,Florida,Hialeah,4G
T-Mobile,LGE,LG-H811,ANDROID60,en,2017-07-09 00:59:05 UTC,null,37.822507,-122.3235301,24202,39948,United States,California,Oakland,4G
T-Mobile,HTC,HTC One_M8,ANDROID60,en,2017-05-27 01:32:17 UTC,null,39.1693501,-76.569684,21108,35750,United States,Maryland,null,3G
T-Mobile,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-22 18:08:01 UTC,-86,26.15050698,-80.11868805,0,0,United States,Florida,Fort Lauderdale,4G
T-Mobile,HTC,HTC One_M8,ANDROID60,en,2017-05-29 01:21:55 UTC,null,39.4127854,-76.5916247,175,120,United States,Maryland,null,4G
T-Mobile,samsung,SM-N915T,ANDROID60,en,2017-07-30 13:18:00 UTC,null,26.394158,-80.1508938,5880,9222,United States,Florida,null,4G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-07-19 17:23:16 UTC,null,27.8911292,-82.6691349,0,0,United States,Florida,Saint Petersburg,4G
T-Mobile,HTC,HTC One_M8,ANDROID44,es,2017-07-21 19:33:49 UTC,null,34.1463331,-118.2597886,2372,2382,United States,California,Glendale,3G
T-Mobile,LGE,LG-H901,ANDROID60,en,2017-07-11 00:56:11 UTC,-76,41.8137487,-87.6875429,5195,7081,United States,Illinois,Chicago,4G
T-Mobile,samsung,SM-G928T,ANDROID70,en,2017-07-17 18:34:47 UTC,-65,40.6094753,-74.062672,15452,37736,United States,New York,New York,4G
T-Mobile,Apple,iPhone SE,IOS103,en,2017-07-14 03:16:45 UTC,null,40.448538,-79.950023,171889,2893606,United States,Pennsylvania,Pittsburgh,4G
T-Mobile,samsung,SAMSUNG-SGH-I337Z,ANDROID44,en,2017-05-28 22:34:29 UTC,null,39.70673127,-105.0249051,0,0,United States,Colorado,Denver,2G
T-Mobile,LGE,LG-K550,ANDROID70,en,2017-07-21 11:37:01 UTC,null,38.8903952,-121.2839269,804,2163,United States,California,Lincoln,4G
T-Mobile,LGE,LG-K550,ANDROID70,en,2017-07-14 22:26:45 UTC,null,45.0066098,-93.2946773,1296,1471,United States,Minnesota,Minneapolis,4G
T-Mobile,LGE,LG-K428,ANDROID60,en,2017-05-25 02:26:42 UTC,-63,40.8726826,-74.1109659,0,0,United States,New Jersey,Garfield,4G
T-Mobile,samsung,SM-N9005,ANDROID44,en,2017-05-27 12:53:16 UTC,null,44.7347602,-93.2243113,22886,775986,United States,Minnesota,Apple Valley,3G
T-Mobile,samsung,SM-G550T,ANDROID60,en,2017-07-15 14:21:28 UTC,null,32.5695459,-97.0901926,0,0,United States,Texas,Mansfield,4G
T-Mobile,LGE,LG-H830,ANDROID70,en,2017-07-12 03:39:20 UTC,-59,34.1289078,-118.0323314,0,0,United States,California,Arcadia,4G
T-Mobile,LGE,LG-TP260,ANDROID70,en,2017-07-25 19:45:08 UTC,null,41.5781987,-87.7136636,27454,163240,United States,Illinois,null,4G
T-Mobile,samsung,SM-N910T3,ANDROID60,en,2017-07-18 08:55:37 UTC,null,25.9385311,-80.1935419,35913,9183,United States,Florida,null,4G
T-Mobile,LGE,Nexus 5,ANDROID60,en,2017-07-17 11:51:08 UTC,null,39.1787912,-77.2792433,2264,3372,United States,Maryland,Germantown,3G
T-Mobile,motorola,Nexus 6,ANDROID70,en,2017-07-22 22:31:38 UTC,-46,40.4413867,-80.005246,0,0,United States,Pennsylvania,Pittsburgh,4G
T-Mobile,LGE,LG-TP260,ANDROID70,en,2017-07-20 02:48:56 UTC,-74,37.3914608,-122.0383821,14707,11902,United States,California,Sunnyvale,4G
T-Mobile,LGE,LG-TP260,ANDROID70,en,2017-07-16 20:11:20 UTC,-57,39.0890696,-94.5916259,0,0,United States,Missouri,Kansas City,4G
T-Mobile,LGE,LG-D959,ANDROID44,en,2017-07-28 16:18:13 UTC,-95,42.40119269,-83.02329846,0,0,United States,Michigan,Detroit,3G
T-Mobile,LGE,LG-TP260,ANDROID70,en,2017-07-26 16:18:21 UTC,null,42.5221263,-70.8918779,7425,17547,United States,Massachusetts,Salem,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-11 12:50:24 UTC,-73,42.6287255,-83.0312705,5618,6792,United States,Michigan,null,4G
T-Mobile,LGE,LG-H918,ANDROID70,en,2017-07-11 05:35:08 UTC,-68,30.4889508,-87.2033539,21251,47588,United States,Florida,null,4G
T-Mobile,ZTE,ZTE A2017U,ANDROID71,en,2017-07-29 00:03:36 UTC,null,33.4485449,-112.1689161,84476,152206,United States,Arizona,Phoenix,4G
T-Mobile,motorola,Nexus 6,ANDROID70,en,2017-07-29 01:19:51 UTC,-36,34.0782609,-117.6293077,21894,56612,United States,California,Ontario,4G
T-Mobile,Apple,"iPhone9,3",IOS103,en,2017-05-29 17:20:14 UTC,null,41.933133,-87.645513,6786,2804,United States,Illinois,Chicago,3G
T-Mobile,samsung,SM-J700T,ANDROID60,en,2017-05-29 06:26:18 UTC,null,41.9072661,-87.6726377,23427,435680,United States,Illinois,Chicago,4G
T-Mobile,LGE,LG-M210,ANDROID70,en,2017-07-17 14:36:04 UTC,null,47.7519769,-117.4040905,1118,1215,United States,Washington,null,4G
T-Mobile,ZTE,ZTE A2017U,ANDROID71,en,2017-07-28 15:21:49 UTC,-78,42.4958621,-71.1268411,0,0,United States,Massachusetts,Woburn,4G
T-Mobile,OnePlus,A0001,ANDROID60,en,2017-07-21 18:50:33 UTC,null,42.39714078,-71.80861901,9015,19164,United States,Massachusetts,null,4G
T-Mobile,OnePlus,ONEPLUS A5000,ANDROID71,en,2017-07-27 18:28:54 UTC,null,37.9260686,-122.051084,0,0,United States,California,null,4G
T-Mobile,samsung,SHV-E250S,ANDROID44,ko,2017-07-21 15:39:59 UTC,null,47.7912746,-122.2152655,11110,16596,United States,Washington,Bothell,3G
T-Mobile,samsung,SGH-T999,ANDROID43,en,2017-07-28 21:37:52 UTC,null,47.5237343,-122.1867918,819,1368,United States,Washington,null,3G
