main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-05-25 19:37:57 UTC,-78,40.3360486,-74.5422646,0,0,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-25 20:52:31 UTC,null,39.9001134,-104.7679552,282,353,United States,Colorado,Commerce City,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-16 18:08:39 UTC,-74,43.0595949,-78.9901518,144,918,United States,New York,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-13 20:21:39 UTC,-83,34.986939,-110.0392667,1015,1147,United States,Arizona,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-24 15:14:46 UTC,null,43.0272991,-86.1735082,66157,142270,United States,Michigan,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-31 15:15:32 UTC,-81,43.0930093,-75.9660996,1605,2251,United States,New York,null,4G
Verizon Wireless,samsung,SM-G950U,ANDROID70,en,2017-07-26 04:03:47 UTC,null,39.1736486,-74.6777458,1173647,3647298,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 17:15:04 UTC,null,28.2987995,-81.3690175,0,0,United States,Florida,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-31 18:09:10 UTC,null,32.0671799,-82.8971347,55207,67125,United States,Georgia,null,3G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-28 16:13:19 UTC,-49,33.4340674,-111.9994195,580,580,United States,Arizona,Phoenix,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-17 19:26:37 UTC,null,37.4899374,-77.5510313,8445,4552,United States,Virginia,null,3G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 16:14:50 UTC,null,34.3061195,-84.4665582,7767,7115,United States,Georgia,Canton,3G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-27 03:43:16 UTC,-75,34.047947,-118.3239581,12594,24689,United States,California,Los Angeles,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-06-27 08:21:22 UTC,-70,33.8180338,-118.3107494,0,0,United States,California,Torrance,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-15 22:15:31 UTC,-64,40.2412799,-77.0489131,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-22 23:12:49 UTC,-42,41.9253274,-87.6547422,2901,33013,United States,Illinois,Chicago,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-10 19:58:50 UTC,-69,40.8176334,-111.9233801,580,580,United States,Utah,Salt Lake City,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-06-11 06:59:24 UTC,null,38.8797188,-77.1282063,139257,4115055,United States,Virginia,Arlington,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-13 06:41:29 UTC,null,33.7051673,-87.1628557,0,0,United States,Alabama,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 12:28:12 UTC,-59,40.7162817,-73.5805306,0,0,United States,New York,Uniondale,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 22:36:55 UTC,-58,38.8035857,-112.0653068,0,0,United States,Utah,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 17:19:30 UTC,null,29.4872466,-98.2225101,0,0,United States,Texas,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-15 23:33:27 UTC,null,35.1912376,-114.019134,6918,20931,United States,Arizona,Kingman,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-10 18:01:14 UTC,null,36.6988986,-87.4547223,0,0,United States,Kentucky,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-21 03:25:57 UTC,-86,33.2291961,-117.3381313,1157141,2241626,United States,California,Oceanside,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-13 13:46:36 UTC,null,39.0458016,-77.1028611,58121,1574742,United States,Maryland,North Bethesda,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-27 21:36:36 UTC,-71,45.2186208,-93.590324,0,0,United States,Minnesota,Saint Michael,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-20 09:44:33 UTC,-74,36.3559059,-105.6004658,5024,17033,United States,New Mexico,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-31 18:56:16 UTC,null,29.7891866,-95.2532548,1744547,10825465,United States,Texas,Houston,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-23 06:24:00 UTC,null,41.1348815,-104.655483,15984,30061,United States,Wyoming,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-26 14:39:26 UTC,-70,40.5146792,-74.4034738,0,0,United States,New Jersey,Edison,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-21 15:26:37 UTC,-82,39.9048348,-89.8096677,80071,80180,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-29 03:07:48 UTC,null,42.3499835,-71.0655738,132795,261422,United States,Massachusetts,Boston,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-16 19:17:16 UTC,-79,40.1488098,-83.0240126,0,0,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-28 06:08:28 UTC,null,47.029753,-122.9392411,14797,67547,United States,Washington,Olympia,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 18:00:16 UTC,-76,40.143851,-82.9709675,0,0,United States,Ohio,Columbus,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-26 17:07:22 UTC,-71,35.9920475,-86.4446981,0,0,United States,Tennessee,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 20:35:58 UTC,-45,33.6868621,-117.8663116,0,0,United States,California,Costa Mesa,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-11 17:00:01 UTC,null,33.5309937,-84.6062084,0,0,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-24 05:02:29 UTC,null,34.2964409,-118.8518682,168,270,United States,California,Moorpark,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-23 16:24:12 UTC,null,41.4708018,-90.4660127,563,0,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-22 22:40:44 UTC,null,43.3329886,-71.6057354,118581,174646,United States,New Hampshire,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-29 18:40:50 UTC,null,41.4639714,-72.8175171,35661,1066221,United States,Connecticut,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-25 07:13:00 UTC,-72,32.2312664,-101.4933751,14486,36193,United States,Texas,Big Spring,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-25 21:33:37 UTC,-94,34.2402314,-77.8630664,0,0,United States,North Carolina,Wilmington,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-30 16:13:36 UTC,null,29.5711527,-95.5284298,72,291,United States,Texas,Missouri City,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-18 02:37:42 UTC,-71,42.2516491,-84.384841,7410,6755,United States,Michigan,Jackson,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-15 18:18:59 UTC,-46,32.2845498,-90.0120861,802689,3991288,United States,Mississippi,Brandon,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-24 18:06:40 UTC,null,37.7406379,-121.5031954,3190,3543,United States,California,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-05-24 05:06:36 UTC,-59,34.1318094,-117.2372976,0,0,United States,California,San Bernardino,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-26 21:27:33 UTC,null,33.4576823,-94.0828022,21878,39363,United States,Texas,Texarkana,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-31 10:29:18 UTC,-69,40.8487106,-73.9244088,144,338,United States,New York,New York,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-20 22:39:41 UTC,null,39.8845641,-83.4366846,2863,3795,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-22 18:55:41 UTC,null,36.1887343,-115.3391432,12010,41724,United States,Nevada,Las Vegas,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-20 15:37:12 UTC,null,47.6323234,-122.3435509,2412,1336,United States,Washington,Seattle,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-11 14:23:21 UTC,null,35.0453682,-89.9836812,993,1256,United States,Tennessee,Memphis,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-14 14:50:01 UTC,-72,35.9931449,-83.9613617,0,0,United States,Tennessee,Knoxville,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-29 22:59:42 UTC,null,41.4545583,-106.805117,14823,39602,United States,Wyoming,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-23 10:24:52 UTC,-82,39.1853807,-76.8917325,580,580,United States,Maryland,null,4G
Verizon Wireless,samsung,SM-G955U,ANDROID70,en,2017-07-24 08:57:24 UTC,-77,34.5836572,-113.1615,0,0,United States,Arizona,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID50,en,2017-06-14 19:18:05 UTC,null,46.2081625,-119.2349934,123187,1241642,United States,Washington,Kennewick,4G
Verizon Wireless,samsung,SM-N900V,ANDROID50,en,2017-07-26 10:49:42 UTC,-85,28.3380666,-81.5925106,3643,2462,United States,Florida,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID50,en,2017-07-25 03:05:09 UTC,null,45.4219811,-122.8863121,92416,37741,United States,Oregon,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID50,en,2017-07-17 17:45:06 UTC,-77,29.8243508,-98.7566842,736,1560,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID50,en,2017-07-27 00:46:13 UTC,-75,38.940366,-92.7752124,69368,176276,United States,Missouri,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID50,en,2017-07-21 19:34:45 UTC,-47,32.7895969,-80.0297414,11081,2617,United States,South Carolina,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID44,en,2017-06-28 18:20:47 UTC,-77,32.4115888,-82.2209426,580,580,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID44,en,2017-05-07 19:21:09 UTC,null,38.9444813,-77.1012646,72,72,United States,District of Columbia,District of Columbia,4G
Verizon Wireless,samsung,SM-N900V,ANDROID44,en,2017-05-17 00:03:31 UTC,null,42.88036329,-76.96366286,4127,6385,United States,New York,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID44,es,2017-07-10 04:10:17 UTC,-77,38.34288025,-98.20574569,60,0,United States,Kansas,null,4G
Verizon Wireless,samsung,SM-N900V,ANDROID44,es,2017-07-17 14:52:00 UTC,-79,35.70354771,-82.03751537,49129,65199,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-23 17:30:24 UTC,null,33.8351807,-84.0572023,132,0,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-19 18:36:19 UTC,null,43.1545066,-77.6195685,17961,31863,United States,New York,Rochester,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-26 19:32:57 UTC,null,43.0654155,-77.6460171,208,0,United States,New York,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-31 23:14:46 UTC,-83,32.3138339,-95.0934844,9106,2793,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-03 20:51:29 UTC,null,43.6069429,-123.2229506,135,0,United States,Oregon,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-07 21:53:41 UTC,null,39.6849634,-85.9762686,475,0,United States,Indiana,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-10 13:28:30 UTC,null,27.1554585,-80.2205961,830,846,United States,Florida,Stuart,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-18 05:58:42 UTC,null,33.4578177,-112.3657086,409,134,United States,Arizona,Goodyear,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-18 20:39:42 UTC,null,26.4024796,-81.8052797,6533,24689,United States,Florida,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-29 23:52:59 UTC,-76,43.1898391,-77.590485,988,1031,United States,New York,Rochester,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-07 20:17:05 UTC,-79,27.4904141,-82.6366655,580,580,United States,Florida,Bradenton,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,ko,2017-06-24 22:45:27 UTC,null,33.9671611,-84.1435033,23122,33585,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-04 21:06:21 UTC,null,26.4576409,-81.8252114,1076,290,United States,Florida,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-09 21:28:33 UTC,null,32.7954327,-96.7892121,3752,1019,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-10 23:30:50 UTC,null,32.8140184,-96.7777688,66658,761559,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-26 16:02:21 UTC,null,39.2706303,-80.3619174,19259,22936,United States,West Virginia,Clarksburg,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-26 14:25:00 UTC,-71,29.7153563,-95.3969308,5069,6591,United States,Texas,Houston,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-26 02:17:02 UTC,-77,30.4559708,-97.5619513,25707,53631,United States,Texas,Pflugerville,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-26 10:42:58 UTC,null,28.3047781,-81.4341219,1483,1136,United States,Florida,Kissimmee,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-10 04:41:59 UTC,null,29.9706338,-95.3416712,1835,5695,United States,Texas,Houston,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-22 00:17:01 UTC,-81,33.7655921,-84.1649047,986,819,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-29 17:38:36 UTC,-49,37.0016099,-81.0913991,624,19434,United States,Virginia,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-24 13:19:13 UTC,null,32.3645819,-95.4302477,1728,5620,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-29 19:08:46 UTC,-78,43.0996715,-87.9031784,5669,7051,United States,Wisconsin,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-19 18:29:15 UTC,null,40.1407882,-89.4173417,15020,14862,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-15 15:12:06 UTC,null,38.9078849,-77.0199113,38392,80136,United States,District of Columbia,District of Columbia,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-29 14:26:40 UTC,null,38.0997378,-122.2289825,27279,16765,United States,California,Vallejo,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-09 09:31:07 UTC,null,38.6876956,-121.3110232,308,436,United States,California,Citrus Heights,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-28 18:14:16 UTC,null,43.3169521,-71.0425222,95,0,United States,New Hampshire,Rochester,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-25 13:05:28 UTC,null,33.9185684,-84.2987501,244,140,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-14 16:25:24 UTC,null,33.7974242,-84.2223302,228233,1106060,United States,Georgia,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-12 12:19:17 UTC,null,38.0882797,-87.5564249,6108,9493,United States,Indiana,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-21 02:58:23 UTC,null,26.1662378,-80.1172864,682,353,United States,Florida,Fort Lauderdale,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-26 12:13:02 UTC,null,43.2373524,-88.1436305,0,0,United States,Wisconsin,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-23 18:46:40 UTC,null,38.5402954,-121.4739285,2910,11856,United States,California,Sacramento,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-25 20:22:21 UTC,null,31.1353796,-97.3547813,5301,31592,United States,Texas,Temple,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-30 22:58:48 UTC,null,37.654523,-122.0901467,531,487,United States,California,Hayward,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-23 02:48:50 UTC,-71,38.5340533,-107.9866219,0,0,United States,Colorado,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-28 16:39:29 UTC,null,39.7536473,-104.9490321,511,779,United States,Colorado,Denver,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-16 01:16:15 UTC,null,30.650018,-97.8383039,44050,1166866,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID51,en,2017-07-15 21:31:33 UTC,-65,43.5438118,-96.7532042,836,892,United States,South Dakota,Sioux Falls,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-27 03:26:41 UTC,null,42.960671,-78.5915004,11228,242,United States,New York,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-21 23:00:50 UTC,null,46.8662685,-122.2655928,11993,34202,United States,Washington,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-16 17:53:58 UTC,-70,39.536106,-119.7382153,352,352,United States,Nevada,Sparks,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-18 03:52:50 UTC,null,38.2804839,-85.7416773,0,0,United States,Indiana,Jeffersonville,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-15 19:26:47 UTC,-65,30.3521332,-94.1450288,328,0,United States,Texas,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-14 01:18:54 UTC,null,33.7128612,-117.7400883,4828,1800,United States,California,Irvine,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-13 00:33:24 UTC,null,33.8517275,-117.8448798,1220,1588,United States,California,Anaheim,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-05-12 14:27:58 UTC,null,33.8519621,-117.8447425,0,0,United States,California,Anaheim,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-17 18:13:38 UTC,null,34.0525557,-118.2925044,4669,16669,United States,California,Los Angeles,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-21 19:23:51 UTC,null,33.9360542,-117.4034534,0,0,United States,California,Riverside,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,ko,2017-06-08 22:59:56 UTC,null,34.0487922,-118.2850597,567,663,United States,California,Los Angeles,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-20 18:27:09 UTC,-61,34.0569368,-118.2081657,28852,552636,United States,California,Los Angeles,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-19 15:04:06 UTC,-82,39.1501236,-84.564273,53,0,United States,Ohio,Cincinnati,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-24 15:02:16 UTC,null,42.9125629,-83.6295326,178,0,United States,Michigan,Flint,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-25 04:29:06 UTC,-81,39.1501342,-84.5642698,0,0,United States,Ohio,Cincinnati,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-21 20:54:15 UTC,null,41.5529573,-83.7860904,1382,6861,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-14 01:42:29 UTC,null,41.5050406,-81.3229627,1377,639,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-28 15:21:48 UTC,null,39.2169336,-84.5195871,4430,13978,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-22 23:18:39 UTC,-78,40.1873041,-74.2214175,280,280,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-08 23:38:19 UTC,null,40.8551858,-73.9703649,0,0,United States,New Jersey,Fort Lee,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-17 12:07:58 UTC,null,40.7464843,-73.9857462,3249,7233,United States,New York,New York,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-31 03:48:01 UTC,null,40.5722761,-74.3271762,210,0,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-29 15:12:21 UTC,-85,40.7878126,-74.0576776,123,167,United States,New Jersey,Secaucus,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-13 11:32:51 UTC,null,40.8891786,-73.9976372,436,602,United States,New Jersey,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-06-14 18:34:02 UTC,null,36.1826569,-77.6729285,0,0,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-27 13:59:13 UTC,null,34.9091541,-82.1152201,4891,5155,United States,South Carolina,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-09 03:36:27 UTC,null,36.1826592,-77.6729508,75,0,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-16 18:00:55 UTC,null,34.8249397,-82.556803,4398,14223,United States,South Carolina,Easley,4G
Verizon Wireless,samsung,SM-N910V,ANDROID60,en,2017-07-27 11:17:27 UTC,-86,35.4050977,-80.777781,1041,810,United States,North Carolina,Huntersville,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-06-08 22:01:41 UTC,null,33.7177896,-102.2087486,53204,59203,United States,Texas,null,3G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-19 21:00:21 UTC,-57,34.8644061,-111.7935005,103,0,United States,Arizona,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-24 20:21:06 UTC,null,30.1982736,-82.6363584,0,0,United States,Florida,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-11 11:25:45 UTC,null,40.9437278,-73.7320869,0,0,United States,New York,Mamaroneck,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-29 14:25:10 UTC,-56,40.8562413,-73.9828883,2146,13278,United States,New Jersey,Fort Lee,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-27 17:24:45 UTC,-56,40.9496946,-73.7304894,102485,168301,United States,New York,Mamaroneck,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-07 14:15:01 UTC,null,36.0357934,-80.8237649,13876,123316,United States,North Carolina,null,4G
Verizon,samsung,SM-N920V,ANDROID70,ko,2017-05-13 17:04:02 UTC,-83,33.8973158,-117.9265478,13147,26150,United States,California,Fullerton,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-06-09 14:25:17 UTC,-62,40.0786605,-75.1744997,52,83,United States,Pennsylvania,Philadelphia,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-06-09 20:11:36 UTC,null,40.2047146,-85.6906674,58076,93749,United States,Indiana,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-16 22:59:55 UTC,null,39.4900612,-106.0467403,0,114,United States,Colorado,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-31 20:47:34 UTC,-81,41.0109039,-76.0332071,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-16 02:39:19 UTC,-95,38.6179002,-121.5179088,3452,1077,United States,California,Sacramento,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-23 07:53:08 UTC,null,44.9754933,-93.1069726,30453,97560,United States,Minnesota,Saint Paul,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-19 20:40:59 UTC,null,39.5478414,-86.0371848,696,819,United States,Indiana,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-31 18:09:44 UTC,-64,38.5154655,-89.6639612,2518,1503,United States,Illinois,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-30 08:15:14 UTC,-72,41.6564588,-83.4770627,0,0,United States,Ohio,Oregon,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-28 12:18:44 UTC,null,37.0231479,-84.6209309,31469,147955,United States,Kentucky,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-19 14:24:04 UTC,-75,40.6677105,-111.8993258,415,630,United States,Utah,Murray,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-19 16:46:15 UTC,null,38.4126198,-82.4331572,88,0,United States,West Virginia,Huntington,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-14 00:14:48 UTC,-66,32.7446293,-116.9848912,2133,1726,United States,California,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-14 23:47:01 UTC,-80,39.5002598,-84.3727691,0,0,United States,Ohio,Middletown,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-05-31 18:14:30 UTC,-81,36.0798093,-80.0939031,1348,19174,United States,North Carolina,Kernersville,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-05-29 03:36:24 UTC,null,38.9115556,-77.0102049,18092,30646,United States,District of Columbia,District of Columbia,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-31 20:25:46 UTC,null,42.3947715,-82.918819,13293,49994,United States,Michigan,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-18 03:57:33 UTC,null,34.5706752,-80.3702147,2251,2463,United States,South Carolina,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-29 17:12:00 UTC,null,44.6899433,-84.6972191,72,534,United States,Michigan,null,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-15 18:31:23 UTC,null,40.8111743,-74.1831935,83,0,United States,New Jersey,Bloomfield,4G
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-21 00:25:08 UTC,null,29.9643563,-95.5492492,15564,467134,United States,Texas,Houston,4G
