Year,AssignedID,Bank,FIPSStateCode,FIPSCountyCode,MSA,FeatureID,Tract,MinPer,TraMedY,LocMedY,Tractrat,Income,CurAreY,IncRat,UPB,LTV,MortDate,AcquDate,Purpose,Coop,Product,FedGuar,Term,AmorTerm,SellType,NumBor,First,CICA,BoRace,CoRace,BoGender,CoGender,BoAge,CoAge,Occup,NumUnits,Bed1,Bed2,Bed3,Bed4,Aff1,Aff2,Aff3,Aff4,Rent1,Rent2,Rent3,Rent4,RentUt1,RentUt2,RentUt3,RentUt4,Geog,Rate,Amount,Front,Back,BoCreditScore,CoBoCreditScore,PMI,Self,PropType,ArmIndex,ArmMarg,PrepayP,BoEth,Race2,Race3,Race4,Race5,CoEth,Corace2,Corace3,Corace4,Corace5,HOEPA,LienStatus,SpcHsgGoals,FedFinStbltyPlan,AcqTyp,GSEREO
2018,2183219,Des Moines,46,11,15100,9999999999,9588.02,7.9,50179,74756,0.6712,87924,69100,1.2724,175920,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,24,24,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,175920,0.2116,0.2312,9,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2148738,Dallas,17,31,16980,9999999999,8036.08,28.77,86705,75622,1.1466,81312,79000,1.0293,415280,0.8,2017,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,40,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,415280,0.4266,0.432,5,9,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2161948,Boston,9,15,49340,9999999999,9031,8.87,54107,83776,0.6459,50592,85800,0.5897,108000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,47,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,108000,0.2173,0.3129,5,9,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2189002,Atlanta,20,173,48620,9999999999,90,28.69,34213,65925,0.519,59148,69400,0.8523,138227,1.03,2018,2018,1,2,1,2,360,360,1,1,1,9,5,8,1,4,31,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,138413,0.1893,0.3553,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2189003,Atlanta,66,10,99999,9999999999,9536,92.9,51893,51900,0.9999,76476,59600,1.2832,320000,1,2018,2018,1,2,1,2,360,360,1,2,2,9,4,2,1,2,42,35,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,320000,0.2808,0.6679,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2148440,Des Moines,29,21,41140,9999999999,18,8.27,47465,60638,0.7828,52000,64300,0.8087,120000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,59,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,120000,0.1814,0.352,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2129740,Pittsburgh,42,37,14100,9999999999,501,1.49,55769,59531,0.9368,107349,61100,1.7569,186400,0.8,2017,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,50,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,186400,0.1302,0.3357,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2188424,Cincinnati,39,61,17140,1086201,46.02,15.01,73750,70589,1.0447,94368,77000,1.2256,279500,0.75,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,50,47,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,279500,0.28,0.39,4,4,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2187168,Cincinnati,39,151,15940,2398055,7148.01,3.22,55981,59302,0.9439,29124,64900,0.4488,65500,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,50,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0513,65500,0.2,0.29,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2018,2180058,Des Moines,55,65,99999,9999999999,9703,4.02,70139,63909,1.0975,76284,67800,1.1251,146400,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,66,54,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,146400,0.16,0.2298,4,3,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2179758,Des Moines,27,67,48820,9999999999,7806,6.89,89432,67382,1.3272,163485,69500,2.3523,224000,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,31,26,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,224000,0.1133,0.3476,5,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2187737,Cincinnati,18,57,26900,2396939,1108.08,22.45,112917,66803,1.6902,160176,75100,2.1328,216000,0.71,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,43,40,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,216000,0.12,0.24,5,5,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2137708,Indianapolis,12,71,15980,2403893,504,58.2,44148,57627,0.76,85524,63700,1.3426,248942,0.53,2018,2018,1,2,1,0,180,180,1,2,2,9,7,7,1,2,74,73,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.035,250000,0.36,0.37,5,5,0,2,PT07,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2189877,Indianapolis,26,139,24340,2399877,211,3.94,72321,65342,1.1,206400,70300,2.936,180000,0.9,2018,2018,1,2,1,0,360,360,1,2,2,9,7,7,1,2,46,45,2,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,180000,0.12,0.38,4,4,0.25,2,PT01,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2146482,Des Moines,29,21,41140,9999999999,18,8.27,47465,60638,0.7828,29952,64300,0.4658,54400,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,20,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,54400,0.1543,0.3578,3,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2187126,Cincinnati,18,57,26900,2393750,1109.07,7.77,163438,66803,2.4465,28224,75100,0.3758,98875,0.38,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,84,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0475,99000,0.36,0.37,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2018,2190770,Indianapolis,18,97,26900,2395423,3517,72.22,19922,66803,0.29,197868,75100,2.6347,410234,0.9,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,410800,0.12,0.33,4,9,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2175819,Dallas,22,51,35380,9999999999,205.17,29.13,106420,62486,1.7031,91716,65600,1.3981,210000,0.88,2018,2018,1,2,1,0,360,360,1,1,2,9,2,8,1,4,57,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,210000,0.1914,0.3076,3,9,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2189017,Atlanta,4,19,46060,9999999999,40.63,27.97,86887,58613,1.4824,61812,60600,1.02,197688,0.69,2018,2018,2,2,1,2,180,180,1,1,2,9,7,8,1,4,51,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,200000,0.3736,0.5034,5,9,0,2,PT07,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2158375,Topeka,20,143,41460,9999999999,856,3.46,69732,66067,1.0555,129336,69800,1.853,59000,0.2,2018,2018,2,2,1,0,180,180,1,2,2,9,5,5,1,2,33,30,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,59000,0.095,0.1116,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2142226,Chicago,55,101,39540,9999999999,17.05,13.58,95517,68939,1.3855,72504,78300,0.926,116000,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,2,1,2,50,34,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,116000,0.1654,0.3615,2,3,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2186222,Cincinnati,21,135,99999,2405638,9302,2.64,31051,45920,0.6623,54893,49400,1.1112,70000,0.78,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,2,4,43,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,70000,0.12,0.13,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2018,2135135,Cincinnati,39,107,16380,2399105,9673,0.96,71515,56217,1.4317,75720,57600,1.3146,191567,0.75,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,31,28,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,191567,0.21,0.35,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2146345,Des Moines,41,29,32780,9999999999,11,13.48,64959,56174,1.1564,108204,58900,1.8371,240000,0.72,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,2,1,48,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,240000,0.1817,0.3157,4,4,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2139038,Indianapolis,26,3,99999,1626780,1,9.86,47634,53542,0.92,90900,58700,1.5486,73600,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,73600,0.05,0.1,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2160735,Topeka,20,45,29940,9999999999,6.03,17.04,107321,76202,1.4084,167068,87400,1.9115,453100,0.73,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,51,50,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,453100,0.2109,0.3667,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2147506,Des Moines,16,83,46300,9999999999,9,7.82,91685,55164,1.662,95602,59300,1.6122,310400,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,31,30,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,310400,0.2491,0.417,4,5,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2180432,Des Moines,19,83,99999,9999999999,4802,7.24,56767,68619,0.8273,48450,70500,0.6872,90000,0.55,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,25,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,90000,0.1767,0.3063,3,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2128404,Boston,25,13,44140,9999999999,8137.02,4.69,88448,69235,1.2775,107426,73900,1.4537,196000,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,35,36,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,196000,0.1702,0.1937,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2150600,Topeka,45,79,17900,9999999999,103.07,14.8,102520,64315,1.594,75450,69900,1.0794,176767,0.99,2018,2018,1,2,1,3,360,360,1,2,1,9,5,5,1,2,25,23,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,176767,0.1789,0.2817,3,2,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2171858,Chicago,17,161,19340,9999999999,240,7.38,74539,67930,1.0973,125856,72300,1.7407,170000,0.66,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,74,67,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,170000,0.1457,0.2991,5,3,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2128377,Boston,25,9,14460,9999999999,2171,8.45,112095,98431,1.1388,102141,107800,0.9475,311040,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,2,1,36,40,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,311040,0.26,0.27,5,5,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,1,6,6,6,6,2,1,2,2,1,2
2018,2137216,Indianapolis,32,3,29820,2411630,58.46,28.06,96380,59993,1.6,84252,61900,1.3611,224900,0.45,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,72,64,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,224900,0.24,0.4,5,5,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2139799,Indianapolis,18,89,16980,2396898,426.09,10.73,105947,64075,1.65,61212,69400,0.882,136000,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,136000,0.19,0.27,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2149545,Dallas,35,1,10740,9999999999,37.35,54.66,81471,61263,1.3299,91800,65000,1.4123,224000,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,7,7,1,2,30,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,224000,0.2454,0.3998,4,4,0,2,PT07,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2184188,Cincinnati,39,61,17140,1086201,102.01,28.25,50385,70589,0.7137,27936,77000,0.3628,76000,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,23,98,1,2,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0463,76000,0.28,0.3,4,9,0,2,PT04,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2018,2172890,Chicago,27,53,33460,9999999999,235.02,8.41,167596,88779,1.8878,126996,94300,1.3467,387200,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,34,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,387200,0.2503,0.4273,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2164664,Pittsburgh,42,65,99999,9999999999,9509,1.13,60042,57283,1.0482,87754,60500,1.4505,175200,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,2,1,42,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0513,175200,0.1628,0.4969,3,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2188516,Cincinnati,37,69,39580,2406927,605.02,21.69,65000,78057,0.8327,96868,84300,1.1491,200000,0.79,2018,2018,2,2,1,0,240,240,1,1,2,9,5,8,2,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,200000,0.2,0.22,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2178424,Des Moines,19,61,20220,9999999999,4,5.2,49241,70159,0.7018,28800,75100,0.3835,92000,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,23,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,92000,0.2846,0.4181,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2130446,Pittsburgh,51,550,47260,9999999999,211.02,29.35,106714,71968,1.4828,170004,75000,2.2667,412000,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,45,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,412000,0.2323,0.3203,4,9,0,2,PT07,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2191706,Indianapolis,18,163,21780,2394710,102.01,11.15,100504,61595,1.63,69480,65100,1.0673,192000,0.77,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,192000,0.23,0.31,3,4,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2160550,Topeka,36,71,39100,9999999999,148,16.61,97684,83298,1.1727,118763,94600,1.2554,179200,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,29,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,179200,0.1752,0.1777,5,9,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2155694,San Francisco,6,81,41860,9999999999,6026,88.77,104028,102770,1.0122,97500,104400,0.9339,488000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,58,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,488000,0.4253,0.4435,5,9,0,2,PT11,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2183301,Des Moines,19,149,43580,9999999999,9704,2.92,69522,62621,1.1102,74365,65100,1.1423,104000,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,32,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,104000,0.1178,0.2159,2,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2161708,Boston,9,3,25540,9999999999,4976,11.32,143558,90197,1.5916,136116,96600,1.4091,229697,0.63,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,27,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,230000,0.1849,0.2383,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2134748,Cincinnati,39,49,18140,1086118,72.07,18.4,95540,70454,1.356,111840,73900,1.5134,166500,0.75,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,2,4,50,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,166500,0.15,0.26,5,9,0,2,PT06,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2155379,San Francisco,6,37,31080,9999999999,2014.01,96.4,40676,70221,0.5793,116808,69300,1.6855,474703,0.85,2018,2018,1,2,1,0,360,360,1,1,1,9,3,8,1,4,41,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0399,475389,0.318,0.4072,5,9,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2144658,Chicago,55,25,31540,9999999999,112,6.52,116187,83743,1.3874,190008,91700,2.0721,419900,0.75,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,38,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,419900,0.1892,0.3657,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2132008,Cincinnati,39,165,17140,2400117,309,9.63,127145,70589,1.8012,98820,73600,1.3427,320000,0.62,2017,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,69,68,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,320000,0.27,0.29,5,5,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2176027,Dallas,5,119,30780,9999999999,43.05,19.43,90577,63195,1.4333,103776,66300,1.5652,392825,0.95,2018,2018,1,2,1,0,360,360,1,2,1,9,2,5,2,1,28,32,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,392825,0.291,0.3732,5,5,0.3,2,PT01,99,99999,12/31/9999,2,5,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2153002,Topeka,31,109,30700,9999999999,16,14.29,74750,72700,1.0282,117000,78400,1.4923,123840,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,1,26,57,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.046,123840,0.1891,0.3318,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2177934,Dallas,48,209,12420,9999999999,108.08,17.08,98047,81887,1.1973,128784,86000,1.4975,286800,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,58,58,2,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,286800,0.1294,0.319,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2132070,Cincinnati,39,89,18140,1086476,7571,1.4,91496,70454,1.2986,64476,73900,0.8725,185000,0.54,2017,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,55,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0388,185000,0.27,0.28,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2149399,Dallas,48,85,19100,9999999999,320.09,44.45,148162,72527,2.0429,172692,77200,2.2369,346400,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,2,8,1,4,42,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0525,346400,0.2059,0.3973,4,9,0,1,PT07,99,99999,12/31/9999,2,5,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2141454,Chicago,17,29,16660,9999999999,6,2.21,70370,60327,1.1665,32112,63900,0.5025,53081,0.71,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,35,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,53081,0.1678,0.3943,3,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2129993,Pittsburgh,39,49,18140,9999999999,79.51,12.8,101926,71661,1.4223,134004,76400,1.754,237600,0.8,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,51,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,237600,0.1687,0.2168,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2152015,Topeka,40,41,99999,9999999999,3758.01,20.56,55045,52768,1.0432,105357,56700,1.8581,208000,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,67,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,208000,0.1752,0.2829,5,9,0,1,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
