,rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
4250,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAV1,,,,True,NR,2016-01-15,WE,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4251,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAW9,,,,True,BB,2012-06-15,HS,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4252,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAW9,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4253,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAW9,,,,True,NR,2015-02-15,WE,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4254,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAZ2,,,,True,BB,2012-06-15,HS,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4255,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAZ2,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4256,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331AAZ2,,,,True,NR,2016-04-15,WE,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4257,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABB4,,,,True,BB,2012-06-15,HS,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4258,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABB4,,,,True,NR,2014-05-15,WE,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4259,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABD0,,,,True,BB,2012-06-15,HS,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4260,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABD0,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4261,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABD0,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4262,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABD0,,,,True,NR,2017-05-15,WE,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4263,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABE8,,,,True,BB,2012-09-12,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4264,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABE8,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4265,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABE8,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4266,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABF5,,,,True,BB,2013-01-31,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4267,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABF5,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4268,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABF5,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4269,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABG3,,,,True,BB,2013-01-31,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4270,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABG3,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4271,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABG3,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4272,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABH1,,,,True,BB,2013-08-01,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4273,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABH1,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4274,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABH1,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4275,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABJ7,,,,True,BB,2014-02-20,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4276,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABJ7,,,,True,BB+,2014-06-19,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4277,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABJ7,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4278,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABK4,,,,True,BB+,2015-02-06,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4279,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. senior unsecured bond/note""",23331ABK4,,,,True,BBB-,2016-09-27,UP,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4280,Fitch Ratings,2019-01-01,Corporate,"""D. R. Horton, Inc.""",,Instrument,"""D. R. Horton, Inc. USD 400 mln 2.55% bond/note 01-dec-2020""",23331ABL2,,,,True,BBB-,2017-11-29,NW,Long Term Rating,,,,,,80097776.0,NRSRO,,,,,,,,,
4281,Fitch Ratings,2019-01-01,,,549300SPX2Q01JRIC729,,,,,,,True,BB-,2013-12-02,NW,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Grupo IDESA, S.A. de C.V. """
4282,Fitch Ratings,2019-01-01,,,549300SPX2Q01JRIC729,,,,,,,True,B,2016-10-04,DG,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Grupo IDESA, S.A. de C.V. """
4283,Fitch Ratings,2019-01-01,,,549300SPX2Q01JRIC729,,,,,,,True,B-,2017-11-03,DG,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Grupo IDESA, S.A. de C.V. """
4284,Fitch Ratings,2019-01-01,,,549300SPX2Q01JRIC729,,,,,,,True,BB-,2013-12-02,NW,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Grupo IDESA, S.A. de C.V. """
4285,Fitch Ratings,2019-01-01,,,549300SPX2Q01JRIC729,,,,,,,True,B,2016-10-04,DG,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Grupo IDESA, S.A. de C.V. """
4286,Fitch Ratings,2019-01-01,,,549300SPX2Q01JRIC729,,,,,,,True,B-,2017-11-03,DG,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Grupo IDESA, S.A. de C.V. """
4287,Fitch Ratings,2019-01-01,Corporate,"""Convergys Corp.""",,Instrument,"""Convergys Corp. USCP 4(2)/ 144A D""",,,,,False,F3,2012-06-15,HS,Short Term Rating,,,,,,80097432.0,NRSRO,20302258,NRSRO,,,,,,,
4288,Fitch Ratings,2019-01-01,Corporate,"""Convergys Corp.""",,Instrument,"""Convergys Corp. USCP 4(2)/ 144A D""",,,,,False,WD,2013-04-04,WO,Short Term Rating,,,,,,80097432.0,NRSRO,20302258,NRSRO,,,,,,,
4289,Fitch Ratings,2019-01-01,Corporate,"""Convergys Corp.""",,Instrument,"""Convergys Corp. senior unsecured revolving credit facility""",,,,,False,BBB-,2012-06-15,HS,Long Term Rating,,,,,,80097432.0,NRSRO,40013717,NRSRO,,,,,,,
4290,Fitch Ratings,2019-01-01,Corporate,"""Convergys Corp.""",,Instrument,"""Convergys Corp. senior unsecured revolving credit facility""",,,,,False,WD,2013-04-04,WO,Long Term Rating,,,,,,80097432.0,NRSRO,40013717,NRSRO,,,,,,,
4291,Fitch Ratings,2019-01-01,,,529900PM64WH8AF1E917,,,,,,,False,A+,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""BASF SE"""
4292,Fitch Ratings,2019-01-01,,,529900PM64WH8AF1E917,,,,,,,False,F1,2012-06-15,HS,Short Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""BASF SE"""
4293,Fitch Ratings,2019-01-01,,,,,,,,,,True,B,2013-07-03,NW,Long Term Issuer Default Rating,,,,,,,,,,,91474491.0,NRSRO,,Corporate,,"""Solway Investment Group GmbH"""
4294,Fitch Ratings,2019-01-01,,,,,,,,,,True,B-,2014-02-20,DG,Long Term Issuer Default Rating,,,,,,,,,,,91474491.0,NRSRO,,Corporate,,"""Solway Investment Group GmbH"""
4295,Fitch Ratings,2019-01-01,,,,,,,,,,True,WD,2017-11-22,WO,Long Term Issuer Default Rating,,,,,,,,,,,91474491.0,NRSRO,,Corporate,,"""Solway Investment Group GmbH"""
4296,Fitch Ratings,2019-01-01,,,,,,,,,,True,B,2013-07-03,NW,Short Term Issuer Default Rating,,,,,,,,,,,91474491.0,NRSRO,,Corporate,,"""Solway Investment Group GmbH"""
4297,Fitch Ratings,2019-01-01,,,,,,,,,,True,WD,2017-11-22,WO,Short Term Issuer Default Rating,,,,,,,,,,,91474491.0,NRSRO,,Corporate,,"""Solway Investment Group GmbH"""
4298,Fitch Ratings,2019-01-01,Corporate,"""Union Carbide Corporation""",,Instrument,"""Union Carbide Corporation senior unsecured bond/note""",905572AD5,,,,True,BBB-,2012-06-15,HS,Long Term Rating,,,,,,80366296.0,NRSRO,,,,,,,,,
4299,Fitch Ratings,2019-01-01,Corporate,"""Union Carbide Corporation""",,Instrument,"""Union Carbide Corporation senior unsecured bond/note""",905581AQ7,,,,True,BBB-,2012-06-15,HS,Long Term Rating,,,,,,80366296.0,NRSRO,,,,,,,,,
4300,Fitch Ratings,2019-01-01,Corporate,"""Union Carbide Corporation""",,Instrument,"""Union Carbide Corporation senior unsecured bond/note""",905581AR5,,,,True,BBB-,2012-06-15,HS,Long Term Rating,,,,,,80366296.0,NRSRO,,,,,,,,,
4301,Fitch Ratings,2019-01-01,Corporate,"""Union Carbide Corporation""",,Instrument,"""Union Carbide Corporation senior unsecured bond/note""",905581AS3,,,,True,BBB-,2012-06-15,HS,Long Term Rating,,,,,,80366296.0,NRSRO,,,,,,,,,
4302,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 1 bln 1.85% Gtd Callable Notes 15 Jan 2015 ser 144A""",78573AAD2,,,,False,BBB+,2012-06-15,HS,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4303,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 1 bln 1.85% Gtd Callable Notes 15 Jan 2015 ser 144A""",78573AAD2,,,,False,A-,2014-11-18,UP,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4304,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 1 bln 1.85% Gtd Callable Notes 15 Jan 2015 ser 144A""",78573AAD2,,,,False,NR,2015-01-15,WE,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4305,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 2 bln 2.45% Gtd Callable Notes 15 Jan 2017 ser 144A""",78573AAB6,,,,False,BBB+,2012-06-15,HS,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4306,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 2 bln 2.45% Gtd Callable Notes 15 Jan 2017 ser 144A""",78573AAB6,,,,False,A-,2014-11-18,UP,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4307,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 2 bln 2.45% Gtd Callable Notes 15 Jan 2017 ser 144A""",78573AAB6,,,,False,BBB,2016-11-09,DG,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4308,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 1 bln 1.85% Gtd Notes 15 Jan 2015 ser RegS""",U7787RAD3,,,,False,A-,2014-12-03,NW,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4309,Fitch Ratings,2019-01-01,Corporate,"""SABMiller Holdings Inc.""",,Instrument,"""SABMiller Holdings Inc. USD 1 bln 1.85% Gtd Notes 15 Jan 2015 ser RegS""",U7787RAD3,,,,False,NR,2015-01-15,WE,Long Term Rating,,,,,,91111897.0,NRSRO,,,,,,,,,
4310,Fitch Ratings,2019-01-01,Corporate,"""NiSource Inc.""",,Instrument,"""NiSource Inc. USD commercial paper""",,,,,True,F3,2012-06-15,HS,Short Term Rating,,,,,,80464919.0,NRSRO,96591201,NRSRO,,,,,,,
4311,Fitch Ratings,2019-01-01,Corporate,"""Tianneng Power International Limited""",,Instrument,"""Tianneng Power International Limited senior unsecured revolving credit facility""",,,,,True,BB,2013-03-19,NW,Long Term Rating,,,,,,92276892.0,NRSRO,92343492,NRSRO,,,,,,,
4312,Fitch Ratings,2019-01-01,Corporate,"""Tianneng Power International Limited""",,Instrument,"""Tianneng Power International Limited senior unsecured revolving credit facility""",,,,,True,BB-,2013-11-22,DG,Long Term Rating,,,,,,92276892.0,NRSRO,92343492,NRSRO,,,,,,,
4313,Fitch Ratings,2019-01-01,Corporate,"""Tianneng Power International Limited""",,Instrument,"""Tianneng Power International Limited senior unsecured revolving credit facility""",,,,,True,WD,2013-12-18,WO,Long Term Rating,,,,,,92276892.0,NRSRO,92343492,NRSRO,,,,,,,
4314,Fitch Ratings,2019-01-01,Corporate,"""Tianneng Power International Limited""",,Instrument,"""Tianneng Power International Limited USD Notes""",,,,,True,WD,2013-11-22,WO,Long Term Rating,,,,,,92276892.0,NRSRO,92343493,NRSRO,,,,,,,
4315,Fitch Ratings,2019-01-01,Corporate,"""STATS ChipPAC Pte. Ltd.""",,Instrument,"""STATS ChipPAC Pte. Ltd. USD 425 mln 8.5% Notes 24 Nov 2020""",Y8162BAH8,,,,True,BB,2015-12-22,NW,Long Term Rating,,,,,,96167687.0,NRSRO,,,,,,,,,
4316,Fitch Ratings,2019-01-01,Corporate,"""STATS ChipPAC Pte. Ltd.""",,Instrument,"""STATS ChipPAC Pte. Ltd. USD 425 mln 8.5% Notes 24 Nov 2020""",85771TAL8,,,,True,BB,2015-12-22,NW,Long Term Rating,,,,,,96167687.0,NRSRO,,,,,,,,,
4317,Fitch Ratings,2019-01-01,,,,,,,,,,True,BBB+,2014-07-10,NW,Long Term Issuer Default Rating,,,,,,,,,,1678136.0,,,,Corporate,,"""Empresa Nacional de Telecomunicaciones S.A. (ENTEL)"""
4318,Fitch Ratings,2019-01-01,,,,,,,,,,True,BBB,2016-03-23,DG,Long Term Issuer Default Rating,,,,,,,,,,1678136.0,,,,Corporate,,"""Empresa Nacional de Telecomunicaciones S.A. (ENTEL)"""
4319,Fitch Ratings,2019-01-01,,,,,,,,,,True,BBB+,2014-07-10,NW,Local Currency Long Term Issuer Default Rating,,,,,,,,,,1678136.0,,,,Corporate,,"""Empresa Nacional de Telecomunicaciones S.A. (ENTEL)"""
4320,Fitch Ratings,2019-01-01,,,,,,,,,,True,BBB,2016-03-23,DG,Local Currency Long Term Issuer Default Rating,,,,,,,,,,1678136.0,,,,Corporate,,"""Empresa Nacional de Telecomunicaciones S.A. (ENTEL)"""
4321,Fitch Ratings,2019-01-01,,,,,,,,,,True,A,2016-10-28,NW,Long Term Issuer Default Rating,,,,,,,,,,,96385166.0,NRSRO,,Corporate,,"""John Deere Cash Management S.A."""
4322,Fitch Ratings,2019-01-01,,,,,,,,,,True,F1,2016-10-28,NW,Short Term Issuer Default Rating,,,,,,,,,,,96385166.0,NRSRO,,Corporate,,"""John Deere Cash Management S.A."""
4323,Fitch Ratings,2019-01-01,,,,,,,,,,True,CC,2017-01-06,NW,Long Term Issuer Default Rating,,,,,,,,,,1470653.0,,,,Corporate,,"""FirstEnergy Nuclear Generation, LLC"""
4324,Fitch Ratings,2019-01-01,,,549300I1YSWNIRKBWP67,,,,,,,True,A-,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Verisk Analytics, Inc."""
4325,Fitch Ratings,2019-01-01,,,549300I1YSWNIRKBWP67,,,,,,,True,BBB+,2015-03-11,DG,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Verisk Analytics, Inc."""
4326,Fitch Ratings,2019-01-01,,,549300I1YSWNIRKBWP67,,,,,,,True,F2,2012-06-15,HS,Short Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Verisk Analytics, Inc."""
4327,Fitch Ratings,2019-01-01,,,549300I1YSWNIRKBWP67,,,,,,,True,WD,2016-05-23,WO,Short Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Verisk Analytics, Inc."""
4328,Fitch Ratings,2019-01-01,,,8MCWUBXQ0WE04KMXBX50,,,,,,,True,BBB+,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Quest Diagnostics Inc"""
4329,Fitch Ratings,2019-01-01,,,8MCWUBXQ0WE04KMXBX50,,,,,,,True,BBB,2014-03-12,DG,Long Term Issuer Default Rating,,,,,,,,,,,,,,Corporate,,"""Quest Diagnostics Inc"""
4330,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation NZCP 4(2)/ 144A D""",,,,,True,F2,2012-06-15,HS,Short Term Rating,,,,,,80096676.0,NRSRO,40044116,NRSRO,,,,,,,
4331,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation revolver""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80096676.0,NRSRO,87294378,NRSRO,,,,,,,
4332,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation revolver""",,,,,True,BBB+,2012-11-28,DG,Long Term Rating,,,,,,80096676.0,NRSRO,87294378,NRSRO,,,,,,,
4333,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation revolver""",,,,,True,WD,2015-10-07,WE,Long Term Rating,,,,,,80096676.0,NRSRO,87294378,NRSRO,,,,,,,
4334,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation revolver""",,,,,True,A-,2012-06-15,HS,Long Term Rating,,,,,,80096676.0,NRSRO,87294379,NRSRO,,,,,,,
4335,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation revolver""",,,,,True,BBB+,2012-11-28,DG,Long Term Rating,,,,,,80096676.0,NRSRO,87294379,NRSRO,,,,,,,
4336,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation revolver""",,,,,True,WD,2015-10-07,WE,Long Term Rating,,,,,,80096676.0,NRSRO,87294379,NRSRO,,,,,,,
4337,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation USD 4 bln revolving credit facility 14-Mar-2023""",,,,,True,BBB+,2015-10-07,NW,Long Term Rating,,,,,,80096676.0,NRSRO,96207110,NRSRO,,,,,,,
4338,Fitch Ratings,2019-01-01,Corporate,"""Apache Corporation""",,Instrument,"""Apache Corporation USD 4 bln revolving credit facility 14-Mar-2023""",,,,,True,BBB,2016-03-16,DG,Long Term Rating,,,,,,80096676.0,NRSRO,96207110,NRSRO,,,,,,,
4339,Fitch Ratings,2019-01-01,,,,,,,,,,True,B+,2012-06-15,HS,Long Term Issuer Default Rating,,,,,,,,,,,81377873.0,NRSRO,,Corporate,,"""Dogan Yayin Holding AS"""
4340,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB-,2013-09-06,UP,Long Term Issuer Default Rating,,,,,,,,,,,81377873.0,NRSRO,,Corporate,,"""Dogan Yayin Holding AS"""
4341,Fitch Ratings,2019-01-01,,,,,,,,,,True,WD,2014-07-22,WO,Long Term Issuer Default Rating,,,,,,,,,,,81377873.0,NRSRO,,Corporate,,"""Dogan Yayin Holding AS"""
4342,Fitch Ratings,2019-01-01,,,,,,,,,,True,B+,2012-06-15,HS,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,81377873.0,NRSRO,,Corporate,,"""Dogan Yayin Holding AS"""
4343,Fitch Ratings,2019-01-01,,,,,,,,,,True,BB-,2013-09-06,UP,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,81377873.0,NRSRO,,Corporate,,"""Dogan Yayin Holding AS"""
4344,Fitch Ratings,2019-01-01,,,,,,,,,,True,WD,2014-07-22,WO,Local Currency Long Term Issuer Default Rating,,,,,,,,,,,81377873.0,NRSRO,,Corporate,,"""Dogan Yayin Holding AS"""
4345,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited A1""",,,,,True,BBB,2012-06-15,HS,Long Term Rating,,,,,,96287971.0,NRSRO,XS0749350368,ISIN,,,,,,,
4346,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited A1""",,,,,True,PIF,2015-06-11,WE,Long Term Rating,,,,,,96287971.0,NRSRO,XS0749350368,ISIN,,,,,,,
4347,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited A2""",,,,,True,BBB,2012-06-15,HS,Long Term Rating,,,,,,96287971.0,NRSRO,XS0749350798,ISIN,,,,,,,
4348,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited B""",,,,,True,B+,2012-06-15,HS,Long Term Rating,,,,,,96287971.0,NRSRO,XS0749351093,ISIN,,,,,,,
4349,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited B""",,,,,True,PIF,2015-08-05,WE,Long Term Rating,,,,,,96287971.0,NRSRO,XS0749351093,ISIN,,,,,,,
4350,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 350 mln 2.67% bond/note 28-Feb-2042""",,,,,True,BBB(EXP),2015-05-12,NW,Long Term Rating,,,,,,96287971.0,NRSRO,XS1240170099,ISIN,,,,,,,
4351,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 350 mln 2.67% bond/note 28-Feb-2042""",,,,,True,BBB,2015-06-01,NW,Long Term Rating,,,,,,96287971.0,NRSRO,XS1240170099,ISIN,,,,,,,
4352,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 340 mln 3.59% bond/note 28-Feb-2042""",,,,,True,BBB(EXP),2015-05-12,NW,Long Term Rating,,,,,,96287971.0,NRSRO,XS1240177342,ISIN,,,,,,,
4353,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 340 mln 3.59% bond/note 28-Feb-2042""",,,,,True,BBB,2015-06-01,NW,Long Term Rating,,,,,,96287971.0,NRSRO,XS1240177342,ISIN,,,,,,,
4354,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 560 mln bond/note 28-Feb-2042""",,,,,True,B,2015-08-05,NW,Long Term Rating,,,,,,96287971.0,NRSRO,XS1262167775,ISIN,,,,,,,
4355,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 560 mln bond/note 28-Feb-2042""",,,,,True,PIF,2017-06-15,WE,Long Term Rating,,,,,,96287971.0,NRSRO,XS1262167775,ISIN,,,,,,,
4356,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 560 mln 7% bond/note 28-Feb-2042""",,,,,True,B,2016-06-27,NW,Long Term Rating,,,,,,96287971.0,NRSRO,XS1262167429,ISIN,,,,,,,
4357,Fitch Ratings,2019-01-01,Corporate,"""CPUK Finance Limited""",,Instrument,"""CPUK Finance Limited GBP 560 mln 7% bond/note 28-Feb-2042""",,,,,True,PIF,2017-06-15,WE,Long Term Rating,,,,,,96287971.0,NRSRO,XS1262167429,ISIN,,,,,,,
