loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
18000,18000,18000,36 months,10.72%,586.92,B,B2,auto technician ,10+ years,RENT,100000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,945xx,CA,24.96,1,Feb-2006,3,9,,15,0,23004,21%,27,w,15830.99,15830.99,2923.88,2923.88,2169.01,754.87,0,0,0,Jul-2019,586.92,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,69030,0,3,0,4,13,46026,75,0,2,5045,40,109800,1,0,3,6,4602,65674,21.7,0,0,128,156,18,13,2,18,,1,,0,6,10,8,12,8,12,16,10,15,0,0,0,0,96.3,0,0,0,171484,69030,83900,61684,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,7.02%,308.87,A,A2,Project Manager,5 years,MORTGAGE,75000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,254xx,WV,18.44,0,Dec-2004,0,79,,12,0,22988,36.9%,22,w,8989.7,8989.7,1231.58,1231.58,1010.3,221.28,0,0,0,Jul-2019,308.87,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,183276,0,1,0,1,15,36372,,1,2,4442,36,62300,0,1,0,3,15273,32818,27.9,0,0,128,148,12,12,2,23,79,15,79,0,6,8,6,13,3,9,16,8,12,0,0,0,1,90.9,16.7,0,0,247887,59886,45500,42585,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,36 months,11.02%,523.98,B,B2,Technician,4 years,RENT,52000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,951xx,CA,3.74,0,Nov-2014,0,,,6,0,10101,27.8%,8,w,14080.3,14080.3,2610.1,2610.1,1919.7,690.4,0,0,0,Jul-2019,523.98,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,10101,1,0,0,0,34,0,,2,4,9870,28,36400,1,2,0,4,1684,19299,34.4,0,0,34,51,6,6,0,6,,21,,0,4,4,4,5,1,6,7,4,6,0,0,0,2,100,0,0,0,36400,10101,29400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,11725,36 months,11.02%,392.98,B,B2,Director of Color and Trend,2 years,MORTGAGE,90000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,280xx,NC,15.25,0,Jan-2003,0,25,,9,0,18738,57.8%,16,f,10853.2,10604.48,1564.57,1528.72,1146.8,417.77,0,0,0,Jul-2019,392.98,Aug-2019,Jul-2019,0,44,1,Individual,,,,0,1365,210708,1,1,0,0,26,27554,,1,2,7063,58,32400,2,1,2,3,23412,6362,74.7,0,0,100,194,7,3,3,7,,4,47,2,5,5,5,6,3,7,10,5,9,0,0,0,2,81.3,60,0,0,234966,46292,25100,37731,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,8.81%,317.12,A,A5,Captain,1 year,RENT,95000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,926xx,CA,14.38,0,May-2009,0,71,,8,0,13677,42.6%,19,w,9014.4,9014.4,1263.59,1263.59,985.6,277.99,0,0,0,Jul-2019,317.12,Aug-2019,Jul-2019,0,76,1,Individual,,,,0,0,37760,1,2,1,3,4,24083,83,2,2,3357,62,32100,4,0,2,5,4720,10705,42.4,0,0,67,117,12,4,0,12,71,4,71,1,5,6,5,13,5,6,14,6,8,0,0,0,3,61.1,40,0,0,61048,37760,18600,28948,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
23000,23000,23000,60 months,10.72%,496.88,B,B2,Librarian,6 years,OWN,60000,Source Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,285xx,NC,32.19,0,Dec-1991,1,43,,9,0,62060,74.6%,25,w,21516.67,21516.67,2470.7,2470.7,1483.33,987.37,0,0,0,Jul-2019,496.88,Aug-2019,Jul-2019,0,,1,Individual,,,,0,98,121997,1,2,1,2,5,51259,76,0,0,17966,70,76700,0,0,1,2,13555,6681,74.5,0,0,326,196,27,5,0,27,,1,43,0,2,4,3,12,5,5,19,4,9,0,0,0,1,87.5,33.3,0,0,164521,121997,26200,67300,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
14000,14000,14000,36 months,17.97%,505.93,D,D1,Chemistry teacher ,< 1 year,RENT,30000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,011xx,MA,21.36,0,Jul-2013,0,39,,10,0,13004,61.6%,13,w,7774.01,7774.01,7127.36,7127.36,6225.99,901.37,0,0,0,Jul-2019,1251.93,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,26488,0,1,0,1,23,13484,74,0,5,7981,68,21100,1,1,0,6,2649,8096,61.6,0,0,52,67,13,13,0,13,39,13,39,0,5,5,9,10,2,9,11,5,10,0,0,0,0,92.3,44.4,0,0,39242,26488,21100,18142,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12025,12025,12025,36 months,17.19%,429.87,C,C5,Cook,3 years,RENT,35000,Not Verified,Mar-2019,Current,n,,,major_purchase,Major purchase,604xx,IL,28.26,0,Oct-2004,1,43,,11,0,9467,27%,30,w,10972.2,10972.2,1708,1708,1052.8,655.2,0,0,0,Jul-2019,429.87,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,21823,5,2,1,1,2,12356,41,3,4,2865,27,35388,0,8,1,5,1983,4325,27,0,0,136,173,3,2,0,13,,3,,0,4,9,9,9,14,9,16,7,11,,0,0,4,97,0,0,0,65542,21823,17300,30154,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10500,10500,10500,36 months,13.08%,354.2,B,B5,,n/a,OWN,40000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,415xx,KY,31.23,0,Aug-2001,2,,,18,0,10871,18.2%,31,w,9525.21,9525.21,1409.17,1409.17,974.79,434.38,0,0,0,Jul-2019,354.2,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,165131,3,3,0,2,15,12984,40,3,8,6454,26,59600,0,1,3,11,9174,36231,21.2,0,0,79,211,3,3,2,3,,4,,0,4,6,8,12,4,14,25,6,18,0,0,0,4,100,0,0,0,233655,23855,46000,32555,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,36 months,8.19%,502.79,A,A4,Station agent ,4 years,RENT,40000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,999xx,AK,11.34,0,Oct-2013,0,,,5,0,13712,65.3%,8,w,14409.45,14409.45,1996.6,1996.6,1590.55,406.05,0,0,0,Jul-2019,502.79,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,13712,0,0,0,0,,0,,0,2,5621,65,21000,0,0,0,2,2742,2780,74.7,0,0,,65,16,16,0,17,,16,,0,2,4,2,4,0,5,8,4,5,0,0,0,0,100,50,0,0,21000,13712,11000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
24000,24000,24000,36 months,8.19%,754.18,A,A4,Paralegal ,10+ years,MORTGAGE,50000,Source Verified,Mar-2019,Fully Paid,n,,,credit_card,Credit card refinancing,390xx,MS,78.11,0,Jan-2005,2,,,11,0,12423,40.2%,38,w,0,0,24325.4954157,24325.5,24000,325.5,0,0,0,May-2019,24336.42,,Jul-2019,0,,1,Joint App,130000,36.26,Source Verified,0,0,336749,1,3,2,5,5,126897,87,0,1,4269,54,30900,6,0,8,6,30614,11377,52.2,0,0,141,170,20,5,3,20,,0,,0,4,4,5,6,25,7,10,4,11,0,0,0,2,100,40,0,0,399736,139320,23800,155136,53183,Sep-2002,3,3,24,39.3,3,28,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
14400,14400,14400,60 months,8.19%,293.3,A,A4,Producer,6 years,RENT,60000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,211xx,MD,24.18,0,Nov-2005,0,,,9,0,14139,51.2%,13,f,13611.9,13611.9,1160.1,1160.1,788.1,372,0,0,0,Jul-2019,293.3,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,289744,0,4,0,0,30,27567,48,0,0,9782,49,27600,2,0,2,0,32194,2961,82.7,0,0,157,160,53,30,1,72,,3,,0,2,2,3,4,6,4,6,2,9,0,0,0,0,100,66.7,0,0,366921,41706,17100,56921,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,36 months,10.33%,648.45,B,B1,manager,10+ years,MORTGAGE,88000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,070xx,NJ,36.62,0,Feb-2004,0,,,18,0,52466,31%,27,w,17577.23,17577.23,3219.29,3219.29,2422.77,796.52,0,0,0,Jul-2019,648.45,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,324733,0,2,2,2,9,47032,80,0,2,26504,44,169400,2,5,2,4,19102,114821,28,0,0,34,180,22,9,1,23,,9,,0,7,8,13,16,3,15,23,8,18,0,0,0,2,100,7.7,0,0,466899,99498,159400,59000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,60 months,11.80%,664.31,B,B4,"Store Manager, RX",10+ years,MORTGAGE,140000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,296xx,SC,23.96,0,Sep-2010,0,,,26,0,34832,38.9%,38,w,28500.83,28500.83,2637.57,2637.57,1499.17,1138.4,0,0,0,Jul-2019,664.31,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,404111,1,12,0,3,14,112530,83,3,4,9880,60,89600,1,0,2,8,15543,47822,39.8,0,0,85,101,6,6,2,6,,7,,0,6,9,9,11,18,12,17,9,26,0,0,0,4,100,22.2,0,0,492845,147362,79400,133090,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,8.81%,475.68,A,A5,foreman,4 years,RENT,120000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,103xx,NY,13.69,0,Nov-1999,0,,,13,0,22014,56.3%,18,w,13521.6,13521.6,1895.38,1895.38,1478.4,416.98,0,0,0,Jul-2019,475.68,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,32978,1,2,0,1,13,10964,42,3,4,7453,51,39100,1,0,1,5,2537,10380,61.4,0,0,48,232,3,3,0,3,,7,,0,5,7,5,5,5,11,13,8,13,0,0,0,3,100,20,0,0,65338,32978,26900,26238,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,36 months,7.56%,934.02,A,A3,Account Manager,2 years,RENT,150000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,770xx,TX,10.93,1,Jul-1997,0,13,,28,0,37584,37.4%,41,w,26227.67,26227.67,4657.5,4657.5,3772.33,885.17,0,0,0,Jul-2019,934.02,Aug-2019,Jul-2019,0,14,1,Individual,,,,0,0,37584,1,0,0,0,43,0,,3,8,7143,37,100500,0,0,1,8,1342,22381,54.2,0,0,186,259,6,6,0,6,13,12,13,0,11,18,13,16,4,28,36,18,28,0,0,1,3,95.1,38.5,0,0,100500,37584,48900,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,19975,60 months,20.00%,529.88,D,D2,Customer Service Rep/Warehouse Lead,2 years,OWN,33384,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,970xx,OR,16.64,0,Sep-2000,0,,,13,0,12370,54.3%,16,f,19193.94,19169.95,2097.3,2094.68,806.06,1291.24,0,0,0,Jul-2019,529.88,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,18603,0,5,0,0,38,6233,41,1,3,4187,49,22800,0,0,0,3,1431,9582,53.3,0,0,118,222,7,7,0,7,,22,,0,5,6,7,8,5,8,11,6,13,0,0,0,1,100,28.6,0,0,38153,18603,20500,15353,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
18000,18000,18000,36 months,6.46%,551.36,A,A1,Job Foreman,10+ years,MORTGAGE,95000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,080xx,NJ,6.77,1,Dec-1994,0,14,,11,0,9191,7.7%,22,w,16167.43,16167.43,2198.98,2198.98,1832.57,366.41,0,0,0,Jul-2019,551.36,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,227818,0,0,0,0,37,0,,0,0,4170,15,116900,0,0,3,0,20711,107709,7.7,0,0,158,263,39,37,2,39,14,0,14,0,4,4,9,13,4,9,15,4,11,0,0,0,0,95.2,0,0,0,469797,18527,116900,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10800,10800,10800,36 months,8.81%,342.49,A,A5,Senior Strategic Account Manager,5 years,RENT,145000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,038xx,NH,12.44,0,Jul-2010,0,,102,24,1,12681,13.3%,30,w,9761.72,9761.72,1364.67,1364.67,1038.28,326.39,0,0,0,Jul-2019,342.49,Aug-2019,Jul-2019,0,,1,Individual,,,,0,51,59214,3,2,1,2,7,46533,78,5,11,3503,38,95700,2,1,1,13,2467,75818,12.6,0,0,104,56,3,3,0,6,,7,,0,10,11,17,17,6,21,22,11,24,0,0,0,6,100,0,1,0,155175,59214,86700,59475,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,36 months,8.19%,502.79,A,A4,Material planner,10+ years,MORTGAGE,69000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,481xx,MI,21.58,0,Sep-1993,1,,,12,0,36915,69.7%,29,w,14005,14005,2506.67,2506.67,1995,511.67,0,0,0,Jul-2019,502.79,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,118011,2,0,0,0,73,0,,2,2,10393,70,53000,0,1,1,2,9834,8425,75.3,0,0,152,305,3,3,2,34,,6,,0,4,10,4,7,3,11,24,10,12,0,0,0,2,100,50,0,0,149000,36915,34100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,36 months,11.71%,529.22,B,B3,,< 1 year,OWN,78000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,030xx,NH,15.21,0,Apr-2011,0,,,16,0,15817,16.5%,28,w,14124.86,14124.86,2635.69,2635.69,1875.14,760.55,0,0,0,Jul-2019,529.22,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,29562,5,1,1,3,11,13745,69,5,7,6337,26,96100,0,0,1,10,1848,66578,11.5,0,0,77,94,2,2,0,2,,9,,0,4,6,10,12,5,15,23,6,16,0,0,0,6,100,0,0,0,115893,29562,75200,19793,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,7.02%,370.64,A,A2,Service Technician ,3 years,MORTGAGE,36000,Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,815xx,CO,26.13,0,Oct-2005,0,,,8,0,2143,5.9%,20,w,10787.65,10787.65,1473.2,1473.2,1212.35,260.85,0,0,0,Jul-2019,370.64,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,170666,2,2,2,3,6,47441,94,0,0,2134,57,36100,1,3,12,4,21333,29457,6.8,0,0,129,160,31,1,4,31,,2,,0,2,2,4,5,9,5,7,2,8,0,0,0,3,100,0,0,0,207862,49584,31600,50680,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
35000,35000,35000,60 months,28.92%,1109.27,E,E2,Executive Director,1 year,MORTGAGE,160000,Source Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,980xx,WA,24.55,0,Jul-1990,0,,,9,0,20642,61%,15,w,1424.42,1424.42,37396.18,37396.18,33575.58,3765.14,55.46,0,0,Jul-2019,34462,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,759757,0,3,1,2,8,162412,87,0,3,14224,61,34000,0,1,1,6,84417,6667,99,0,0,343,326,14,8,1,15,,8,,0,3,5,3,3,7,5,7,4,9,,0,0,1,100,66.7,0,0,813309,183054,20000,187309,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,8.81%,413.33,A,A5,,n/a,MORTGAGE,80000,Source Verified,Mar-2019,Current,n,,,other,Other,373xx,TN,25.32,0,Aug-2002,0,,100,16,1,9946,15.8%,44,w,18957.24,18957.24,1643.53,1643.53,1042.76,600.77,0,0,0,Jul-2019,413.33,Aug-2019,Jul-2019,0,,1,Joint App,160000,17.94,Source Verified,0,0,360482,3,2,0,2,17,65886,78,4,9,4147,29,63000,5,2,3,13,22530,35754,17.8,0,0,199,85,2,2,3,4,,3,,0,3,7,7,14,14,13,27,7,16,0,0,0,5,100,0,1,0,432015,75832,43500,84015,31674,Aug-2002,0,3,13,16.3,3,13,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
9400,9400,9400,36 months,6.46%,287.93,A,A1,Mechanic,10+ years,MORTGAGE,54000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,272xx,NC,10.96,0,Nov-1995,0,,,12,0,26843,36.5%,19,w,8444.55,8444.55,1163.35,1163.35,955.45,192.9,15,0,0,Jul-2019,287.93,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,80390,0,0,0,0,91,0,,0,1,6345,37,73600,0,0,0,1,6699,22504,26,0,0,91,280,14,14,2,14,,,,0,2,5,5,8,1,11,16,5,12,0,0,0,0,100,0,0,0,162500,26843,30400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,8.81%,380.54,A,A5,Shop manger,10+ years,MORTGAGE,62000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,807xx,CO,16.34,0,Jan-2006,0,,,6,0,1676,8.6%,16,w,10847.31,10847.31,1510.41,1510.41,1152.69,357.72,0,0,0,Jul-2019,380.54,Aug-2019,Jul-2019,0,,1,Individual,,,,0,1093,184983,0,2,1,1,7,75410,85,0,1,1541,35,19500,0,2,0,3,30831,17824,8.6,0,0,109,158,21,7,3,42,,,,0,2,2,3,3,8,3,5,2,6,0,0,0,1,100,0,0,0,207600,77086,19500,78100,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,60 months,13.90%,278.6,C,C1,Operations engineering tech,10+ years,MORTGAGE,90000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,784xx,TX,18.49,0,Oct-2000,0,,,15,0,20623,57%,24,w,11285.64,11285.64,1374.47,1374.47,714.36,660.11,0,0,0,Jul-2019,278.6,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,110055,1,6,1,3,11,28188,58,3,3,4423,58,36200,0,4,2,6,7337,9352,65.1,0,0,220,137,3,3,2,3,,7,,0,5,8,5,7,8,8,14,8,15,0,0,0,4,100,60,0,0,163010,48811,26800,48430,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
24000,24000,24000,60 months,14.74%,567.69,C,C2,,< 1 year,MORTGAGE,110000,Not Verified,Mar-2019,Current,n,,,small_business,Business,606xx,IL,33.52,1,Oct-1990,0,16,,18,0,50417,45.8%,34,w,22888.16,22888.16,2231.45,2231.45,1111.84,1119.61,0,0,0,Jul-2019,567.69,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,204438,1,2,0,1,24,27521,46,1,2,15989,46,110000,1,0,0,3,12026,20439,57.9,0,0,70,341,4,4,2,18,16,24,16,0,4,10,5,8,4,15,28,10,18,0,0,0,1,94.1,20,0,0,333726,77938,48600,59726,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
9600,9600,9600,36 months,8.19%,301.68,A,A4,Police Commander,10+ years,MORTGAGE,195000,Not Verified,Mar-2019,Current,n,,,car,Car financing,852xx,AZ,9.14,1,Aug-1999,1,9,,9,0,13284,29.5%,23,w,8645.65,8645.65,1197.98,1197.98,954.35,243.63,0,0,0,Jul-2019,301.68,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,279227,2,3,1,1,4,26755,67,1,1,9993,47,45000,1,0,1,2,31025,30716,30.2,0,0,142,235,5,4,4,5,,4,,0,4,4,4,9,6,5,13,4,9,0,0,0,2,91.3,0,0,0,340270,40039,44000,40000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000,36 months,10.33%,1296.9,B,B1,Relationship Marketing Executive,6 years,RENT,100000,Source Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,063xx,CT,10.7,0,Oct-2009,0,,,7,0,13871,26.6%,31,w,35154.46,35154.46,6461.54,6461.54,4845.54,1616,0,0,0,Jul-2019,1296.9,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,69918,1,2,1,1,3,56047,95,0,2,7555,63,52200,0,0,0,3,9988,38329,26.6,0,0,112,38,18,3,0,20,,13,,0,4,4,5,8,23,5,8,4,7,0,0,0,1,100,20,0,0,111023,69918,52200,58823,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
39000,39000,39000,36 months,16.91%,1388.72,C,C5,Administrative Assistant,4 years,OWN,42000,Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,751xx,TX,21.26,0,Dec-2010,0,29,,8,0,0,0%,10,w,34684.35,34684.35,6870.32,6870.32,4315.65,2554.67,0,0,0,Jul-2019,1388.72,Aug-2019,Jul-2019,0,29,1,Joint App,94803,27.66,Verified,0,0,244640,0,6,0,0,39,33362,73,0,0,0,67,4000,0,0,0,0,30580,,,0,0,98,74,42,31,1,,29,,29,1,0,0,0,1,7,1,2,0,8,0,0,0,0,90,,0,0,270835,33362,0,45835,52110,May-1997,0,3,9,75.2,0,25,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
12500,12500,12500,36 months,8.81%,396.4,A,A5,Software Engineer ,< 1 year,MORTGAGE,105000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,657xx,MO,12.72,0,Jun-2012,0,,,8,0,13723,26.8%,12,w,11268,11268,1573.36,1573.36,1232,341.36,0,0,0,Jul-2019,396.4,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,155037,1,3,2,3,8,30828,84,1,2,12265,51,51200,4,0,3,5,19380,27653,32.6,0,0,55,81,2,2,1,23,,8,,0,2,3,2,3,5,4,6,3,8,0,0,0,3,100,0,0,0,214480,44551,41000,36617,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
6000,6000,6000,36 months,7.02%,185.32,A,A2,Medical Lab Technician ,4 years,MORTGAGE,56000,Source Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,782xx,TX,29.16,0,Aug-2004,0,,,9,0,28361,56.4%,22,w,5393.83,5393.83,736.6,736.6,606.17,130.43,0,0,0,Jul-2019,185.32,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,212769,0,1,0,2,13,23248,82,0,1,19250,66,50300,1,1,0,3,23641,17939,61.3,0,0,140,175,21,13,4,21,,13,,0,3,3,6,6,5,7,13,3,9,0,0,0,0,100,33.3,0,0,245291,51609,46300,28491,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
13200,13200,13200,36 months,19.92%,490.03,D,D3,senior Engineer,4 years,MORTGAGE,92600,Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,130xx,NY,22.06,0,Apr-2007,1,,,12,0,20456,80.2%,16,w,11799.72,11799.72,2479.37,2479.37,1400.28,1079.09,0,0,0,Jul-2019,490.03,Aug-2019,Jul-2019,0,,1,Individual,,,,0,3406,235151,2,3,1,1,5,54072,50,4,5,4765,65,25500,2,1,4,7,19596,3712,72.5,0,0,139,142,5,5,1,5,,0,,0,4,8,4,4,7,8,8,8,12,0,0,0,6,100,75,0,0,256554,74528,13500,68061,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,60 months,10.33%,256.92,B,B1,Recruiter,< 1 year,RENT,35500,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,435xx,OH,9.8,3,Aug-2009,0,11,,8,0,11081,30.2%,19,w,11377.54,11377.54,1013.91,1013.91,622.46,391.45,0,0,0,Jul-2019,256.92,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,57329,1,1,0,0,79,46248,,1,3,5121,30,36700,0,0,0,3,8190,22619,32.9,0,0,114,115,5,5,0,5,11,18,11,0,3,3,6,7,11,7,8,3,8,0,0,0,1,83.3,20,0,0,77700,57329,33700,41000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
3375,3375,3100,36 months,11.80%,111.78,B,B4,,n/a,MORTGAGE,20000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,040xx,ME,29.17,0,Aug-2007,1,42,114,9,1,2262,10.7%,29,f,3070.89,2820.67,441.59,405.61,304.11,137.48,0,0,0,Jul-2019,111.78,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,136234,2,2,1,1,3,7836,45,2,3,842,26,21200,0,9,2,7,15137,7670,16.6,0,0,138,102,4,3,4,9,,4,42,0,2,3,3,8,12,6,13,3,9,0,0,0,3,96.3,33.3,1,0,168068,10098,9200,17568,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
