loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
5500,5500,5500,36 months,15.57%,192.2,C,C3,Aide,< 1 year,ANY,60000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,335xx,FL,16.44,0,Mar-2015,1,,,13,0,7073,35%,15,w,5161.04,5161.04,567.08,567.08,338.96,228.12,0,0,0,Jul-2019,192.2,Aug-2019,Jul-2019,1,,1,Individual,,,,0,92,33158,3,3,2,3,10,26085,84,5,8,1956,65,20200,7,4,4,11,2551,6452,32.1,0,0,48,46,2,2,0,2,,2,,0,2,4,5,5,5,10,10,4,13,0,0,0,7,100,0,0,0,51377,33158,9500,31177,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,60 months,13.90%,278.6,C,C1,Patient Care Technician,1 year,MORTGAGE,36000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,028xx,RI,15.9,0,Sep-2007,0,,,21,0,18078,31.5%,37,w,11431.82,11431.82,1095.87,1095.87,568.18,527.69,0,0,0,Jul-2019,278.6,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,60946,2,13,1,3,5,42868,95,2,3,7407,59,57300,1,3,1,6,2902,32222,35.9,0,0,138,71,6,5,0,6,,8,,0,5,5,6,7,25,8,12,5,21,0,0,0,3,100,0,0,0,102579,60946,50300,45279,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,13.08%,455.89,B,B5,Software Engineer,1 year,RENT,93000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,953xx,CA,7.92,0,Dec-2005,1,,,12,0,4810,19.1%,21,w,18562.49,18562.49,2250.38,2250.38,1437.51,812.87,0,0,0,Jul-2019,455.89,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,36828,0,6,0,0,27,32018,95,1,1,888,62,25200,3,1,2,1,3348,17112,4.9,0,0,159,131,8,8,0,8,,3,,0,1,2,3,5,13,6,8,2,12,0,0,0,1,100,0,0,0,59047,36828,18000,33847,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
11000,11000,11000,60 months,13.90%,255.39,C,C1,Manager,2 years,MORTGAGE,48500,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,785xx,TX,8.41,0,Aug-2005,0,30,,5,0,0,0%,29,w,10479.95,10479.95,1004.57,1004.57,520.05,484.52,0,0,0,Jul-2019,255.39,Aug-2019,Jul-2019,0,,1,Individual,,,,0,163,9187,0,2,2,3,11,3977,60,0,2,0,39,3600,0,0,0,5,1837,3600,0,0,0,147,77,20,11,3,20,,20,,0,0,0,2,2,23,2,3,0,5,0,0,0,2,93.1,0,0,0,38709,3977,3600,6630,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
4200,4200,4200,36 months,22.50%,161.49,D,D3,Warranty Manager,3 years,RENT,80000,Source Verified,Mar-2019,Current,n,,,car,Car financing,925xx,CA,19.77,2,Nov-2010,0,19,,14,0,13301,58.4%,18,f,3859.61,3859.61,635.46,635.46,340.39,295.07,0,0,0,Jul-2019,161.49,Aug-2019,Jul-2019,0,,1,Joint App,140000,11.73,Not Verified,0,999,30753,0,2,0,2,20,17452,64,2,3,2148,62,22100,3,0,1,5,2197,3286,68.4,0,0,100,94,7,7,0,7,,12,19,0,6,9,6,7,5,12,13,9,14,0,0,0,2,94.1,33.3,0,0,49598,30753,10400,27498,18318,May-2011,1,0,7,9.6,0,8,0,0,27,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,8.19%,471.37,A,A4,Therapist,3 years,RENT,43200,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,122xx,NY,18,0,Oct-2009,0,35,,9,0,5324,19.2%,16,w,13508.84,13508.84,1871.83,1871.83,1491.16,380.67,0,0,0,Jul-2019,471.37,Aug-2019,Jul-2019,0,,1,Joint App,103200,10.08,Not Verified,0,0,109424,0,3,0,2,14,104100,76,1,2,3716,42,27700,1,0,1,4,12158,16344,24,0,0,102,113,9,9,0,9,,9,,0,2,3,2,3,7,6,9,3,9,0,0,0,1,93.8,0,0,0,126737,109424,21500,99037,15080,Sep-2010,0,0,3,39.2,0,3,0,0,34,N,,,,,,,,,,,,,,,N,,,,,,
2000,2000,2000,36 months,14.74%,69.08,C,C2,Scientist II,1 year,MORTGAGE,65000,Not Verified,Mar-2019,Current,n,,,other,Other,195xx,PA,35.91,0,Jul-2005,0,,,12,0,18823,66%,42,w,1818.64,1818.64,273.04,273.04,181.36,91.68,0,0,0,Jul-2019,69.08,Aug-2019,Jul-2019,0,,1,Individual,,,,0,114,268534,2,4,1,1,12,93013,37,2,2,9761,47,28500,1,0,1,3,22378,7271,70,0,0,164,137,3,3,1,6,,12,,0,4,6,5,5,34,7,7,6,12,0,0,0,3,100,40,0,0,345786,111836,24200,128764,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,7.02%,463.3,A,A2,,< 1 year,MORTGAGE,66500,Not Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,130xx,NY,39,0,Nov-1989,0,38,,24,0,146033,29.4%,39,w,13484.57,13484.57,1841.5,1841.5,1515.43,326.07,0,0,0,Jul-2019,463.3,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,160297,3,2,0,1,24,14127,50,4,4,7570,34,276300,0,13,1,6,6679,39495,31.1,0,0,128,352,2,2,2,5,,5,38,0,7,15,11,11,8,21,28,15,24,0,0,0,5,97.3,9.1,0,0,304968,160297,57300,28316,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,36 months,12.40%,668.12,B,B4,VP of Operations,6 years,MORTGAGE,180000,Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,926xx,CA,19.25,1,Dec-2012,1,13,,11,0,95775,84%,16,w,18125.38,18125.38,2644.92,2644.92,1874.62,770.3,0,0,0,Jul-2019,668.12,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,733476,2,2,2,2,4,57188,81,2,4,12699,84,113625,0,1,2,6,66679,5975,63,0,0,59,75,5,4,2,8,,5,40,0,4,8,7,7,4,8,11,5,11,,0,0,4,75,25,0,0,809297,78089,23900,70172,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
35000,35000,35000,36 months,7.02%,1081.02,A,A2,operations analyst,9 years,MORTGAGE,65000,Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,802xx,CO,45.02,0,Jul-2004,0,,,30,0,29816,20.6%,53,w,31464.04,31464.04,4296.78,4296.78,3535.96,760.82,0,0,0,Jul-2019,1081.02,Aug-2019,Jul-2019,0,,1,Joint App,143000,32.32,Verified,0,0,240275,2,2,2,3,6,51571,99,3,5,8850,36,144700,0,3,3,11,8285,86771,24.1,0,0,141,176,1,1,1,8,,7,,0,11,13,18,29,8,26,41,13,30,0,0,0,7,100,0,0,0,382873,83321,114300,75398,124386,Oct-1996,0,3,31,46.2,2,37,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
26000,26000,26000,36 months,20.00%,966.26,D,D2,,n/a,MORTGAGE,66072,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,327xx,FL,44.97,0,Aug-2002,0,44,,11,0,18843,84.9%,24,w,23844.76,23844.76,3807.26,3807.26,2155.24,1652.02,0,0,0,Jul-2019,966.26,Aug-2019,Jul-2019,0,,1,Joint App,136392,34.3,Verified,0,0,446209,2,4,2,3,3,43666,71,0,0,5844,75,22200,2,0,2,4,40564,974,92.8,0,0,121,199,26,3,1,26,,6,44,0,4,5,4,4,16,6,7,5,11,0,0,0,3,91.7,75,0,0,468350,62509,13600,61150,65125,Sep-2002,1,1,17,91.8,8,11,0,0,39,N,,,,,,,,,,,,,,,N,,,,,,
16100,16100,16100,36 months,15.57%,562.62,C,C3,Certified Paralegal,4 years,MORTGAGE,140000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,826xx,WY,16.6,0,Sep-2002,1,,95,19,1,38957,70.4%,27,w,15103.6,15103.6,1660.01,1660.01,996.4,663.61,0,0,0,Jul-2019,562.62,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,66821,3,8,2,4,4,27864,69,1,2,16588,70,55300,3,3,5,6,3517,3420,91,0,0,198,88,3,3,0,3,,5,,0,6,7,6,7,14,11,13,7,19,0,0,0,3,100,83.3,1,0,95956,66821,37800,40656,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
8000,8000,8000,36 months,10.33%,259.38,B,B1,CNA,7 years,RENT,32000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,814xx,CO,39.95,0,Nov-2002,1,,112,17,1,15694,30.5%,23,w,7300.68,7300.68,890.82,890.82,699.32,191.5,0,0,0,Jul-2019,300,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,22757,0,2,0,0,25,7063,47,2,4,6570,34,51500,1,0,2,4,1422,18274,40.9,0,0,36,196,8,8,0,23,,6,,0,6,11,6,8,3,15,20,11,17,0,0,0,2,100,0,1,0,66493,22757,30900,14993,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,60 months,15.57%,722.71,C,C3,Marketing Director,10+ years,MORTGAGE,180000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,465xx,IN,10.99,0,May-1999,1,47,,6,0,24548,84.1%,18,w,28639.97,28639.97,2838.94,2838.94,1360.03,1478.91,0,0,0,Jul-2019,722.71,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,281294,2,1,1,1,1,45362,,1,2,15147,84,29200,0,1,4,3,46882,4567,83.8,0,0,138,238,3,1,4,3,47,1,47,0,3,4,3,6,5,4,9,4,6,0,0,0,2,88.9,66.7,0,0,329063,69910,28200,45285,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,60 months,12.40%,224.48,B,B4,registered nurse,10+ years,MORTGAGE,71000,Not Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,380xx,TN,11.14,0,Aug-2010,1,,,9,0,2904,19.5%,17,w,9507.85,9507.85,884.14,884.14,492.15,391.99,0,0,0,Jul-2019,224.48,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,70886,1,3,1,2,6,15058,73,2,5,1719,51,14900,1,2,2,7,7876,2781,38.2,0,0,103,30,9,6,1,30,,6,,0,1,3,1,1,10,5,6,3,9,0,0,0,3,100,0,0,0,91976,17962,4500,20511,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,60 months,12.40%,359.16,B,B4,Plumber ,1 year,RENT,60000,Source Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,327xx,FL,10.52,0,Aug-2014,0,,,13,0,5457,19.8%,18,w,15212.59,15212.59,1414.6,1414.6,787.41,627.19,0,0,0,Jul-2019,359.16,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,12738,0,1,1,2,12,7281,73,0,4,2428,34,27500,1,0,3,6,980,15721,20.2,0,0,35,55,17,12,0,17,,2,,0,4,5,7,8,3,12,15,5,13,0,0,0,1,100,14.3,0,0,37500,12738,19700,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
6500,6500,6500,36 months,10.33%,210.75,B,B1,Ex.Steward,6 years,MORTGAGE,78000,Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,775xx,TX,1.15,0,Jul-2008,1,50,,5,0,2042,29.6%,8,w,4865.03,4865.03,1835.54,1835.54,1634.97,200.57,0,0,0,Jul-2019,210.75,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,176879,1,0,1,1,4,0,,1,1,1367,30,6900,1,0,2,2,35376,2658,43.4,0,0,35,128,11,4,1,25,50,4,50,0,2,2,3,4,2,4,5,2,5,0,0,0,2,87.5,0,0,0,183086,2042,4700,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20800,20800,20800,60 months,10.33%,445.33,B,B1,,< 1 year,MORTGAGE,85000,Not Verified,Mar-2019,Current,n,,,small_business,Business,891xx,NV,18.72,0,Jan-2007,0,,,13,0,4967,11.5%,17,w,19721.06,19721.06,1757.45,1757.45,1078.94,678.51,0,0,0,Jul-2019,445.33,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,166449,0,3,0,1,16,16619,32,1,1,2311,23,43100,1,4,0,3,12804,35133,12.4,0,0,146,136,10,10,2,51,,16,,0,7,7,8,8,6,9,9,7,13,0,0,0,1,100,0,0,0,244649,21586,40100,51549,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
5950,5950,5950,36 months,6.46%,182.26,A,A1,Warehouse associate,2 years,RENT,33000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,891xx,NV,12.55,0,Aug-2011,2,,,16,0,4961,20%,18,w,5334.45,5334.45,724.77,724.77,615.55,109.22,0,0,0,Jul-2019,182.26,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,39170,3,10,1,1,3,34209,97,2,2,3564,65,24800,0,0,4,3,2448,19839,20,0,0,83,91,1,1,0,1,,1,,0,3,3,6,7,10,6,8,3,16,0,0,0,3,100,16.7,0,0,60168,39170,24800,35368,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
7500,7500,7500,36 months,7.02%,231.65,A,A2,Wastewater superintendent ,10+ years,RENT,80000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,189xx,PA,15.17,0,Feb-2003,1,43,,7,0,2765,46.1%,17,w,6721.45,6721.45,920.75,920.75,778.55,142.2,0,0,0,Jul-2019,231.65,Aug-2019,Jul-2019,0,43,1,Individual,,,,0,0,46220,1,4,1,5,4,43455,81,0,1,773,78,6000,0,7,1,6,6603,2227,25.8,0,0,193,106,21,4,0,21,,4,,0,1,2,2,3,13,3,4,2,7,0,0,0,1,94.1,0,0,0,59555,46220,3000,53555,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
28000,28000,28000,60 months,14.74%,662.31,C,C2,Staff Accountant ,6 years,OWN,45000,Not Verified,Mar-2019,Current,n,,,other,Other,910xx,CA,25.84,0,Jun-1999,0,,,5,0,29140,76.1%,12,w,26702.84,26702.84,2603.38,2603.38,1297.16,1306.22,0,0,0,Jul-2019,662.31,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,30281,0,1,0,1,16,1141,14,0,0,17437,65,38300,1,4,0,1,6056,8490,70,0,0,77,237,81,16,0,81,,15,,0,3,4,3,5,5,4,7,4,5,0,0,0,0,100,33.3,0,0,46300,30281,28300,8000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,8.19%,407.35,A,A4,,n/a,MORTGAGE,90000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,123xx,NY,8.8,0,Dec-2002,0,,,6,0,15952,51.5%,20,w,18905.46,18905.46,1611.2,1611.2,1094.54,516.66,0,0,0,Jul-2019,407.35,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,111355,0,3,0,1,19,18175,71,0,0,3430,60,31000,0,6,0,1,18559,14570,19.1,0,0,152,195,76,19,3,195,,19,,0,1,2,1,3,13,2,4,2,6,0,0,0,0,100,0,0,0,204521,34127,18000,25521,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,8.81%,380.54,A,A5,Showroom Manager ,7 years,RENT,51840,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,926xx,CA,21.25,0,Feb-2009,0,,,6,0,23723,57.3%,7,w,10811.48,10811.48,1510.41,1510.41,1188.52,321.89,0,0,0,Jul-2019,380.54,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,36807,1,2,0,0,25,13084,65,1,1,7746,60,41400,0,0,0,1,6135,17677,57.3,0,0,61,121,4,4,0,4,,,,0,4,4,4,5,2,4,5,4,6,0,0,0,1,100,50,0,0,61400,36807,41400,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
11000,11000,11000,60 months,11.02%,239.28,B,B2,Contract Mgmt Spec Trainee,< 1 year,RENT,42500,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,128xx,NY,16.49,0,Oct-2003,0,,,15,0,14155,69.7%,29,w,10439.28,10439.28,943.65,943.65,560.72,382.93,0,0,0,Jul-2019,239.28,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,43089,1,8,0,0,28,28934,67,2,3,7941,68,20300,0,1,0,3,2873,4945,74.1,0,0,185,53,4,4,0,8,,,,0,5,5,5,5,21,7,8,5,15,0,0,0,2,100,40,0,0,63834,43089,19100,43534,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,17.19%,536.22,C,C5,Medical Scribe,< 1 year,RENT,40000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,9.45,0,Jun-2007,0,,,11,0,8812,41%,13,w,13686.74,13686.74,2116.23,2116.23,1313.26,802.97,0,0,0,Jul-2019,536.22,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,8812,1,0,0,0,,0,0,2,11,3216,41,21520,0,0,0,11,801,1637,82,0,0,,105,0,0,0,19,,15,,0,6,11,7,7,0,11,12,7,11,,0,0,2,100,66.7,0,0,21520,8812,9820,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
8500,8500,8500,36 months,11.71%,281.15,B,B3,Leader,10+ years,MORTGAGE,62000,Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,953xx,CA,10.32,0,Sep-2006,1,47,,8,0,6025,70.1%,17,w,7695.5,7695.5,1113.54,1113.54,804.5,309.04,0,0,0,Jul-2019,281.15,Aug-2019,Jul-2019,0,107,1,Individual,,,,0,170,153392,1,1,1,1,7,12854,95,3,3,1890,86,8600,0,0,1,4,19174,2008,74.3,0,0,150,150,5,5,5,5,107,3,107,1,5,6,5,6,4,6,8,6,8,0,0,0,4,82.4,60,0,0,168854,18879,7800,13471,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,36 months,8.81%,634.23,A,A5,IT helpdesk Manager,4 years,RENT,50000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,282xx,NC,25.61,0,May-2006,0,66,,9,0,12844,66.2%,16,w,17985.23,17985.23,2517.34,2517.34,2014.77,502.57,0,0,0,Jul-2019,634.23,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,41028,0,4,0,0,26,28184,58,0,1,8763,60,19400,1,0,1,1,4559,2034,85.8,0,0,154,94,20,20,0,20,,11,,0,2,5,2,3,10,5,6,5,9,0,0,0,0,93.8,100,0,0,67996,41028,14300,48596,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,36 months,7.02%,617.73,A,A2,Administration,10+ years,MORTGAGE,79000,Source Verified,Mar-2019,Current,n,,,other,Other,606xx,IL,3.62,1,Feb-2006,2,6,86,16,1,8847,20.8%,27,w,17979.44,17979.44,2455.32,2455.32,2020.56,434.76,0,0,0,Jul-2019,617.73,Aug-2019,Jul-2019,0,6,1,Individual,,,,0,0,8847,1,0,0,2,14,0,,5,6,6675,21,42500,0,0,6,8,590,16075,31,1,0,103,157,4,4,0,12,,4,,1,3,6,5,6,8,16,19,6,16,0,0,1,5,96.3,0,1,0,42500,8847,23300,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
2200,2200,2200,36 months,8.81%,69.77,A,A5,Teacher,5 years,MORTGAGE,22500,Not Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,598xx,MT,56.91,0,Sep-1994,0,,,6,0,61781,77.3%,19,f,1983.15,1983.15,276.93,276.93,216.85,60.08,0,0,0,Jul-2019,69.77,Aug-2019,Jul-2019,0,,1,Joint App,67500,24.53,Not Verified,0,0,339405,1,3,0,1,18,34484,61,1,2,0,62,61500,1,0,0,3,56568,,,0,0,194,294,1,1,4,,,18,,0,0,2,0,7,5,2,10,2,6,0,0,0,1,100,,0,0,373788,96265,0,56288,25956,Sep-1994,0,4,6,,4,6,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
7000,7000,7000,36 months,7.02%,216.21,A,A2,Purchasing Coordinator/Sales,5 years,RENT,56000,Verified,Mar-2019,Current,n,,,moving,Moving and relocation,939xx,CA,18.67,0,Jan-1989,1,,,13,0,17907,42.9%,28,w,6490.47,6490.47,643.17,643.17,509.53,133.64,0,0,0,Jul-2019,216.21,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,42629,1,3,2,3,1,24722,85,0,2,5409,60,41700,0,2,1,5,3552,11710,42.9,0,0,152,360,15,1,1,31,,3,,0,3,7,4,7,7,10,19,7,13,0,0,0,2,100,0,0,0,70744,42629,20500,29044,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
11000,11000,11000,36 months,12.40%,367.47,B,B4,IT Director ,7 years,MORTGAGE,115000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,379xx,TN,9.38,0,Mar-2004,0,,87,8,1,3511,19.9%,12,w,9968.94,9968.94,1454.72,1454.72,1031.06,423.66,0,0,0,Jul-2019,367.47,Aug-2019,Jul-2019,0,,1,Individual,,,,0,345,123942,1,2,1,2,8,18448,80,1,2,1830,54,17600,2,0,2,4,15493,366,84.1,0,0,57,180,5,5,1,5,,1,,0,2,4,2,3,3,5,8,4,8,0,0,0,2,100,50,1,0,149589,21959,2300,23000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15450,15450,15450,36 months,13.90%,527.3,C,C1,Business Development Manager,< 1 year,RENT,62000,Not Verified,Mar-2019,Current,n,,,other,Other,805xx,CO,38.75,0,Jul-1991,0,,,16,0,15790,39.3%,44,w,14032.25,14032.25,2085.34,2085.34,1417.75,667.59,0,0,0,Jul-2019,527.3,Aug-2019,Jul-2019,0,,1,Individual,,,,0,3581,47848,1,3,0,1,16,32058,42,2,2,8237,41,40200,0,1,0,3,2991,14117,46.9,0,0,124,332,5,5,3,5,,,,0,2,5,6,13,7,13,34,5,16,0,0,0,2,100,16.7,0,0,116026,47848,26600,75826,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
6400,6400,6400,36 months,13.90%,218.43,C,C1,insurance clerk,10+ years,RENT,40000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,906xx,CA,30.6,0,Dec-2006,1,51,,10,0,3208,47.9%,27,w,5962.08,5962.08,645.41,645.41,437.92,207.49,0,0,0,Jul-2019,218.43,Aug-2019,Jul-2019,0,51,1,Joint App,75000,17.15,Not Verified,0,0,26322,2,3,1,4,7,23114,70,3,7,2335,66,6700,2,0,4,11,2632,693,81.3,0,0,124,147,5,5,0,16,51,4,51,2,2,4,2,3,13,7,14,4,10,0,0,0,4,88.9,50,0,0,39960,26322,3700,33260,9101,Nov-2017,0,0,3,67.4,0,3,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
35000,35000,35000,60 months,20.00%,927.29,D,D2,Customer Service Manager,10+ years,MORTGAGE,68000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,288xx,NC,33.76,0,Mar-2002,0,,,10,0,8513,47.8%,15,w,34091.52,34091.52,2704.09,2704.09,908.48,1795.61,0,0,0,Jul-2019,927.29,Aug-2019,Jul-2019,0,,1,Joint App,137000,21.69,Verified,0,0,53285,2,4,4,5,4,44772,91,1,2,1244,80,17800,4,2,1,7,5329,5818,20.3,0,0,204,39,10,4,1,10,,12,,0,2,5,3,4,7,6,7,5,10,0,0,0,5,100,0,0,0,66760,53285,7300,48960,67031,Aug-2005,0,3,12,51.9,4,7,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,60 months,16.40%,735.94,C,C4,Southeast Regional Manager,2 years,RENT,80000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,381xx,TN,29.24,0,Apr-2004,0,51,,10,0,6235,49.1%,27,w,28669.27,28669.27,2889.09,2889.09,1330.73,1558.36,0,0,0,Jul-2019,735.94,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,43808,1,4,1,3,6,37573,52,0,1,3182,52,12700,3,5,0,4,4381,5765,52,0,0,111,179,24,6,0,24,,16,,0,5,5,5,6,17,6,10,5,10,0,0,0,1,96.3,0,0,0,84750,43808,12000,72050,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
24000,24000,24000,60 months,11.02%,522.06,B,B2,Financial Advisor,10+ years,MORTGAGE,234000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,324xx,FL,28.68,0,Jan-2003,0,36,,15,0,244454,72.2%,24,w,22695.37,22695.37,2058.85,2058.85,1304.63,754.22,0,0,0,Jul-2019,522.06,Aug-2019,Jul-2019,0,,1,Joint App,290000,24.52,Source Verified,0,0,463801,0,5,0,3,17,122607,62,0,0,12131,66,284400,0,6,2,3,30920,4827,78.4,0,0,145,146,32,17,3,32,36,12,36,0,3,7,4,6,10,9,11,7,15,0,0,0,0,91.7,50,0,0,600743,367061,22300,186408,90601,Jan-2003,0,3,16,54.9,5,13,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
