,rating_agency_name,file_creating_date,sec_category,issuer_name,legal_entity_identifier,object_type_rated,instrument_name,CUSIP_number,coupon_date,maturity_date,par_value,issued_paid,rating,rating_action_date,rating_action_class,rating_type,rating_sub_type,rating_type_term,other_announcement_type,watch_status,rating_outlook,issuer_identifier,issuer_identifier_schema,instrument_identifier,instrument_identifier_schema,central_index_key,obligor_identifier,obligor_identifier_schema,obligor_identifier_other,obligor_sec_category,obligor_industry_group,obligor_name
3467,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD725 mil 3.76% bnds ser A due 06/01/2033,505443AA9,,,,True,AAA,2014-11-05,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3468,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD725 mil 3.76% bnds ser A due 06/01/2033,505443AA9,,,,True,AAA,2015-11-03,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3469,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD725 mil 3.76% bnds ser A due 06/01/2033,505443AA9,,,,True,AAA,2016-11-02,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3470,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD725 mil 3.76% bnds ser A due 06/01/2033,505443AA9,,,,True,AAAprelim,2013-12-05,NW,Local Currency Preliminary LT,Senior Unsecured,,,,Stable,YY271538643,NRSRO,,,,,,,,,
3471,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD725 mil 3.76% bnds ser A due 06/01/2033,505443AA9,,,,True,NRprelim,2013-12-12,WO,Local Currency Preliminary LT,Senior Unsecured,,,,NR,YY271538643,NRSRO,,,,,,,,,
3472,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.86% bnds ser B due 12/01/2045,505443AB7,,,,True,AAA,2013-12-12,NW,Local Currency LT,Senior Unsecured,,,,Stable,YY271538643,NRSRO,,,,,,,,,
3473,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.86% bnds ser B due 12/01/2045,505443AB7,,,,True,AAA,2014-11-05,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3474,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.86% bnds ser B due 12/01/2045,505443AB7,,,,True,AAA,2015-11-03,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3475,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.86% bnds ser B due 12/01/2045,505443AB7,,,,True,AAA,2016-11-02,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3476,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.86% bnds ser B due 12/01/2045,505443AB7,,,,True,AAAprelim,2013-12-05,NW,Local Currency Preliminary LT,Senior Unsecured,,,,Stable,YY271538643,NRSRO,,,,,,,,,
3477,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.86% bnds ser B due 12/01/2045,505443AB7,,,,True,NRprelim,2013-12-12,WO,Local Currency Preliminary LT,Senior Unsecured,,,,NR,YY271538643,NRSRO,,,,,,,,,
3478,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.85% bnds ser C due 12/01/2053,505443AC5,,,,True,AAA,2013-12-12,NW,Local Currency LT,Senior Unsecured,,,,Stable,YY271538643,NRSRO,,,,,,,,,
3479,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.85% bnds ser C due 12/01/2053,505443AC5,,,,True,AAA,2014-11-05,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3480,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.85% bnds ser C due 12/01/2053,505443AC5,,,,True,AAA,2015-11-03,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3481,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.85% bnds ser C due 12/01/2053,505443AC5,,,,True,AAA,2016-11-02,,Local Currency LT,Senior Unsecured,,Affirmation,,Stable,YY271538643,NRSRO,,,,,,,,,
3482,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.85% bnds ser C due 12/01/2053,505443AC5,,,,True,AAAprelim,2013-12-05,NW,Local Currency Preliminary LT,Senior Unsecured,,,,Stable,YY271538643,NRSRO,,,,,,,,,
3483,Standard & Poor's Ratings Services,2017-11-01,Corporate,Labrador-Island Link Funding Trust,,Instrument,CAD600 mil 3.85% bnds ser C due 12/01/2053,505443AC5,,,,True,NRprelim,2013-12-12,WO,Local Currency Preliminary LT,Senior Unsecured,,,,NR,YY271538643,NRSRO,,,,,,,,,
3484,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B+,2013-12-03,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3485,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B+,2014-12-24,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3486,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2015-04-01,DG,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3487,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2015-05-12,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3488,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2015-06-05,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3489,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2016-06-16,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3490,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B+,2013-12-03,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3491,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B+,2014-12-24,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3492,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2015-04-01,DG,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3493,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2015-05-12,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3494,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2015-06-05,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3495,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B,2016-06-16,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271538777,NRSRO,,Corporate,,AP Gaming Holdings LLC
3496,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2011-03-17,HS,Local Currency ST,Commercial Paper,,,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3497,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2011-11-03,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3498,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2012-12-17,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3499,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2013-09-24,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3500,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2014-11-26,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3501,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2015-08-07,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3502,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2015-11-16,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3503,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2016-03-21,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3504,Standard & Poor's Ratings Services,2017-11-01,Corporate,Marriott RHG Acquisition B.V.,,Program,4(2) CP prog auth amt US$4 bil,,,,,True,A-2,2016-07-28,,Local Currency ST,Commercial Paper,,Affirmation,,,YY271538809,NRSRO,YYYYY8755346,NRSRO,,,,,,,
3505,Standard & Poor's Ratings Services,2017-11-01,Corporate,GXS Inc.,,Instrument,US$800 mil term B bank ln due 01/16/2021,68371YAF0,,,,True,BBB,2013-12-02,NW,Foreign Currency LT,Senior Secured,,,,,YY271538865,NRSRO,,,,,,,,,
3506,Standard & Poor's Ratings Services,2017-11-01,Corporate,GXS Inc.,,Instrument,US$800 mil term B bank ln due 01/16/2021,68371YAF0,,,,True,BBB,2014-11-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271538865,NRSRO,,,,,,,,,
3507,Standard & Poor's Ratings Services,2017-11-01,Corporate,GXS Inc.,,Instrument,US$800 mil term B bank ln due 01/16/2021,68371YAF0,,,,True,BBB,2015-11-20,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271538865,NRSRO,,,,,,,,,
3508,Standard & Poor's Ratings Services,2017-11-01,Corporate,GXS Inc.,,Instrument,US$800 mil term B bank ln due 01/16/2021,68371YAF0,,,,True,BBB,2016-05-25,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271538865,NRSRO,,,,,,,,,
3509,Standard & Poor's Ratings Services,2017-11-01,Corporate,GXS Inc.,,Instrument,US$800 mil term B bank ln due 01/16/2021,68371YAF0,,,,True,BBB,2016-09-14,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271538865,NRSRO,,,,,,,,,
3510,Standard & Poor's Ratings Services,2017-11-01,Corporate,The Weir Group PLC,549300KDR56WHY9I3D10,Program,EURO CP prog auth amt US$1 bil,,,,,True,A-2,2015-04-02,NW,Foreign Currency ST,Commercial Paper,,,,,,,YYY435624242,NRSRO,,,,,,,
3511,Standard & Poor's Ratings Services,2017-11-01,Corporate,The Weir Group PLC,549300KDR56WHY9I3D10,Program,EURO CP prog auth amt US$1 bil,,,,,True,A-2,2016-03-15,,Foreign Currency ST,Commercial Paper,,Affirmation,,,,,YYY435624242,NRSRO,,,,,,,
3512,Standard & Poor's Ratings Services,2017-11-01,Corporate,The Weir Group PLC,549300KDR56WHY9I3D10,Program,EURO CP prog auth amt US$1 bil,,,,,True,A-2,2016-03-18,,Foreign Currency ST,Commercial Paper,,Affirmation,,,,,YYY435624242,NRSRO,,,,,,,
3513,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB+,2014-06-16,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,The Weir Group PLC
3514,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB+,2015-03-20,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,The Weir Group PLC
3515,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB,2016-03-15,DG,Foreign Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,The Weir Group PLC
3516,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB,2016-03-18,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,The Weir Group PLC
3517,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB+,2014-06-16,NW,Local Currency LT,Issuer Credit Rating,,,,Stable,,,,,,,,,Corporate,,The Weir Group PLC
3518,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB+,2015-03-20,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,The Weir Group PLC
3519,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB,2016-03-15,DG,Local Currency LT,Issuer Credit Rating,,,,Negative,,,,,,,,,Corporate,,The Weir Group PLC
3520,Standard & Poor's Ratings Services,2017-11-01,,,549300KDR56WHY9I3D10,,,,,,,True,BBB,2016-03-18,,Local Currency LT,Issuer Credit Rating,,Affirmation,,Negative,,,,,,,,,Corporate,,The Weir Group PLC
3521,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2011-11-10,NW,Foreign Currency LT,Senior Secured,,,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3522,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2012-07-31,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3523,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2012-11-08,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3524,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2013-09-13,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3525,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2013-12-02,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3526,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2014-11-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3527,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2015-11-20,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3528,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2016-05-25,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3529,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text ULC,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2016-09-14,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687162,NRSRO,YYYY31952884,NRSRO,,,,,,,
3530,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2013-12-03,NW,Foreign Currency LT,Senior Secured,,,,,YY271687443,NRSRO,,,,,,,,,
3531,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2014-01-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3532,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2014-06-05,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3533,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2014-06-26,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3534,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2014-10-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3535,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2015-10-29,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3536,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2016-04-27,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3537,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAB1,,,,True,B+,2016-10-14,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3538,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2013-12-03,NW,Foreign Currency LT,Senior Secured,,,,,YY271687443,NRSRO,,,,,,,,,
3539,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2014-01-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3540,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2014-06-05,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3541,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2014-06-26,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3542,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2014-10-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3543,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2015-10-29,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3544,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2016-04-27,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3545,Standard & Poor's Ratings Services,2017-11-01,Corporate,Ardagh Packaging Finance SA,,Instrument,US$1.375 bil TL B bank ln due 12/17/2021,03968MAD7,,,,True,B+,2016-10-14,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687443,NRSRO,,,,,,,,,
3546,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2011-11-10,NW,Foreign Currency LT,Senior Secured,,,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3547,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2012-07-31,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3548,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2012-11-08,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3549,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2013-09-13,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3550,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2013-12-02,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3551,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2014-11-28,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3552,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2015-11-20,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3553,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2016-05-25,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3554,Standard & Poor's Ratings Services,2017-11-01,Corporate,Open Text Inc.,,Instrument,US$450 mil revolving credit facility bank ln due 05/05/2022,,,,,True,BBB,2016-09-14,,Foreign Currency LT,Senior Secured,,Affirmation,,,YY271687478,NRSRO,YYYY31952884,NRSRO,,,,,,,
3555,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,BBB+,2014-05-07,NW,Local Currency LT,Senior Secured,,,,Stable,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3556,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,BBB+,2015-05-27,,Local Currency LT,Senior Secured,,Affirmation,,Stable,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3557,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,BBB+,2016-05-06,,Local Currency LT,Senior Secured,,Affirmation,WatchPos,,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3558,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,BBB+,2016-07-19,,Local Currency LT,Senior Secured,,Affirmation,WatchPos,,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3559,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,BBB+,2016-10-31,,Local Currency LT,Senior Secured,,Affirmation,,Positive,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3560,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,BBB+prelim,2014-04-21,NW,Local Currency Preliminary LT,Senior Secured,,,,Stable,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3561,Standard & Poor's Ratings Services,2017-11-01,Corporate,GrandLinq GP,,Instrument,CAD40.6 mil bank ln ser A due 02/07/2019,,,,,True,NRprelim,2014-05-07,WO,Local Currency Preliminary LT,Senior Secured,,,,NR,YY271835796,NRSRO,YYY276710652,NRSRO,,,,,,,
3562,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B-,2013-12-05,NW,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY271835860,NRSRO,,Corporate,,Sierra Hamilton LLC
3563,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,B-,2014-11-25,,Foreign Currency LT,Issuer Credit Rating,,Affirmation,,Stable,,,,,,YY271835860,NRSRO,,Corporate,,Sierra Hamilton LLC
3564,Standard & Poor's Ratings Services,2017-11-01,,,,,,,,,,True,CCC+,2015-06-29,DG,Foreign Currency LT,Issuer Credit Rating,,,,Stable,,,,,,YY271835860,NRSRO,,Corporate,,Sierra Hamilton LLC
